accelerometer.x,accelerometer.y,accelerometer.z,gryo.x,gyro.y,gyro.z
-1.134234332,2.189235845,-0.02879763994,0.9656313062,-2.076316118,-1.014163852
-1.560455127,0.9426116897,-0.3334586322,1.173894405,-1.292917728,-1.247039914
-0.6152659875,-0.7471526844,-0.4394792125,1.279770017,-0.158610791,-1.420726776
-0.9956287019,0.3577572071,-0.3421376132,1.007417917,0.5220348239,-1.675579071
-0.6780480224,2.00167183,-1.181398819,0.445936352,0.7931498289,-1.698603511
0.5416834494,2.083043999,-1.199725333,-0.1116419435,0.8383389115,-1.555991292
0.3415644895,2.486280517,-0.7473971607,-0.3671526313,0.9866871238,-1.250900626
0.5163604999,2.79692789,-0.7998246825,-0.3135293424,0.9756965637,-0.8514800072
-0.5985381401,2.200329193,-1.884757516,-0.0684819296,0.2049313188,-0.5186462998
-2.890235119,1.47989895,-2.278745143,0.4569506943,-0.3813398778,-0.5342779756
-4.554589888,1.320321259,-1.875408672,1.375767946,-0.8762741089,-0.8051057458
-4.606653837,0.9502087207,-2.588898303,2.606801987,-1.04339838,-1.097931743
-2.706025384,1.08594201,-1.538923386,3.71855402,-0.9749772549,-1.160535932
0.205040342,1.937528152,-1.476982186,4.220531464,-0.9684668779,-0.9665685296
0.7162181786,2.229941072,-1.131578264,4.055101395,-0.617174089,-0.5519693494
2.457272741,0.8577481715,0.00970949311,3.622360229,-0.5469664931,-0.3282134533
3.331761035,-1.838450815,0.7071803011,3.310773849,-0.8940838575,-0.5772450566
1.409586227,-3.83025387,1.73598442,3.165722847,-0.9743922949,-1.215384007
-1.715722845,-5.764222283,-0.3063292177,3.069468498,-0.3882290721,-1.766601801
-2.805098337,-5.348714898,-1.023707088,3.600188494,0.01180620398,-2.024220467
-1.481977948,-1.84059338,-1.111884553,4.050213814,0.702272892,-2.12814045
-0.008027385242,1.432910989,-0.5423801995,4.116930962,1.604520679,-2.113767385
-0.05029401695,2.785989147,-0.2996253361,4.592335224,2.688985825,-2.053677082
-0.7457172448,3.000048662,-0.8396177637,4.997368336,2.960293293,-1.843060613
-0.5063215556,2.779203433,-0.8713695773,5.119840145,3.596960545,-1.353276372
-0.3948695979,3.481327035,0.74310677,5.642297745,3.407244205,-0.4278289378
-0.7612165733,6.251100376,-0.008003273714,5.663534164,2.883524895,0.7763038874
0.5413822745,6.708985598,0.7604962962,4.889054298,2.586488962,1.718050957
1.546703957,4.231947249,1.945475019,4.184592247,2.512258768,2.242998123
0.3101380354,3.785843066,1.030304294,3.96248126,2.121282101,2.225166082
-0.9761631731,4.38260952,-0.6504290708,4.211019039,1.106635451,1.972403526
-0.9979884899,3.931058177,-1.997143539,4.529142857,-0.01461667754,1.670839429
-0.5978137713,3.129289959,-1.235378538,4.650660515,-0.2606351376,1.572306752
-0.1606292456,3.268354731,2.936153113,3.744336605,1.214424968,0.8242971897
-0.2440036944,-3.62381126,7.316631758,2.659102678,2.191014051,-0.1189761311
0.9141220928,-9.771889068,4.735203061,2.147684813,1.164008379,-0.4464299083
2.893886335,-8.053375423,3.152884185,1.609560728,0.6973113418,-0.136767149
3.719178344,-2.869096469,5.799383028,0.9225749969,0.922735393,0.03137417883
1.689262708,-1.860136285,4.555770038,0.4930619299,1.000745654,0.07511712611
0.8798444871,-2.324966796,3.637799453,0.1930749118,1.308149576,0.01982696541
0.258989009,-1.837922115,3.254818373,-0.0267627351,1.583354235,-0.05221788213
0.0402802802,-1.532881768,2.640522692,-0.3076609969,1.828003407,-0.310198307
-0.05695668971,-0.6959405297,2.420220045,-0.5244581699,1.801317096,-0.8056768775
0.2403173341,-0.1646767675,1.126483279,-0.75260216,1.315261364,-1.574205995
0.09945139456,0.1494330211,-0.05662307385,-1.088229537,0.6632048488,-2.465461969
-0.07613072473,1.105319787,-0.02395341478,-1.522693157,0.2164840698,-3.330921888
0.2212281278,1.371077341,-0.1033852634,-1.833273649,-0.03397839144,-3.78910017
1.08651696,2.030907277,-1.796260317,-0.8485848308,-0.5290216804,-3.030267715
2.040025673,2.258624146,-3.737030812,0.01214749273,-0.5436252356,-1.898314714
1.426887199,3.153603731,-3.848204537,0.8462804556,-0.2406895906,-0.5508256555
0.1055925642,3.420965797,-4.22257561,1.475090981,0.263980478,0.1057649925
-2.034782219,2.976214197,-3.686525782,1.834845185,0.3609344661,-0.05620846152
-3.407701534,1.660505108,-2.33782204,1.985000253,0.3974759579,-0.3353645802
-3.555679973,1.39452719,-1.19115069,2.040507555,0.4807793796,-0.6161301732
-3.376096436,1.435357213,-0.6563751198,1.961478472,0.540245831,-0.9114263058
-3.120050421,-0.06591945611,0.6805490454,1.490347147,0.4325351119,-1.10195601
-1.823699528,-2.414316227,3.070252079,0.8091551661,0.04679524899,-1.081872582
0.5072716959,-3.808786719,4.98933272,0.1278945506,-0.2741073966,-0.8749372959
1.879266955,-3.678299806,5.214667662,-0.3540244997,-0.3913511038,-0.6553803682
2.430387218,-2.474987846,3.796156954,-0.6381677985,-0.5065370202,-0.4094920456
2.901831157,-0.6076064127,1.815496348,-0.6094697714,-0.4484380186,-0.05470374972
3.268563405,1.324213883,-0.2018340933,-0.3941899836,-0.2781768143,0.2007876784
2.091042451,2.10675133,-1.311775257,-0.1865344495,-0.1586882025,0.3238607943
0.9814079419,2.484295773,-1.544565191,-0.06596808136,-0.1211397499,0.4204653502
-0.07266447339,3.252706495,-1.02918172,-0.00978244096,0.08372037113,0.454847008
-1.036824416,3.958932272,-0.3444106727,-0.05195119977,0.2647932172,0.4630183876
-1.148754659,3.408830538,0.1825108226,-0.01860635169,0.4184985757,0.4742030203
-0.9240475668,0.4009025213,0.2774552976,-0.07744463533,0.3737281859,0.5845769048
-0.5795539651,-1.54697576,0.3511468491,-0.09089907259,0.4337596297,0.5545231104
-1.931382635,-1.469641175,0.2523059511,-0.01071209088,0.6014924049,0.2210255712
-2.538829911,-2.259260106,0.4018526617,-0.181141749,0.4351669252,0.05373993888
-1.186689618,-5.050873523,0.9166536571,-0.4569996893,-0.008952455595,-0.1388145834
-0.543768439,-4.234204088,1.037442768,-0.5170294642,-0.2183785439,-0.2010184675
0.6300814985,-1.720809062,-0.5084948811,-0.398758471,-0.3297447562,-0.1159094498
1.392376442,-0.491562451,-2.152442091,-0.08465567231,-0.3671958447,-0.01005066
1.201085589,0.1731324611,-3.041042936,0.2850432992,-0.3602876067,0.06744253635
0.9129653971,0.06476794799,-2.688743409,0.530877769,-0.4139279127,0.07059508562
0.5525815678,-0.391347342,-1.213059447,0.5638687611,-0.5321235061,0.07334879041
0.8403553573,-0.9240893601,0.1494353592,0.4476847053,-0.6908494234,0.153186053
2.3256162,-2.461849547,1.29080495,0.2549818456,-1.013337851,0.3163552582
4.304666448,-3.722801795,1.674890776,0.03837816417,-1.426865697,0.5971450806
5.255001426,-3.15215704,0.7101084635,0.2241610885,-1.578479767,0.9512650967
3.562314004,-0.9319313058,-2.286756015,0.7443599105,-1.418121219,0.907420814
0.5322598971,1.047753149,-4.599952879,1.21708858,-1.175050497,0.8003585339
-1.83937319,3.353541782,-4.121455076,1.420833468,-0.9198974371,0.6695620418
-3.972858506,4.606248764,-2.084154299,1.215562582,-0.6619747877,0.4604530036
-4.713852522,4.000474827,0.1956459062,0.663349092,-0.3473239839,0.1870785803
-4.462651609,2.371983983,1.830934302,0.1198578328,0.0935548842,-0.01224437449
-3.388737891,1.279814769,2.309943268,-0.2925858498,0.4593142569,-0.08577716351
-1.800335165,0.3284200535,1.843733431,-0.5321875215,0.677317977,-0.03331954405
-0.1109825867,-0.4379997876,0.9207349351,-0.3950690329,0.6428399086,0.2079945654
1.202031711,-0.8925403756,0.03254091812,-0.02631122991,0.4799359441,0.4299415946
1.74470797,-0.649016866,0.005278232664,0.1406594962,0.4547537267,0.6195541024
2.383803016,-0.449652816,-0.142071114,0.2311891317,0.5766868591,0.7638649344
2.195242538,-0.5038759891,-0.82375194,0.4225353003,0.8764597178,0.5363058448
1.998162215,-1.963102738,-1.174749882,0.5453603268,0.9681611657,0.4698759615
1.731124851,-1.299255383,-0.1732360676,0.5378401875,0.8868322968,0.4455653727
0.7631715068,-0.2535293554,0.685093557,0.4546369314,0.7443228364,0.322134763
-0.4130050471,0.3639583998,1.334293963,0.2074652612,0.5757116675,0.2210154533
-1.16172878,1.26999597,1.566506536,0.004319323227,0.4413911998,0.05215211958
-0.8058948693,1.384029177,1.157066195,-0.130333811,0.3576004207,0.1358915865
0.1282239549,2.005400495,0.4783176233,-0.06858229637,0.435120523,0.3685727715
0.3547343522,2.758212082,-0.1939291654,0.01708060503,0.4700607061,0.5554875135
-0.1171794686,2.143719417,-0.3058142539,0.1411167979,0.4199046195,0.5302894711
-0.9267829831,0.8037403947,0.3670407299,0.2048951089,0.2126905173,0.36771819
-1.299670685,0.1307639765,1.682702327,0.1382561624,-0.09076549858,0.1274818778
-1.218132366,-0.4625163892,1.911670803,0.0588953346,-0.2476497293,-0.05156207085
-0.3838123434,-0.9659896427,0.9785751297,0.0382819362,-0.3117536008,-0.06684328616
-0.05229278956,-0.4657634083,0.2380718201,0.03413213044,-0.3463076353,0.05105119571
-0.1195037285,0.1042272672,-0.02178155063,0.07166405767,-0.4351472259,0.1383120716
-0.3820954565,0.3456768932,-0.009406637705,0.1137824953,-0.5481800437,0.2204211354
-0.6267069806,0.9111579823,0.2201549091,0.08064904809,-0.5596473217,0.3142536283
-1.079250842,1.582694139,0.3649595397,-0.0418622978,-0.5096523762,0.41836676
-1.571676047,1.222393677,0.6158429106,-0.1007780805,-0.5467621684,0.3785256147
-2.115091581,0.4876823947,1.081493506,-0.1598828435,-0.6401619911,0.1278932691
-2.305757069,-0.4809820202,1.382887606,-0.290717274,-0.7000689507,-0.1984486282
-1.602773781,-0.9196101689,1.198101532,-0.3595264554,-0.7704491615,-0.3824336529
-0.8095799875,-0.7102297518,0.05503858113,-0.2245696932,-0.7218949199,-0.4084519446
0.3456458405,-1.03292792,-1.481820127,-0.0329333432,-0.5489627719,-0.2915364802
0.9193771638,-0.8185971875,-1.98871298,0.1035496667,-0.457995832,-0.1630767882
0.6816795838,-0.1560568232,-1.392653067,0.1894929558,-0.5108957887,-0.04976417869
0.4057687391,0.1946896284,-0.1707183857,0.1915009767,-0.7435266376,0.03771267086
-0.06163719395,0.6666665044,0.7049994499,0.1437105685,-0.9271305799,-0.01356073469
-0.4533095484,0.9157312816,0.9211750801,0.1276841909,-1.03014636,-0.05006441846
-0.7183925269,1.537253407,0.9099148504,0.101595968,-0.9871904254,-0.1285124123
-0.4486288432,0.8299468491,0.3224871563,0.1909727305,-0.7857910395,-0.1988249272
-0.0747937953,0.4406225373,-0.2206686307,0.3057950735,-0.5163712502,-0.221905157
-0.1724486984,0.9856488674,-0.2846421404,0.4526124597,-0.03821397945,-0.2464973181
-0.3696577075,1.130461243,-0.2330330223,0.5212821364,0.5682047009,-0.2707161009
-0.4537172524,0.7026093399,0.6156050102,0.4133495092,0.7415621281,-0.3361262679
-0.0002620119371,0.8818839571,1.060262648,0.3125917315,0.5080586672,-0.2404737771
0.6899684695,0.8175590767,-0.1896199239,0.3682056963,0.4325633645,-0.2280309498
0.5023129045,-1.045049735,-2.138228419,0.6584888101,0.4681887627,-0.3152781725
0.07182167046,-2.162846143,-2.81276551,0.8321967125,0.6068819165,-0.4414329231
-0.3269570682,-2.611177939,-1.757985239,0.9174443483,0.6591571569,-0.5266830325
-0.8018630565,-0.584236643,0.270526156,0.949601233,0.6958075762,-0.3657268584
-1.659837584,1.080514432,1.621581795,0.7606195211,0.9404687285,-0.5431067944
-2.92940773,0.6037456456,2.477034842,0.4330523014,0.9123835564,-0.728559494
-2.95772314,0.7349784086,2.87465235,0.2202088386,0.636344552,-0.9004808068
-3.124972096,0.6111340023,1.573959043,0.2270739377,0.542702198,-1.05384481
-2.920523874,0.6230974118,0.01915010615,0.4448631108,0.4556546211,-1.098690152
-2.25152805,0.7097083583,-1.031992101,0.8434070349,0.416501075,-0.7289577723
-2.066515182,1.958079941,-1.014828785,1.165652275,0.3212145865,-0.3288728893
-1.469190071,2.295495202,-0.8022989637,1.092447519,0.3272123039,0.3037615716
0.1455842367,1.963940358,0.4535369639,0.8971742392,0.8104459047,0.1425683498
1.420461842,0.4142208526,1.017272671,0.5118497014,0.5583508015,-0.01791746728
3.394095911,-2.130268984,0.6297884339,0.6081259251,0.4122242332,-0.5263828635
4.455354146,-3.819567056,-0.4708347202,0.81987679,0.3800673485,-0.8656302094
5.432324324,-3.944069049,-1.42389883,0.5973723531,0.03222726658,-0.518643856
4.994889769,-0.616281302,0.3759691556,0.3132783175,-0.2483458221,-0.1133112833
3.002057664,0.5251356347,1.963916392,0.1659820676,-0.4076307118,0.02565858886
1.189287672,0.3133639386,2.212550962,0.05370694026,-0.4357680678,0.06722015142
-0.1256075435,1.111762972,1.789664572,0.01454154588,-0.2964748144,0.01977029257
-0.7829762044,1.277590079,1.34330729,-0.03269733861,-0.1355538219,0.06216595322
-0.7862683047,1.145014084,1.067652612,0.001438006759,0.008357364684,-0.02542255446
-2.540277188,3.897503698,0.2717617987,0.007825065404,-0.1416598409,-0.231420204
-2.094576909,3.369953403,-0.1498305325,0.09817257524,-0.2978830338,-0.4687684476
-1.828010669,2.074825914,-1.374673904,0.287979275,-0.412856251,-0.6685109138
-0.5224072327,0.952032429,-1.043781907,0.3462269306,-0.4526512623,-0.6098902225
0.6101465256,0.6161544608,0.1640472009,0.2814133167,-0.4746069014,-0.4355970025
1.749569439,-0.2670224587,1.357901633,0.04504780099,-0.4122404754,-0.1789311618
2.75995688,-1.520680458,1.744542989,-0.06850192696,-0.5489684939,0.1080729216
3.310875483,-1.438625859,0.4065513409,0.08088861406,-0.5207947493,0.5155786872
3.504820139,0.3702127841,-0.294200425,0.256526202,-0.4313676357,0.8145763278
2.60849323,0.6934183177,-0.02476505995,0.4087297916,-0.3380069435,0.9363780022
1.310526134,0.1348819332,0.602930749,0.3369453549,-0.4320458174,0.9909315705
0.0957766881,-0.665548314,1.188369242,-0.08005084842,-0.5558671951,0.9442217946
-0.0699380441,-3.291446268,0.7476701324,-0.4668214619,-0.4462605417,1.119799972
-0.3236410756,-4.761451016,-0.0987924192,-0.6423245668,-0.3054582477,1.286439776
-1.155314675,-4.062983598,-1.097960072,-0.5672261119,-0.1353107542,1.372593045
-1.103346149,-3.170846543,-2.000367177,-0.2760416865,-0.04945018888,1.517343283
-1.616776295,-2.838618914,-2.733296837,0.06407648325,-0.1633330882,1.33915484
-2.715745983,-2.47704887,-2.999761662,0.265655309,-0.2869920433,0.9798254967
-2.449576634,-3.357479121,-2.346274372,0.2351440191,-0.418019563,0.9733430743
-2.05493668,-4.022289184,-0.3985597211,0.02752511017,-0.6251937747,0.9482813478
-0.06531312425,-2.025498696,0.03053659256,-0.183149308,-1.034838319,0.8358890414
0.237672336,0.109149526,-0.04301259124,-0.2700436711,-0.9655848742,0.6066040993
-2.188661552,4.116199056,1.818900019,-0.4384683669,-0.9976876974,-0.1624547541
-4.928128602,8.648290696,4.034789769,-0.3770185709,-1.438388824,-0.7654252052
-2.743565425,3.966520535,1.916731447,-0.2684084773,-1.574888825,-0.8554080725
-0.8181167105,1.001633788,1.982159321,-0.4845896363,-0.956882298,-0.5386458635
1.424311211,1.990203511,2.569699681,-0.5714971423,-0.6917752624,-0.03730361536
1.838668403,2.299773318,0.3318716552,-0.4368810058,-0.7422784567,-0.02442146093
-0.97244123,1.542117798,-0.16051088,-0.2541109324,-0.618126452,-0.174004823
-1.513131942,-0.006838906109,0.2205190662,-0.1371473074,-0.4849565625,-0.308550328
-0.653076955,-0.4941045367,0.5024386498,-0.04876365513,-0.4877720475,-0.3547018468
0.5034691619,-0.7115548629,0.7355167533,0.008779651485,-0.5330427885,-0.3137563169
0.8533466486,-0.9466460598,1.430629015,-0.01954306662,-0.4741187394,-0.2985936105
0.6680524058,-1.020986138,1.605256099,0.09487158805,-0.396405369,-0.2656601667
0.6669321696,-1.061630868,0.5061059401,0.1476399899,-0.3634578288,-0.2112334073
0.8859994296,-0.5630734435,0.7363853528,0.1536691934,-0.2840465307,-0.1268381029
0.6814424141,-0.3518517825,1.159815348,0.1190116182,-0.2269800603,-0.07814753056
0.4390542286,-0.07035130108,0.5245476057,0.1207632422,-0.3414442837,-0.0132179521
0.4997914597,-0.5560474904,2.074205152,-0.1604798883,-0.2603678107,0.05054451525
0.6046888813,-0.1411217043,1.941701054,-0.353133589,0.02694184706,0.1331811398
0.7761266308,1.406413443,3.425844217,-0.4597210288,0.4508672953,0.1220951974
0.8352906943,3.610359073,0.6100011989,-0.1542132646,0.04084764794,0.3832552433
5.722968482,8.23554167,0.2556330497,-0.4387589693,0.05194743723,0.9724833369
5.423118689,5.889022383,3.214262491,-0.2926707864,0.001301631564,1.132896423
-0.3540155364,-0.389409652,-0.3838753987,-0.006552741863,0.2346211672,1.219071507
0.3018783758,-2.582370362,-0.331210561,-0.01046629157,0.2489471734,1.445637226
0.6530133882,-1.86217685,-0.1516425138,-0.02851586789,0.1771124005,1.375849843
-0.8156529508,2.69031402,-0.830638923,0.149682492,0.3417978585,1.090622544
-2.11758749,7.248825465,-1.375927119,0.5126087666,0.5226762295,0.7375844121
-2.693197758,3.51642699,-1.310389356,0.6310842037,0.2905616164,0.3623901606
-1.698597377,3.930381885,-0.2101858882,0.7435657382,0.1519139856,-0.1993128359
-1.215090368,1.934329063,1.590672278,0.5202001929,0.03320934996,-0.516857028
0.1092221529,0.601180179,2.680120542,0.1357212216,0.05682999268,-0.8210829496
0.2503885001,0.3137356945,2.167644483,-0.04595922679,0.2900931537,-1.066185594
1.008259855,-0.6873404591,1.164097555,-0.1966214478,0.508156538,-1.117421031
0.4448568139,-1.307553255,1.743323677,-0.377177,0.9431681037,-1.039980531
0.2171023531,-2.286076801,2.417272739,-0.4746236503,1.195926428,-0.8358388543
2.193907344,-3.183658093,1.595672863,-0.7239570022,0.9626197219,-0.6165938973
1.126591562,-2.470228669,1.272504738,-1.005551457,0.9063180685,-0.3833052516
