Accelerometer.z,Accelerometer.y,Accelerometer.x,Gyro.z,Gyro.y,Gyro.x
0.6309706294,-0.5768699136,-1.583103888,-0.2200497389,1.168556929,0.01959403232
0.4094774575,-0.7262526658,-2.071777925,-0.5415555835,1.269757032,0.03038010001
0.3343964975,-0.8077128054,-1.767793224,-0.7085335851,1.359424949,0.02592730336
0.388158629,-0.7081845097,-0.5273644167,-0.7563320398,1.400766492,0.01745285839
0.03366144658,-0.5732791957,0.41788259,-0.7200503349,1.332210898,0.009138857946
-0.6030430503,-0.09465689029,1.006119409,-0.6475386024,1.127393365,-0.01706505008
-1.015785793,0.3173421946,1.248795946,-0.5595992208,0.8875641823,-0.00000196203473
-1.781933832,0.1944189948,1.2809201,-0.4509159029,0.6628450155,0.08043828607
-2.402509031,-0.05825462057,1.151576512,-0.3225730658,0.4091963172,0.2256198376
-2.319668251,-0.2875309937,0.8078875775,-0.2166815251,0.1395587027,0.4077747166
-1.914662532,-0.5448164868,0.1886561935,-0.1440339684,0.00697587803,0.5940933824
-1.693249001,-0.7242892568,-0.2374427285,-0.08838614821,0.004274367355,0.7401123643
-1.199104425,-0.8526713066,-0.410892585,-0.01778564043,0.05288595706,0.7988279462
-0.3513105152,-0.8869424095,-0.2789911289,0.03600595519,0.1074474677,0.7570770383
0.3933234644,-0.8996937545,-0.08251812421,0.07733123004,0.1564583629,0.6110338569
0.8045522956,-0.8760703023,0.1507289061,0.08520060778,0.2132116556,0.4240272641
0.693318949,-1.025002973,0.1553314315,0.0675585568,0.2984336615,0.2561593652
0.2522504215,-1.139651681,0.06701426561,0.02930517867,0.3955769837,0.1413576752
-0.2468530194,-1.114688504,0.01284077687,-0.01024496369,0.5402185321,0.08676815778
-0.7313095108,-0.9074450993,0.08172025183,-0.03312844411,0.7268717885,0.08552739024
-1.121201832,-0.6966682594,0.2721422859,-0.04551628232,0.8922448754,0.1233153641
-1.019603598,-0.544247747,0.5159346757,-0.04416179657,0.9929413795,0.1746816188
-0.4821836511,-0.3920324017,0.7773287731,-0.02241703682,0.9850789905,0.215781197
0.385701372,-0.2334592118,1.072433417,0.01882440969,0.8604350686,0.2296032608
1.220365897,-0.2257844394,1.302265086,0.06412967294,0.6465268731,0.2219495326
1.79828627,-0.3936515273,1.325430273,0.1047042683,0.4117729664,0.1995270401
1.956750154,-0.5547662184,1.021454925,0.1483609378,0.2567514181,0.1797890216
1.576674148,-0.687604663,0.6761451114,0.163923651,0.2582473159,0.1828655154
0.8798515745,-0.8660060044,0.3165145116,0.1643788815,0.3727628291,0.2056602389
0.4915080904,-0.8359948971,0.1252969432,0.1701829731,0.5257683396,0.2328934669
0.4776842208,-0.660165452,0.1464823546,0.1837688833,0.6778172851,0.2530278265
0.6364519834,-0.5257733481,0.3021200756,0.2214560807,0.8044932485,0.2393977791
0.8366554068,-0.4095703965,0.4844447279,0.3094895482,0.8885341287,0.2114217132
1.031409917,-0.2710591669,0.6243342601,0.3851739168,0.9015620351,0.1588487923
1.304911216,-0.2961918546,0.4874459556,0.4202610552,0.8756552935,0.1061806604
1.328120243,-0.5799532666,0.02401654314,0.4249759018,0.8439692259,0.05711910501
1.065729535,-0.8293547284,-0.5946139524,0.4061686099,0.8091862202,0.02510730736
0.7027016944,-0.9917664735,-1.271436817,0.3653412759,0.8019562364,0.03272501379
0.2126291897,-1.090955747,-1.879715722,0.3228344917,0.8422780037,0.07669007778
-0.1449625794,-1.113163487,-2.286098428,0.2908531129,0.8764948249,0.1744208932
-0.1659352431,-1.142245204,-2.3571608,0.3368244767,0.8281010985,0.2839719653
0.3050070292,-0.9918372007,-2.109268282,0.4161874652,0.6988469362,0.3922995031
0.851093682,-0.9228034119,-2.045660317,0.460714519,0.5223860145,0.4828872383
1.303832774,-1.077757242,-2.258247129,0.4278663099,0.3484676778,0.5479147434
1.525291751,-1.270093586,-2.668540579,0.3629906774,0.2070411295,0.5647562742
1.86328978,-1.295295831,-3.160534115,0.2510740161,0.1707374603,0.5357810855
1.978559835,-1.157326454,-3.603000527,0.1896012723,0.2070149779,0.5271248817
1.98529645,-0.6711264064,-3.610446751,0.1438494921,0.1991272271,0.5287626982
2.289650568,-0.08432429685,-3.815411105,0.1385017633,0.04580573365,0.5383054018
2.504096452,0.5079489376,-4.070194552,0.1303594112,-0.1334556341,0.5491295457
1.994738232,1.080689789,-4.276641839,0.04562769085,-0.2960568666,0.5478753448
1.391437992,1.380715522,-4.705841065,-0.06588073075,-0.4688307643,0.5300351381
1.040007065,1.685544857,-5.00764696,-0.1624105126,-0.6645177603,0.4951473176
0.7394944978,1.95004978,-5.115035321,-0.3187593818,-0.9233580828,0.423366338
0.9809996534,1.889884357,-5.568240861,-0.5099458694,-1.197101235,0.3220861256
1.31778648,1.695854069,-5.642563989,-0.6302195191,-1.539984584,0.1889243424
1.503371596,1.655220446,-4.860828213,-0.670755446,-1.893442154,0.04990227148
1.184237841,1.555432622,-3.675374566,-0.7427151203,-2.145406961,-0.1204058155
0.4156026624,1.273331837,-2.363076746,-0.7840736508,-2.206772327,-0.3280028999
-0.5806020859,1.233580841,-0.5978530804,-0.7594977617,-2.083955526,-0.5727591515
-1.134880813,1.241595805,1.380761115,-0.6873802543,-1.932151914,-0.9109440446
-0.6639502312,1.548992945,2.907031356,-0.5239362121,-1.802246094,-1.307121754
-0.1979214499,2.340138646,4.315180244,-0.3225145042,-1.66345346,-1.725351453
0.02909048541,3.099364192,5.050573663,-0.1537316144,-1.598809838,-2.127945185
0.6091559802,3.699566466,5.232866751,0.01871549338,-1.64297843,-2.4626441
1.071613333,4.278675098,5.411058249,0.1568222344,-1.679482937,-2.680083513
0.9961106402,4.625807451,5.132852718,0.1918645799,-1.591252446,-2.721191168
0.2326423424,4.279557726,4.433007289,0.1520085037,-1.276128531,-2.515892029
-1.182213934,3.815804489,3.848047593,0.03944015503,-0.6385278702,-2.131628513
-3.00482479,2.994924743,3.208995656,-0.02696747333,-0.02316998318,-1.843710542
-3.244496301,2.144348363,2.512187988,-0.1055851653,0.3080413938,-1.704850674
-2.636330501,1.407877085,1.533346463,-0.2170195431,0.3406992257,-1.684264898
-1.990072286,0.8582254336,0.5324830749,-0.344722569,0.1614357829,-1.711646438
-1.688121429,0.4376601804,-0.2343237197,-0.3901518285,-0.1551813036,-1.781346321
-1.38953245,0.2960182516,-0.5170885219,-0.3043976426,-0.4824565053,-1.850282669
-1.404027132,0.2571574828,-0.5816688383,-0.07236547023,-0.8303063512,-1.819833755
-1.589355058,0.2175000106,-0.7232061378,0.2328361273,-1.183758855,-1.640615463
-1.952838534,-0.0530804328,-0.7879711631,0.474933207,-1.476706266,-1.401902795
-1.929994834,-0.9807201789,-1.079594395,0.4624693394,-1.659314871,-1.202545524
-1.497326762,-2.292221295,-2.0233573,0.2490595877,-1.651555538,-1.033387303
-1.427661106,-2.975485299,-2.477259298,-0.0254970938,-1.516487718,-0.859018445
-1.387649413,-2.877706477,-2.195880982,-0.2672074735,-1.276253462,-0.7791334391
-1.110701773,-2.347142387,-1.504660759,-0.4264227748,-1.07052958,-0.7442575693
-1.192973521,-1.75182204,-0.6019724984,-0.4419972003,-0.8276523948,-0.6818765402
-2.04159526,-1.016826096,0.7435843244,-0.4887086749,-0.7013489008,-0.6218321323
-1.992141201,-0.9520698384,0.8698714477,-0.5491531491,-0.5409688354,-0.5646628737
-2.211826154,-0.7623936543,0.8750479736,-0.5961090326,-0.3984405994,-0.4734371006
-2.48060364,-0.3797065886,1.06602998,-0.6462108493,-0.3441464603,-0.324437499
-2.635303496,-0.2816583023,0.9927522697,-0.6654204726,-0.3420476019,-0.1616149694
-2.668834302,-0.1879337244,1.215150866,-0.6600275636,-0.3723450601,-0.02139607631
-2.680855287,-0.2456172671,1.328435008,-0.6610329747,-0.4336553514,0.1301532239
-2.9041596,-0.504915269,1.362622524,-0.6570773721,-0.5227788091,0.2652383447
-2.994710224,-0.790519094,1.515486396,-0.5856540799,-0.5391463637,0.3429659009
-2.853663338,-0.8172416813,2.066913826,-0.4043101072,-0.4374144375,0.3787630498
-2.585723764,-0.7900263421,2.778876685,-0.1998721957,-0.3447912037,0.4400224686
-2.02516698,-1.047421725,2.710188641,-0.05460154638,-0.2690599561,0.5316117406
-1.341934833,-1.305238549,2.001677091,0.01899255998,-0.1948565245,0.6481732726
-0.7607061396,-1.402951904,1.409141114,0.04392427579,-0.1140367761,0.7411447763
-0.4559826035,-1.294989542,1.068396709,0.07133028656,-0.01633342355,0.7936015725
-0.437182626,-1.141481819,1.00841278,0.1127922386,0.04308622703,0.8345511556
-0.4530225847,-1.176948269,1.011110641,0.1499236971,0.04189798981,0.8650733232
-0.5192097518,-1.292951899,0.9246355958,0.1706465483,0.01191159431,0.8676019907
-0.6562333732,-1.37634739,0.7864829704,0.1840440333,-0.01246812753,0.8517819047
-0.9209548615,-1.349460552,0.6352718337,0.1752785146,0.02784920298,0.8530123234
-1.263660338,-1.101243916,0.4652651034,0.1539824903,0.1294761747,0.8967615962
-1.214461715,-0.638644525,0.4257309654,0.1230653226,0.2192073911,0.9828351736
-0.2859077764,-0.1467600025,0.5454790423,0.0850154683,0.170077458,1.070973992
1.765895282,0.208364518,0.6313450157,0.03386812657,-0.06608953327,1.081209779
4.260622724,0.347726227,0.5822147818,-0.02135662548,-0.424041152,0.9358742237
6.009174949,0.3665887483,0.2988458762,-0.07606514543,-0.6210793257,0.6697738171
5.730380804,0.2686597045,-0.2156646119,-0.1438857019,-0.5479020476,0.372877419
4.152981849,0.03750117088,-0.9443488888,-0.2351056188,-0.3104604781,0.1141095087
2.714799057,0.01496083777,-1.542735053,-0.3232093751,-0.03891470656,-0.1050376371
1.976696379,0.2732166372,-1.561827876,-0.4005672634,0.1513425857,-0.2837482691
1.871091394,0.6390799938,-1.189813888,-0.480404377,0.2570590973,-0.4213648736
1.96999279,0.9088163877,-0.7429419348,-0.550958693,0.2835032344,-0.4917652607
1.954930537,0.6155623401,-0.1843047203,-0.6045476794,0.2161449194,-0.4976596236
1.951959413,-0.1595744759,0.1819286388,-0.6126194596,0.04010891169,-0.4191965163
1.942220986,-0.9486731817,0.3749360132,-0.5686142445,-0.2217869163,-0.2688495517
1.860553633,-1.633916376,0.3093722386,-0.4989800453,-0.5183508992,-0.07735602558
1.928971044,-2.322894081,0.1176364916,-0.3974811435,-0.7366359234,0.1348806173
1.857421765,-2.874434908,-0.165426709,-0.2712342441,-0.7174127102,0.3670211732
1.341404087,-3.132438778,-0.4781488426,-0.08659761399,-0.3799218237,0.6657532454
0.776913178,-2.238133147,-0.5840592406,0.1237668097,0.1306794137,1.1234231
0.8939055265,0.3269815451,-0.9006161301,0.2938466668,0.688292563,1.558361888
0.502238451,2.854436076,-1.924302467,0.4437837005,1.243508697,1.703093767
-1.054609883,4.588585681,-2.455249711,0.7043658495,1.591025472,1.579648614
-2.529142046,6.018872752,-0.6362731197,1.130875111,1.589915156,1.258012533
-3.227640735,7.276313192,1.62294607,1.512239575,1.147661924,0.8101993799
-1.735612664,8.577366564,1.895429424,1.624629974,0.2435664386,0.1665360034
1.881204207,9.343311188,0.799222625,1.333066463,-0.8050711751,-0.4405971467
4.049661468,7.765267506,-0.6277157192,0.7689508796,-1.17986238,-0.6215416193
1.589483653,4.331345197,-0.4967281632,0.2666695118,-0.783342123,-0.4026271701
-2.185818145,1.06661041,1.222294016,-0.009938107803,-0.04979116097,-0.04702087119
-3.773590318,-1.173365734,2.978988046,-0.08271142095,0.6485812068,0.2915460467
-3.833617501,-2.427473815,3.991979971,-0.01168997679,1.103955984,0.5121116638
-3.309336145,-2.736010188,4.342276633,0.1159710959,1.257548213,0.6032958627
-2.620950853,-2.65309225,4.032408135,0.2298718393,1.164673924,0.5848446488
-2.069954508,-2.70711844,3.245906752,0.328001231,0.9935767055,0.4934661984
-1.949002901,-2.705804434,2.453112114,0.3840381205,0.8250494599,0.3940000534
-2.426516368,-2.547139475,1.244399172,0.3431696892,0.5743579865,0.3707481325
-3.24895065,-1.842050008,-0.4136807544,0.2097109556,0.1932141036,0.4542883039
-4.12430579,-0.7132306872,-1.811069179,0.08166205883,-0.1906101257,0.5942828655
-4.5641363,0.04142506632,-2.299157816,0.05440673977,-0.2837493718,0.7571747899
-4.547155062,0.6107160691,-2.307490176,0.06562844664,0.09948130697,0.9667175412
-4.354478819,0.886982157,-2.863427776,0.04879806936,0.7721998096,1.149930596
-3.174401605,0.7586579749,-3.839302269,-0.05234318972,1.381394863,1.199913263
-0.9030465721,-0.0002379004091,-4.469880976,-0.2056744248,1.609271765,1.027703404
2.345378885,-0.6350777724,-3.775088155,-0.3903751373,1.374737263,0.6927253008
5.042320798,-0.6804840174,-2.231864149,-0.5655168295,0.9567232132,0.3670470715
5.375380202,-0.3782943837,-0.9154948425,-0.6342205405,0.7142341137,0.1794605255
3.444892616,-0.07777589812,0.3798600256,-0.6034437418,0.6987640858,0.1713437289
0.7397967687,0.1003401966,1.155102932,-0.4980785251,0.7118057609,0.2109962702
-0.9059273882,0.6531617107,1.464815363,-0.3612320125,0.5264454484,0.2471755892
-1.423463069,0.8254676578,1.725626107,-0.2803170085,0.251780808,0.2753283381
-2.087773074,0.2176344507,1.688638439,-0.2083727717,-0.004141513724,0.3395882845
-2.795003644,-0.2018979524,1.534962081,-0.1424239725,-0.2746378183,0.4088048935
-2.809352487,-0.4958405667,0.9536644142,-0.1202054769,-0.5235664248,0.4770827591
-2.473244217,-0.9869564429,0.1335685125,-0.1254677773,-0.6541470289,0.5539012551
-2.123836029,-1.405049169,-0.3587222527,-0.1486527324,-0.5944290757,0.6608428955
-1.892872579,-1.684716589,-0.4495400033,-0.1346817017,-0.3781296909,0.7756860852
-1.505005042,-1.604897203,-0.1271218206,-0.07738219202,-0.05211962759,0.8444465399
-1.075535328,-1.379099319,0.2886228806,-0.03836952895,0.2539564073,0.8362393975
-0.6356652169,-1.317455056,0.477930816,-0.02800184116,0.4392671585,0.7556510568
-0.1209725042,-1.280719024,0.7346019765,-0.04396435618,0.5546296835,0.6000999212
0.2280674357,-1.12604518,0.897382555,-0.06044372916,0.6274887323,0.4272657931
0.2356628593,-0.8308499354,0.9288952991,-0.06180805713,0.6895267963,0.3054865003
-0.09125555742,-0.3986556192,0.9933721552,-0.04269561917,0.7606393099,0.2484320104
-0.3219533417,-0.001443769068,0.990122798,-0.0263800323,0.8593088984,0.2671023011
-0.5173754491,0.2334323238,0.9312100058,-0.02218608558,0.96796453,0.3333441615
-0.483804165,0.3650274904,0.89150811,-0.008298174478,1.013771772,0.4053162932
0.006234510475,0.4974082544,0.9686422031,0.02077662013,1.023686171,0.4204686284
0.7052653343,0.5667419028,0.972566683,0.04958909005,0.9455335736,0.3927514553
1.355342596,0.3423269983,0.9178156867,0.08872583508,0.8197900057,0.3229731619
1.698652176,0.0158668467,0.9063286625,0.1296935081,0.6931502819,0.2517387271
1.561207698,-0.3390560138,0.8629787656,0.1798829138,0.6061533689,0.2048090249
1.150717849,-0.5877800147,0.857861861,0.2270329148,0.5860407352,0.1956813633
0.808755008,-0.7179279051,0.7692705543,0.2837862074,0.6275511384,0.2235106081
0.5770177977,-0.6507482198,0.7123182485,0.3415593207,0.7307702899,0.2799108326
0.4682406121,-0.4853717796,0.6640121905,0.402790457,0.8365981579,0.3164134622
0.6947919442,-0.3405880456,0.4921481419,0.4345663488,0.8940365314,0.2963412702
1.332264503,-0.4400093739,0.105510585,0.4414327741,0.8990222216,0.2248913199
1.732024868,-0.6445920352,-0.4302046037,0.4528122246,0.8891507387,0.1453911811
1.587003819,-0.8206745783,-1.020742977,0.4582684934,0.8987876177,0.07880017161
1.204108078,-0.9364718718,-1.675467699,0.4465010762,0.947009027,0.04907142743
0.6180214237,-1.016727896,-2.248196275,0.4047043622,0.9996391535,0.06632951647
0.2615963603,-1.081260282,-2.896827649,0.3416213095,1.043466926,0.1491110176
0.07603932012,-1.131773495,-3.303435689,0.2831409574,1.030080795,0.2860430479
0.2873515455,-1.254153089,-3.458479535,0.2690901756,0.9030578732,0.4200044274
1.117284366,-1.241924891,-3.437624087,0.3062159717,0.6452750564,0.4908863306
2.327010284,-1.158280978,-3.461589484,0.3609338701,0.4284722805,0.491933018
2.947778376,-1.069250111,-3.31190395,0.4326685071,0.2352471352,0.4488308132
3.278986015,-0.8636100492,-3.29108065,0.5095797777,0.1291565746,0.4067001641
2.965044569,-0.5370400075,-3.139332629,0.4919101894,0.123394303,0.3899829686
2.144943406,-0.3804594528,-3.261682998,0.3843252361,0.1536870748,0.3916567564
1.471905613,-0.2655751825,-3.335171428,0.2816705108,0.1199608073,0.3861173987
1.257698799,0.0144891286,-3.119730396,0.2028664649,-0.00433935225,0.3424135447
1.179538285,0.5141355173,-3.010185441,0.09767107666,-0.2793456018,0.2899990678
1.292473175,1.06186643,-3.584846738,-0.1048345193,-0.6146758199,0.2440952361
1.036372581,1.510456585,-4.508668095,-0.3709900379,-0.9079636335,0.1764919609
0.7543307593,1.8375299,-5.1629743,-0.6239370108,-1.212426066,0.05815187097
0.9953419939,1.8812007,-5.253025742,-0.8192511201,-1.535081029,-0.1226456091
1.207331717,1.780902589,-4.511176863,-0.9492096305,-1.767610073,-0.3450174034
0.7800146512,1.516281346,-3.0450624,-1.049386263,-1.885206461,-0.6038023829
0.112781745,1.261091364,-1.575035441,-1.093940139,-1.881729603,-0.9124962091
-0.3011930238,1.189604337,-0.06013444297,-1.05002737,-1.733407259,-1.247950435
-0.6961737539,1.498672624,1.464344823,-0.9114027023,-1.482898355,-1.570438862
-0.9261375248,2.143561596,2.988439473,-0.716717124,-1.283071995,-1.890343308
-0.4718868596,2.98290405,4.096435786,-0.488679111,-1.193075299,-2.19530344
0.2956897502,4.013825892,4.92954256,-0.2665802538,-1.318434238,-2.49156642
1.630983245,4.992120889,5.285667782,-0.07841102779,-1.533151984,-2.694077015
2.186966292,5.716471521,5.174003643,0.05212647095,-1.643740535,-2.725055933
1.583116748,5.972772095,4.768458264,0.1241346374,-1.406183362,-2.528759241
-0.1492822145,5.60139202,4.269832451,0.08125162125,-0.8055204749,-2.172850132
-1.959511435,4.172760901,3.394644777,0.02541525848,-0.0995529443,-1.929881454
-2.560900289,2.448596098,2.721927302,-0.003350076266,0.4260200262,-1.844661593
-2.36282774,1.245157882,2.199302773,-0.03428428993,0.6281995177,-1.849117041
-1.922762837,0.5667950943,1.552422334,-0.02560797706,0.6122700572,-1.889102817
-1.873347356,0.3798182323,1.110081303,0.04123005643,0.4056150317,-1.900303245
-1.983507228,0.2404021628,0.8166711879,0.1528034657,0.01418653969,-1.896236777
-1.671695195,-0.0004471592456,0.4412888923,0.2941175997,-0.4567605853,-1.867899776
-1.326452894,-0.3419119877,-0.01452244635,0.4739062786,-0.8295962214,-1.775620937
-1.51866941,-0.7941922296,-0.3783692025,0.5976347923,-1.151360154,-1.61989677
-1.574698171,-1.447997499,-0.8014601748,0.5289039612,-1.542835236,-1.382926345
-1.725755871,-2.309732986,-1.591657782,0.3054815233,-1.820494056,-1.195377707
-1.671425146,-2.805016504,-2.051976953,0.0782129541,-1.922519207,-1.053206205
-1.656451156,-2.664986686,-1.559609616,-0.1892891079,-1.863524079,-0.9338450432
-1.736273173,-2.489101127,-1.531552565,-0.4236126542,-1.667926073,-0.8116226792
-1.771888092,-1.929238462,-1.302855745,-0.5869566798,-1.362007856,-0.684050262
-1.957723383,-1.120747074,-0.6867790259,-0.7154619098,-1.041354179,-0.5592010021
-1.986736419,-0.4996528184,-0.4588096437,-0.8123856187,-0.7130437493,-0.4563423395
-1.968409612,-0.02804068409,-0.1814022768,-0.855901897,-0.4173449874,-0.3847491145
-1.842841451,0.07762626052,0.09949351667,-0.8762786984,-0.1441112012,-0.3422659039
-1.793632891,0.002456745502,0.4042942096,-0.9133933187,0.007653555833,-0.2999685109
-1.781523643,-0.2215361343,0.6260670753,-0.9244190454,-0.008117387071,-0.2147000134
-1.825169016,-0.4302940355,0.9650593761,-0.8574402928,-0.1570863724,-0.08469034731
-2.025667915,-0.4550888696,1.601243356,-0.708083868,-0.3946494162,0.07666876912
-2.264683592,-0.4253717767,2.386298047,-0.4692332149,-0.5707836747,0.2108412236
-2.479222123,-0.4134042755,3.291571648,-0.2097148001,-0.5234358907,0.2759880126
-2.542935593,-0.8008762374,3.89155911,-0.02022876777,-0.2766074538,0.3144006431
-2.451113634,-1.478329509,3.986090036,0.1110980958,-0.1015166193,0.4121465683
-1.68543029,-1.85240306,3.742610658,0.2481470257,-0.017318381,0.5584132075
-0.8294426989,-1.739140253,3.491348663,0.3679605126,0.002387137851,0.6915107965
-0.3038175271,-1.73097156,2.83334448,0.4282827079,-0.002351424657,0.7924091816
-0.08776654626,-1.922898153,1.938899732,0.4487490058,-0.01336180419,0.8765273094
-0.1432861889,-2.068812937,1.07107265,0.4496568739,-0.07704677433,0.9633892179
-0.1968658034,-2.15598444,0.2731339273,0.4425866008,-0.1350167245,1.045734525
-0.3281450359,-2.03898537,-0.3344511503,0.3939721882,-0.1324497014,1.116859317
-0.4511170433,-1.865171356,-0.9208110691,0.2863432467,-0.03922758624,1.178672552
-0.4922019179,-1.593002182,-1.480662043,0.138584137,0.1299798042,1.24607563
-0.2840022351,-1.175744154,-1.788614771,-0.007333692163,0.2444254011,1.285518646
0.5653539556,-0.6847159558,-1.623274863,-0.1002319455,0.1591083705,1.260116339
2.381923778,-0.121084294,-1.017865084,-0.1486662626,-0.1342509985,1.141415238
4.475833455,0.4466588949,-0.4908768068,-0.2034418881,-0.4471889436,0.9177339077
5.535839644,0.8249474334,-0.6744672413,-0.2988482416,-0.5458768606,0.6471700668
5.122535906,1.125568795,-1.132264785,-0.3893398046,-0.3860890567,0.3765830696
4.293490098,1.338749189,-1.155207562,-0.4520834982,-0.07738172263,0.08839827031
3.941069868,1.547653805,-0.7251958503,-0.5022777319,0.1881620586,-0.2316540331
4.250183748,1.531487683,-0.1217234687,-0.5569646955,0.2868635952,-0.5095972419
4.40320281,1.190325637,0.646527095,-0.5679920316,0.2274170518,-0.6707256436
3.758229667,0.5577361741,1.57732852,-0.4982533753,0.07062935829,-0.6916782856
2.792396092,-0.1754085894,2.338796292,-0.3694048524,-0.09863051027,-0.576620698
1.764210397,-0.7779676555,2.693758899,-0.1892071366,-0.1192594022,-0.3445087075
0.9124886464,-0.9802104758,2.756398603,0.04569084942,0.03090772964,0.04914807156
0.2901642648,0.1299912385,2.235842405,0.2670326829,0.243393749,0.5949385166
-0.2374257773,1.924880852,0.5943520866,0.4403285682,0.6021439433,1.122583151
-1.130257245,3.059532532,-1.034924355,0.5285977721,1.114760876,1.511489391
-2.6298879,4.001726289,-1.731048132,0.6358725429,1.51292181,1.558222532
-3.81261446,4.898627198,-0.5335542113,0.8523576856,1.501232982,1.213210821
-2.962731323,6.029776423,0.76045801,1.06106472,0.9584077597,0.4707015455
0.8242948147,7.633038718,0.610598288,1.089256883,0.1553404331,-0.4678101242
3.954992887,8.486236679,-0.221714998,0.7956135273,-0.1770596206,-0.9378124475
1.541966407,6.393992012,-0.6753428551,0.3628538549,0.05707006529,-0.7372542024
-2.823113009,2.647456875,0.2094075973,0.08846250921,0.4757458866,-0.2416831255
-4.649664712,0.1537444546,1.734750494,0.04543725774,0.8109728694,0.2736907005
-4.643889928,-1.279278763,2.750774626,0.1465670615,0.8999980688,0.7043627501
-4.346159027,-1.911637924,2.901134406,0.2849780321,0.7375429273,0.9977990985
-4.03467608,-1.861615709,2.451926119,0.4101873636,0.4698726237,1.146319389
-3.861918882,-1.867034227,1.875098876,0.4932359755,0.2271063924,1.156052589
-3.892517141,-1.971137576,1.122158402,0.5135505199,0.05059180781,1.014874697
-3.750506087,-1.715039831,0.15973142,0.4998450875,-0.0900220871,0.7675175667
-3.483562246,-0.9622703299,-0.6327423152,0.4193981886,-0.1412634403,0.5527101755
-3.457121691,-0.5426221916,-1.05967272,0.3157841265,0.07729016244,0.4946503639
-3.662368954,-0.3877262289,-1.354950382,0.1994825453,0.6129128337,0.5873182416
-3.639633975,-0.1830506285,-1.709410886,0.1086076126,1.320133805,0.7449558973
-2.781226171,0.08680968392,-1.803411065,0.03969884664,1.907864928,0.8249524236
-0.9810044026,0.1958522424,-1.633873414,-0.03428680077,2.118712425,0.7436605692
1.64157712,-0.0742237586,-1.339287826,-0.1083786041,1.846986294,0.5145506859
4.047151238,-0.2741659007,-0.8653311739,-0.1742521673,1.263905525,0.2547794878
4.77093313,-0.3183762138,-0.4382964325,-0.2483578175,0.6440115571,0.1054741368
3.552492575,-0.5280599978,-0.2255120522,-0.3500825167,0.214817971,0.1052600071
1.389159379,-0.9020768503,-0.09449790034,-0.4054310024,0.03114774637,0.1976360083
-0.6554770019,-0.8954033638,0.3028343613,-0.3771077991,0.03273414075,0.3128688037
-2.075919993,-0.5973322714,0.8361790215,-0.3141509593,0.0963184461,0.3837709427
-2.686713949,-0.4822188686,1.025584572,-0.2719098032,0.2218485922,0.4136689007
-3.119533704,-0.6356564491,0.9168851278,-0.2097247243,0.3653482199,0.4446614385
-3.339962754,-0.6844459067,0.5937330779,-0.1348694414,0.4748749435,0.5074986815
-3.077333562,-0.7430173382,-0.07783902648,-0.09802221507,0.5916751027,0.5986461639
-2.634837924,-1.014210945,-0.7623857632,-0.06009127945,0.7533165216,0.7367403507
-2.001378546,-1.101682308,-0.8202928855,0.01090699621,0.8456773162,0.9117840528
-0.8418985682,-1.119461126,-0.4015712144,0.08965926617,0.8197668195,1.019543052
0.7835363225,-1.056785766,0.1372711664,0.1829205155,0.6547659039,0.9777052999
2.327044771,-0.8680828107,0.455955131,0.2327876985,0.4488082528,0.8316605091
2.754218044,-0.9563397708,0.5255412929,0.2189696282,0.2780820429,0.6324115992
2.327353399,-1.227637423,0.3431754318,0.1589562744,0.2782798409,0.4736211002
1.010176575,-1.476961143,0.1655462438,0.1104124412,0.4419140518,0.4281324446
-0.5205225149,-1.407208392,0.1783078179,0.06849231571,0.698084712,0.4698288441
-1.41558576,-1.138577914,0.2412865444,0.03707633168,0.9333739281,0.5333433747
-1.338005677,-0.7787818945,0.3658922905,0.01672935486,1.069608212,0.6084918976
-0.6954056922,-0.5387497341,0.6229524504,0.04583317786,1.09321475,0.6817982793
0.3612824586,-0.2015191822,1.148704463,0.1347917616,0.9762521982,0.6941336393
1.797940233,0.200340786,1.705211388,0.2307449132,0.7390084863,0.6130099893
3.144401603,0.3668447689,1.787689472,0.2974679768,0.5006632805,0.4567442834
3.607111469,0.2072264539,1.502275325,0.3651349247,0.3897481859,0.2829461098
2.997974778,-0.05942950957,1.340221892,0.4390895367,0.4352333844,0.1554440111
2.027735661,-0.2701835531,1.053780447,0.4645930231,0.6081135273,0.06722439826
1.178577916,-0.4897568628,0.4333759272,0.4553967118,0.8167116046,0.03176168352
0.6516811167,-0.72048928,-0.1403311385,0.437171638,0.9764469862,0.01926187053
0.5101420637,-0.9140016813,-0.5691606544,0.4090887904,1.012248993,0.008981398307
0.6704816788,-1.075311603,-1.160770457,0.3741641045,0.9289562702,0.01540813968
0.698939127,-1.192211304,-1.736853896,0.3225591183,0.7829012275,0.05475474894
0.5446768226,-1.219881986,-2.269660504,0.2682684362,0.6592512131,0.1185281351
0.4652899456,-1.118842701,-2.600268423,0.2508240044,0.6098304391,0.1861537099
0.5559306225,-0.9182108235,-2.630783096,0.2717553675,0.6276054382,0.2475941628
0.8809148198,-0.718645698,-2.674989025,0.2822700739,0.6849486232,0.2839692235
1.207366788,-0.6743775172,-2.864144108,0.2894403636,0.655492723,0.3101114035
1.644838752,-0.6789204213,-3.241986071,0.2863734066,0.5394741893,0.3192252219
1.962917445,-0.6540531066,-3.560525659,0.250669986,0.4295612574,0.3234285116
2.008320182,-0.6211176362,-3.726892864,0.1778021902,0.3456062078,0.3403892219
