accelerator z,accelerator y,accelerator x,gyro z,gyro y,gyro x
0.1170505084,1.026466616,0.09086334323,-0.3671020269,0.320976615,-0.4279974699
-0.03493511978,0.9092235071,0.1609875576,-0.3250252604,0.225070402,-0.3457305133
-0.2156236954,0.942490986,0.0827756061,-0.2914182544,0.06886455417,-0.1773147881
-0.2072130099,0.8384528116,0.02974222731,-0.3330084085,-0.04018080235,-0.0173224844
0.02154196972,0.9550330722,-0.01485650061,-0.365367949,0.1133132353,-0.004196127877
0.4362637576,0.9904273339,0.1316419283,-0.2271800339,0.3370915651,-0.07239739597
0.7967804925,0.6434051635,0.5628688608,0.01201796252,0.2328918278,-0.1037402973
0.9315221405,0.2713482129,1.037743504,0.1547667533,-0.2043747008,-0.09377484024
1.071558972,0.06380787078,0.9356602632,0.1128929853,-0.4937753677,-0.116334565
0.8804641534,-0.06418138027,0.4449076673,0.03936199471,-0.5063301325,-0.1236089692
0.807753722,-0.4082195664,0.5011056476,0.07710535824,-0.3217844367,-0.2372759879
0.8075883023,-0.5505906863,0.5204384168,0.1571454704,-0.2263165861,-0.3660164177
0.8156506127,-0.8206646415,0.5494599287,0.1266107857,-0.3712238967,-0.3524940312
0.7644424035,-0.9239993437,0.4440820301,0.05163877457,-0.5617250204,-0.2480185777
0.6782441295,-1.031020918,0.3951785907,-0.02352170646,-0.6567044258,-0.1027644575
0.7746312046,-1.009054001,0.4751686578,-0.1168150157,-0.5730628371,-0.02332621999
1.020301663,-1.100410388,0.7909750211,-0.2708356977,-0.3593742549,-0.1559761018
1.065288806,-1.510677242,1.113201773,-0.3327638805,-0.1578013301,-0.4757864773
0.8537824827,-1.574180285,1.327723352,-0.3461019099,-0.157476604,-0.6889258027
0.2773094594,-1.591696945,1.321410224,-0.2991314828,-0.3470036685,-0.646423161
-0.374083488,-1.436298293,1.028764371,-0.2084688246,-0.5510932207,-0.3805145323
-0.9204086258,-1.28540689,0.4667416057,-0.1250285059,-0.5509876013,-0.104367584
-1.401696935,-0.9927125222,-0.06263678118,-0.03269390017,-0.4100890756,-0.1704492271
-2.774163685,-1.276910864,-0.6167682088,0.08072722703,-0.3919679821,-0.7207844257
-4.429261965,-2.004777103,-1.050897292,0.0658627823,-0.2658921182,-1.137416244
-5.31322682,-1.349611943,-2.145926572,0.01169365644,0.2988936603,-0.8774895668
-4.732243626,-0.2747895856,-2.669744694,0.05530106276,0.7899795771,-0.1114010587
-3.068633538,-0.2611851308,-1.68086196,0.2152740359,0.7110925913,0.6047008634
-1.548289765,-0.3600581775,-0.9450848019,0.3685777485,0.1745116115,0.811439395
-0.9756821847,-0.4278466424,-0.9465312013,0.220950067,-0.3033598661,0.4757326245
-0.6543599805,-0.2367693592,-1.249860068,-0.01455711294,-0.07943677157,-0.05079710111
-0.411549003,0.3663134385,-1.333980367,-0.1904735118,0.3507609665,-0.176197052
0.1830009442,0.7796285745,-0.9070409024,-0.2046044916,0.4041524231,0.1679628193
0.79589728,1.205579905,-0.1492003814,-0.09855305403,0.06450922042,0.6305379868
1.350053257,1.455479379,0.3768704884,-0.05702315271,-0.2289077491,0.8820029497
1.679367045,1.598100382,0.6077560503,-0.1222981811,-0.2074304223,0.8357152343
1.808993542,1.619576301,0.7373971602,-0.123820439,0.006536009721,0.6007491946
1.761999151,1.628534683,0.8183663014,-0.06895437092,0.1598006636,0.4407695532
1.548214946,1.547318582,0.8896262418,0.01321259886,0.09622462839,0.4456065893
1.205318039,1.444320272,0.9389128352,0.1561952233,-0.04390035197,0.5196433067
0.7020406001,1.238817573,0.7863046912,0.2648857236,-0.09391345084,0.5141406059
0.1358691906,1.055491342,0.5503001789,0.2307156771,0.006005604286,0.4661435187
-0.2584358321,0.8646957986,0.2287625784,0.1388505101,0.1869381964,0.4672358632
-0.2261684703,0.7477879136,0.1546925491,0.1222485825,0.3115905523,0.4718847573
0.1442985808,0.5345604657,0.3226952461,0.14247787,0.3971375823,0.4121007919
0.4991963068,0.4923629537,0.3758554661,0.1341975182,0.3933391273,0.3286458254
0.8536042035,0.4900955933,0.4405509334,0.08363396674,0.3223749995,0.30740273
1.036985087,0.5209893287,0.4405643774,0.06948778778,0.2757806182,0.3258967996
1.17848147,0.5161091555,0.4649243271,0.06026135758,0.262021482,0.3593940735
1.371550219,0.3784013512,0.6125792327,0.06658119708,0.2712648809,0.3111682236
1.617707584,0.2886781179,0.7334133513,0.06733462214,0.3026483953,0.2090605795
1.815181875,0.1648959632,0.7876593207,0.04607053474,0.2926030159,0.1253894866
1.864461162,0.05176555081,0.836906459,0.07935666293,0.2950733304,0.05763338506
1.853100395,0.1199962065,0.8958362023,0.1560818851,0.2872871161,0.05645851791
1.762629265,0.01332125387,0.9258867649,0.2297892123,0.2288001478,0.1182139814
1.65712248,-0.1332265672,0.9660194533,0.2923923433,0.1462151855,0.1254306734
1.438617676,-0.2768269366,0.8467141517,0.3291606009,0.1574400514,0.05226317421
1.247264499,-0.3992626452,0.7235387307,0.3259475231,0.2590324581,-0.02506512217
1.036036992,-0.417149015,0.6043965107,0.3578632176,0.3070872426,-0.01752365753
0.9837538475,-0.5263955717,0.5937830545,0.4021805823,0.2527060807,0.05634270236
0.8944576074,-0.8536866211,0.5971183364,0.395034343,0.1886829138,0.05548125505
0.6786532948,-1.077584516,0.4136082737,0.3535747826,0.2519306242,-0.1003674343
0.3116080349,-1.275177465,0.2521563135,0.3133798242,0.3840913177,-0.2715760469
-0.2341869415,-1.03061789,0.002507598907,0.3526591659,0.5148045421,-0.2966741323
-0.9128922588,-1.416544084,-0.3441822707,0.4431946874,0.4207648933,-0.1488820016
-1.944203976,-2.065224265,-0.5914747776,0.5222481489,-0.1236861721,-0.1142266393
-3.148798961,-2.696413213,-1.265899349,0.6006586552,-0.7551503181,-0.2011201382
-3.569860474,-2.264149339,-2.148120283,0.6857824326,-1.10161972,-0.2055458874
-3.440920206,-1.318394091,-2.815688412,0.6402353048,-0.8516721725,-0.08085101843
-3.408343047,-0.6780626354,-3.282188903,0.2730476558,-0.2793078125,-0.0758093372
-2.661759541,-0.9298191359,-2.665841842,-0.2126801312,0.5500954986,-0.3475901484
-1.500040405,-0.1961930187,-1.673852373,-0.473508805,1.240045786,-0.5518650413
-0.2309112809,0.5902592643,-0.4964709735,-0.4904488027,1.397009373,-0.258102417
0.4816378538,1.062960655,0.1574032693,-0.2662810683,1.058492661,0.2688939869
0.7198913141,1.239897477,0.5735717489,0.1014966145,0.3408247828,0.7264270186
0.4148737636,1.341667122,0.5404702743,0.391014874,-0.4585457146,1.01794064
-0.1261433309,1.585111721,-0.08448211776,0.4893416464,-0.8745982647,1.096366763
-0.7214180853,1.631360847,-0.7165148234,0.4477356672,-0.7865126133,0.902115941
-1.098368069,1.53145115,-0.8232178331,0.2290751338,-0.4925314784,0.6170483232
-1.08002168,1.625156147,-0.6440551519,-0.05651298165,-0.1761213243,0.4416868091
-0.6660510029,1.778766746,-0.2012245831,-0.2327352017,0.02804930136,0.4122099578
-0.05166530531,1.903193044,0.3584060264,-0.2693231702,0.01583329588,0.4753281474
0.3686147012,1.895422117,0.7800774873,-0.251688689,-0.1747534275,0.5380811095
0.6423644223,1.956175569,0.8718369026,-0.2421547174,-0.3499696255,0.5845112205
0.6982546519,2.04010999,0.8018155641,-0.2915570438,-0.4556137621,0.5416663885
0.7028618534,1.943096892,0.6518392299,-0.4248006642,-0.3618439734,0.352701813
0.6806096896,1.821796617,0.4779889759,-0.5149363279,-0.1183681041,0.04014335573
0.5513701462,1.629577763,0.5879881045,-0.5179046988,-0.00481028948,-0.2249912173
0.4462596664,1.428196235,0.5772019221,-0.4314327836,-0.1067179814,-0.3180461228
0.4488549436,1.277474343,0.6397469333,-0.351831466,-0.2806008458,-0.2631837428
0.4373579826,0.993662078,0.6281725231,-0.2926625311,-0.3450767994,-0.219033733
0.4121925616,0.7579752533,0.6542968522,-0.2724857032,-0.2815206945,-0.276981473
0.5076052387,0.5166340561,0.6971633495,-0.253018856,-0.207080394,-0.3363081813
0.6222942787,0.3909434374,0.7630263992,-0.1860586405,-0.2375681698,-0.3512234986
0.6879360869,0.1847118398,0.8526417882,-0.09195305407,-0.3669782579,-0.2880047858
0.6841700124,0.02967792991,0.769080877,-0.05017598346,-0.4478694499,-0.1830835342
0.8236509638,-0.1160346094,0.6892918855,-0.04538087919,-0.3369745612,-0.132905066
1.019616603,-0.3013067133,0.7526327232,-0.01762072369,-0.2071128786,-0.1513666064
1.197401859,-0.5245227635,0.9939671985,0.002408811357,-0.1638633311,-0.1962058544
1.159609012,-0.7400847918,1.203149463,0.01366968267,-0.2913123667,-0.1688856035
1.066179617,-0.7526233709,1.196928104,-0.0130856242,-0.3884352744,-0.09765192866
0.9475450545,-0.8505211428,1.147072771,-0.09592313319,-0.3635725081,-0.08846256882
0.7970271608,-1.14123252,1.200417407,-0.175808534,-0.3296782672,-0.1866493821
0.3895008374,-1.517568755,1.3147306,-0.2101184428,-0.4057188332,-0.3265636861
-0.2827209631,-1.514313845,1.108567391,-0.2558802366,-0.5012516379,-0.3828844726
-1.060868067,-1.316829618,0.5552636465,-0.2532021701,-0.5349792242,-0.3094395399
-1.790160246,-0.9062447836,-0.1626484765,-0.2142161131,-0.39639467,-0.08312736452
-1.890646574,-0.3786842598,-0.9286357714,-0.2444040328,-0.1250274181,0.2119840533
-1.659493885,-0.1382324126,-0.7844529259,-0.3693090975,0.01228640787,0.08828631788
-2.062082752,-0.9312444926,-0.3537953177,-0.4049176872,-0.0668591857,-0.5252720118
-3.067643358,-2.452661448,-0.3926367973,-0.2810910642,-0.2650702894,-1.131031871
-3.580135784,-1.313910515,-1.950541947,-0.3111931086,0.2151848376,-1.239439726
-3.67395447,-0.9727879246,-2.773401761,-0.2616764903,1.129684329,-0.8414470553
-2.870126982,-0.9253677095,-2.129649975,-0.2810162306,1.372219563,-0.07140486687
-1.56973295,-0.7337617263,-1.196867898,-0.2947178185,0.7795687318,0.7531727552
-0.1526256797,-0.1260676353,-0.8279130052,-0.2041842341,0.08090435714,1.239521146
1.158171088,0.06157002873,-0.2720043388,-0.07999470085,-0.2149703503,1.218043923
1.895940588,0.9805664496,-0.4617930434,-0.1671329439,-0.05180504546,0.8089070916
2.095700944,1.468826352,-0.1870011197,-0.4350962043,0.1035779864,0.3662411571
1.949549429,1.990116125,0.05097147782,-0.5793886185,0.142224431,0.09410150349
1.722742076,2.324922372,0.4489233327,-0.4983371794,0.1310241669,-0.07163888961
1.376474816,2.483179336,0.7161030278,-0.3068737686,0.0556909591,-0.1252272129
1.084997715,2.495539051,0.9228940128,-0.1372458041,-0.06476709992,-0.04165387899
0.9765589675,2.358380697,1.035012033,-0.01703811437,-0.1063666567,0.06473775208
1.018855556,2.022088303,1.150269521,0.08427805454,-0.07830997556,0.1232484058
1.024156,1.572884692,1.083092466,0.174932003,-0.05665821955,0.08787094057
1.07868254,1.230813422,0.9417322766,0.2226671576,0.03780171648,-0.01901916228
1.003028457,1.003010044,0.7028337963,0.2791324258,0.1284293681,-0.123290047
0.8673708631,0.8157891444,0.5882265894,0.337446034,0.1386868656,-0.1595413983
0.654413172,0.5257409072,0.4261138272,0.3786655664,0.1066798419,-0.1910079569
0.5375520487,0.282904503,0.2130602746,0.4193015397,0.1187021658,-0.2415474355
0.4206324732,0.1496732596,0.03946048825,0.4346260428,0.2049392015,-0.2625773847
0.3934089507,-0.05197714774,-0.005241115524,0.4454992414,0.3039159477,-0.2502821684
0.4546785352,-0.2390989712,0.05232523052,0.4262730181,0.3756320477,-0.1792044193
0.6518786851,-0.435546257,0.14598668,0.4642414451,0.3616887927,-0.0704241246
0.9360697208,-0.6453238567,0.2927598343,0.553370893,0.2921394408,0.01779678091
1.160866318,-0.7495686595,0.2852724011,0.5966941714,0.2114287317,0.1174111515
1.417002641,-0.8800652172,0.3039133887,0.5589926243,0.1852252036,0.1845627129
1.700213434,-0.9063961748,0.3760077341,0.5332837701,0.2809869349,0.1453259736
1.72356216,-0.9486325575,0.4796721067,0.4426238835,0.3360278308,0.0556464158
1.839958589,-1.067668102,0.6235024855,0.3705870807,0.4117730856,-0.05282712728
1.779479863,-1.171583235,0.7258920158,0.376036644,0.4283365309,-0.1310236603
1.582927363,-1.139951833,0.6649173227,0.423353076,0.3889110982,-0.05414374173
1.484859787,-1.113945285,0.5179284798,0.4628865123,0.3376560807,0.1331907064
1.353354053,-1.314183779,0.4572811189,0.4595206082,0.283878535,0.2452811599
1.182927928,-1.495822203,0.2643058932,0.426502049,0.2620463669,0.2527656257
0.9289660262,-1.634327587,0.05005611655,0.3573828638,0.2544653118,0.1735038906
0.5650970582,-1.701974598,-0.3658542966,0.2807328403,0.2954306901,0.04728572071
-0.07953589353,-1.608278662,-0.8763114176,0.1869436353,0.3492594659,-0.04391030222
-1.204281097,-1.227787645,-1.62171419,0.09423099458,0.3208397329,-0.07610489428
-2.627096224,-0.93448742,-2.104497122,0.01533457544,0.1622314155,-0.05489231646
-3.248330764,-0.2319330251,-2.417832711,-0.0652327016,0.08394347876,0.1594560593
-3.19734935,0.3834419757,-2.56533418,-0.02937161364,-0.09027414024,0.3294807971
-2.66803906,0.1816127047,-2.419135903,0.09309887141,-0.2607049942,0.1970596015
-2.103053645,-0.01728898845,-2.591982825,0.1379233748,-0.2270440459,-0.1156039014
-1.124818269,0.2441065703,-2.526674779,-0.07449379563,0.08862387389,-0.3421062827
-0.2398223171,0.193323893,-1.919781483,-0.3388491571,0.3421337605,-0.4842450023
0.2785620898,0.1488844473,-1.126331011,-0.4693089128,0.3917999864,-0.5853201747
0.3729395787,0.2362926816,-0.5310942509,-0.4707058072,0.1835002452,-0.5856537819
0.03023556379,0.5404930706,-0.3520879293,-0.3496883512,-0.161228016,-0.4196982682
-0.4703332004,0.9612214054,-0.4357891258,-0.2353097647,-0.5234853029,-0.07489179075
-0.7873007165,1.253433835,-0.7086930438,-0.2344819903,-0.6847491264,0.2937606871
-0.6629214727,1.613774044,-0.8758063907,-0.2805894613,-0.5239254832,0.4106582999
-0.2971989858,1.949665164,-0.6750827428,-0.3129292428,-0.3855947554,0.3439074755
0.129856214,2.333924886,-0.2558048991,-0.3235173821,-0.4657422602,0.3432718217
0.2691255684,2.807242071,0.07085749703,-0.306686461,-0.5322048068,0.4097643793
0.1375736565,3.088604605,0.1899371732,-0.3322356343,-0.4346964955,0.4728576541
0.1283323654,2.911813621,0.3003884295,-0.3932040036,-0.3261109889,0.438618958
0.3988461733,2.546001118,-0.03837093945,-0.5823198557,-0.1120776981,0.2437034249
0.8415776656,2.150132207,-0.08274053479,-0.7237076759,0.01698017493,-0.04649085179
1.247424658,1.907200526,0.2696247501,-0.6825366616,-0.07178406417,-0.2941202223
1.220007658,1.637419124,0.6052475746,-0.495175153,-0.3910055757,-0.4234883785
0.8809709339,1.248420391,0.7052306283,-0.3535792828,-0.7557970285,-0.4481161833
0.3321013723,0.7341252989,0.3286921484,-0.3720242381,-0.8855968714,-0.4892935455
-0.04006839102,0.3889379428,0.08966565788,-0.5191491842,-0.7154781818,-0.5882251263
-0.1421644914,0.1234612522,-0.05536795922,-0.6993523836,-0.3545902073,-0.6900185943
0.09756254861,-0.09265607187,0.3424588079,-0.7863971591,-0.1283220649,-0.7587009668
0.4846639236,-0.2644222131,0.8674035963,-0.7291439176,-0.1945556998,-0.7366430163
0.7162859831,-0.4215305911,1.127603223,-0.5895725489,-0.4170968831,-0.6090299487
0.7426245395,-0.6279536197,1.042442476,-0.4721083045,-0.5639104843,-0.4853529334
0.9019324734,-0.7402575181,0.9142305217,-0.4577065706,-0.5543206334,-0.4093816578
1.00460725,-0.8605509539,0.8699857217,-0.4896323979,-0.4601371288,-0.3965775967
1.191769406,-0.9760282217,0.8570183959,-0.5338238478,-0.3300569057,-0.4149174094
1.432811036,-0.996606607,1.023802657,-0.5135751963,-0.2986493409,-0.4307241142
1.611933093,-1.03047439,1.15787795,-0.4550893903,-0.3739441931,-0.4064259827
1.575423271,-1.110077211,1.149999764,-0.4092572629,-0.4707659781,-0.3776435256
1.421184311,-1.122239943,0.9060974841,-0.4165160656,-0.4570686221,-0.3539386988
1.184829378,-1.195059095,0.7839633888,-0.4590896368,-0.3816250265,-0.379542917
0.8951578647,-1.228162323,0.6943693348,-0.4567599297,-0.3151233196,-0.4271470904
0.5401525866,-1.159123274,0.6162167124,-0.3993667364,-0.3200050592,-0.4487060606
-0.03832183961,-1.077222697,0.2678618321,-0.3110024631,-0.4174336195,-0.3427220881
-0.7497200507,-0.733111738,-0.3934250251,-0.2296842337,-0.570676446,-0.1166623458
-1.324364105,-0.6649781129,-0.8940992955,-0.177842766,-0.6394395828,-0.1369112283
-2.664980841,-1.514060163,-0.9233975784,-0.1667595953,-0.8008467555,-0.5778944492
-3.842918121,-2.33397837,-1.335369483,-0.3130866587,-0.7307031155,-0.9897705913
-4.727349424,-2.213113564,-1.925630793,-0.54787606,-0.4623912871,-1.145040631
-4.524354909,-2.202865142,-1.765116406,-0.7883956432,-0.1050418019,-0.8881610036
-3.759455409,-1.675950514,-1.715554503,-0.8571962118,0.1609314829,-0.4299978018
-2.791494174,-1.298630529,-1.395755563,-0.7932509184,0.2016610801,-0.1334938109
-1.709122716,-0.9135954386,-1.201185761,-0.6509207487,0.1743522286,-0.03649010882
-0.5912041439,-0.3106564332,-1.063910796,-0.564227879,0.3257901371,0.01301984303
0.6538286501,0.3693526601,-0.6320321211,-0.5746386051,0.5592605472,0.1821642965
1.700705016,0.8686223244,-0.07233633741,-0.5995832682,0.6645928621,0.3861377537
2.433936874,1.194544424,0.4174018207,-0.5538663268,0.5648108125,0.5094590187
2.755556015,1.68800774,0.768714674,-0.4342499077,0.3347923458,0.5489509702
2.730661812,2.093896233,0.7337970899,-0.2875274718,0.1452177614,0.5867664814
2.531497084,2.353192481,0.4568991339,-0.1645982563,0.08182628453,0.6058741808
2.2249136,2.359335222,0.2485550741,-0.101602219,0.003240206745,0.6161456704
1.957257519,2.192816334,0.2839168949,-0.07052300125,-0.09779664874,0.5246883631
1.579519016,2.085299085,0.2499900753,-0.002904498717,-0.1839286089,0.323790431
0.9802905553,1.731997688,0.3190656574,0.07925330102,-0.2947442532,0.08052956313
0.2650397604,1.442547417,0.3133835201,0.176184833,-0.4260789156,-0.09116948396
-0.368180986,1.295944943,0.263893513,0.2682673931,-0.5287235379,-0.1145109832
-0.6847299844,1.124414072,0.2355555995,0.3012365997,-0.5910262465,0.0423601158
-0.6528051523,0.9783993347,0.1394508485,0.2847990096,-0.4508238733,0.2009864748
-0.3372229531,0.6557973199,0.2223547572,0.2853429615,-0.2196483463,0.2266617715
0.09432897351,0.342178822,0.3771460904,0.2121255845,0.01369783282,0.07566731423
0.378435838,0.10588351,0.4548547685,0.1117224917,0.190751195,-0.1131918654
0.6919371393,0.14905542,0.4984256147,0.09114614874,0.346879065,-0.2198129147
0.9064496585,0.1103065871,0.5935150512,0.135476023,0.3624726832,-0.1972580999
1.130718433,-0.002262976496,0.7152215687,0.2481274605,0.2591023445,-0.09477646649
1.357184425,-0.2123985958,0.7535173971,0.3732754588,0.1272960603,0.007339254022
1.415605634,-0.3934855231,0.6269371361,0.4597131312,0.02906738408,0.07547847182
1.474769186,-0.628609161,0.4077452268,0.4454595745,0.1107500866,0.05551926047
1.480352539,-0.9171323806,0.2521794021,0.3750486374,0.3384201825,-0.05107623711
1.53242701,-1.03949707,0.2930611553,0.3631208837,0.4724036455,-0.102335535
1.546612771,-1.079808037,0.5103828868,0.4466987848,0.3792315125,-0.0415882729
1.504034443,-1.13823743,0.6317179406,0.576402247,0.1634330153,0.09230612218
1.251108899,-1.312328507,0.4959086635,0.62809062,0.01239003334,0.2345400453
1.01337391,-1.445408359,0.34607203,0.6314449906,0.006678461563,0.3559879363
0.6435720445,-1.603176662,0.1883659783,0.6474323869,0.03419113159,0.5293938518
0.1609358274,-1.435035726,0.0819689659,0.7088964581,-0.06422234327,0.8882188201
-0.2942898203,-1.235206689,0.07335808168,0.7308397293,-0.1237005815,1.330650806
-0.6763450179,-1.018731053,0.001969838768,0.607252717,0.1463785917,1.449837446
-0.7423568284,-0.9936790292,-0.4177171703,0.4543958604,0.6540580392,1.128676534
-1.200301087,-1.572536609,-0.4037324841,0.4825458825,0.711666286,0.4381331205
-3.005518033,-2.094714271,-1.303261403,0.726806879,-0.1740838587,-0.1299239397
-3.890491773,-1.098952298,-2.762439929,0.6015272737,-0.6771962047,-0.1280875355
-3.6764609,0.1303489659,-3.982073494,0.02504656278,-0.2756792009,0.03841783479
-2.33137374,0.804142838,-2.996221797,-0.6190888882,0.6894488931,-0.06904069334
-1.002325277,0.3423243679,-1.343435593,-0.7801907659,1.096224308,-0.3676089346
-0.2527232997,0.5382464607,-0.0145250767,-0.5901399255,0.8463260531,-0.5626752377
-0.3335176689,0.802459415,0.4242249447,-0.2530372143,0.2162377983,-0.5495793223
-0.5544599289,1.21969377,-0.02868862661,-0.03564983979,-0.1713550091,-0.2729525268
-0.8693921398,1.421820563,-0.4949041626,0.121998556,-0.1261222661,0.06725981832
-0.8120844446,1.423855284,-0.645325318,0.2125250548,0.1058922037,0.3147009313
-0.4347463388,1.288697164,-0.543987927,0.2230676115,0.1329398304,0.4192083478
-0.0691448479,1.411443838,-0.4870478961,0.20050475,0.0971537903,0.4704936743
0.4057213198,1.787549772,-0.3397211997,0.187093392,0.1301668435,0.5667385459
0.9491063125,2.120371275,0.05057546424,0.2188501656,0.09865704924,0.7270041108
1.379573366,2.254916816,0.5302572155,0.2867546678,-0.03728108481,0.8718481064
1.578494933,2.197575803,0.6745601803,0.3051590621,-0.1430185288,0.855707407
1.58975224,2.04738378,0.6190861303,0.2397607416,-0.234618932,0.6794218421
1.447563784,1.843308484,0.5207438295,0.08065852523,-0.2641640306,0.3658547103
1.221471886,1.660320984,0.4117921642,-0.1240972355,-0.253195554,-0.02229028568
0.8377350187,1.482689458,0.3090133422,-0.2904382348,-0.2200218439,-0.3798404038
0.3502987078,1.277914488,0.308613237,-0.3837218285,-0.228899762,-0.6064242721
-0.0991618005,1.120950487,0.2316612225,-0.4151211083,-0.2872249782,-0.6255755424
-0.3364484616,0.9514327096,0.2602630476,-0.4055422843,-0.3255248666,-0.4982731342
-0.3113280489,0.6613876872,0.4100657788,-0.3903065622,-0.3585467041,-0.3847406805
-0.2347247017,0.2652370366,0.5815642089,-0.4036779106,-0.2983608842,-0.4673486352
-0.1968131964,-0.1012085039,0.6814362035,-0.3944278061,-0.2045893818,-0.6150274277
-0.2693611308,-0.2084454743,0.5853595096,-0.3283185661,-0.1419142187,-0.6360102296
-0.1523784269,-0.1504334303,0.4118675675,-0.2437606603,-0.1421260089,-0.4213515222
0.2967886514,-0.2277569085,0.3708621879,-0.1729519218,-0.1544610262,-0.1756766587
0.9488239884,-0.4285094902,0.496776094,-0.1346871406,-0.09506059438,-0.09276048839
1.572975878,-0.712772422,0.6994242802,-0.09385183454,-0.06861803681,-0.1207673699
1.916350924,-1.018789797,0.8286459956,-0.04573320597,-0.1741488427,-0.1824427843
2.060972745,-1.27790689,0.8454238197,-0.02796730213,-0.325312227,-0.2055564076
1.964352446,-1.360957221,0.816567143,-0.02718396112,-0.4042931497,-0.2602849603
1.693712966,-1.49064597,0.7384247497,-0.03298383951,-0.4219914675,-0.3265921474
1.246802142,-1.536364641,0.6473942332,-0.02083462849,-0.4524942338,-0.3397978544
0.7159492985,-1.574961499,0.5455214202,-0.004510918632,-0.5371305943,-0.2814414501
0.1515221023,-1.507698811,0.3225485311,0.02240891196,-0.5872910023,-0.2311874628
-0.4363678025,-1.335735978,-0.0001303483814,0.02614839748,-0.4988811016,-0.2354179025
-0.7454208922,-0.888559197,-0.3791501237,-0.05509554595,-0.1567064375,-0.2553859651
-1.315320382,-0.4705284308,-0.6486071161,-0.05534523353,0.1539298147,-0.3715506196
-1.870475308,-0.7129857725,-0.8189128294,0.06862207502,0.2347183824,-0.5012084246
-3.105530313,-1.62384448,-1.162057574,0.2191237956,-0.09801056236,-0.7850520015
-3.936455067,-2.59153362,-1.09293786,0.2826685905,-0.378190279,-1.05100286
-4.143888442,-2.328943006,-1.781952975,0.2127962261,-0.3722409606,-0.8246670365
-3.341986953,-0.9360282197,-2.243115611,0.03409691527,-0.07311647385,-0.06840970367
-1.951996238,0.06540332328,-2.019886701,-0.1204437912,0.08361910284,0.6627857685
-0.519547021,0.01874503248,-1.428286252,-0.1418886483,-0.06599206477,0.8944246769
0.3524211068,0.2680202376,-0.9711737674,-0.2165833563,-0.3332345188,0.7135213614
0.7565168712,0.7028089542,-0.957450947,-0.3893840313,-0.3326354027,0.3809025884
1.017400681,0.9819172797,-0.5110287835,-0.6612945199,-0.02657881193,0.0943537876
1.146793369,1.236964346,0.2058510739,-0.8746184111,0.3321274817,-0.0991916731
1.262450962,1.499963833,0.8995283348,-0.8724615574,0.4721551836,-0.1525817662
1.245626668,1.631775273,1.451667712,-0.668532908,0.3036464751,-0.03677483648
1.180011748,1.782929126,1.647484006,-0.4149776697,0.04459819943,0.2053511292
1.185852875,1.824773587,1.531948871,-0.1811088175,-0.06264517456,0.399548769
1.13362526,1.670124,1.459566356,0.009536651894,-0.06059259549,0.4431966841
1.069450017,1.40503514,1.335586048,0.111204721,-0.03524159268,0.3595454097
0.8719523456,1.265367434,1.170383504,0.1760844886,-0.01653097756,0.2020716816
0.5306114358,1.116428918,0.9357017642,0.2155032456,0.04225556925,0.03091783077
0.08148410499,0.9673416419,0.7018322181,0.2295500785,0.1770571619,-0.1114077345
-0.2800117041,0.7809966479,0.5146037193,0.3046134114,0.2986313999,-0.1070778295
-0.4076362135,0.6604293636,0.5110115401,0.4389750957,0.3168452978,0.03088122234
-0.2097784765,0.5794222285,0.4846364511,0.5598476529,0.2483935654,0.2418775409
0.1441787538,0.4019511536,0.481063561,0.6460682154,0.1861726344,0.3443925679
0.4409387637,0.184145438,0.4112631718,0.6637229919,0.1955598295,0.2969073951
0.5710001448,-0.01576192502,0.2755553092,0.6144803166,0.2681625783,0.1809659302
0.4967489137,-0.1378381526,0.1977215434,0.5221623778,0.350584656,0.1222044602
0.6862894888,-0.1013549266,0.2193681426,0.461702466,0.4399887323,0.1517070234
1.065634843,-0.09636661682,0.3376964159,0.4048961699,0.4400039911,0.2548426092
1.602478451,-0.1499035612,0.5501528794,0.3106688559,0.3740680814,0.3259795606
1.969590931,-0.319335122,0.7034823234,0.2303494066,0.2938016951,0.260579437
1.975184805,-0.4911483172,0.7061188094,0.1637327075,0.2327772081,0.08714255691
1.839396279,-0.4697819963,0.485814555,0.1142561212,0.2039885223,-0.02105867304
1.575498674,-0.3723264152,0.2764852836,0.06620639563,0.1696799695,0.004000023007
1.366918468,-0.330175665,0.09022036915,0.0379120037,0.193367213,0.04450704902
1.240747664,-0.5200409419,0.1187204874,0.007553546224,0.2286228836,-0.007476232015
1.197844342,-0.7611942154,0.2480690442,-0.003738939995,0.2034627646,-0.1378914565
0.9154384361,-1.031476845,0.1878138974,-0.01825747453,0.1889147013,-0.2814233601
0.4501397227,-1.120791205,-0.02938245409,0.01088549756,0.2408492714,-0.3991049826
-0.1248334174,-1.180775426,-0.2504842886,0.1069044098,0.3613452613,-0.4734558761
-1.19641051,-1.858573273,-0.2582987617,0.3196907341,0.3227064013,-0.6024406552
-3.2651346,-3.010072043,-0.5464771135,0.6852561831,-0.2402232438,-0.6933604479
-5.07531589,-3.035296501,-1.755427079,1.02483809,-0.896265924,-0.4403735697
-5.906719367,-1.847598582,-3.690787531,1.270306826,-1.219996691,0.2531994581
-5.180189638,-0.6477274107,-4.581507121,0.9997338653,-0.8364926577,1.121937752
-3.266110751,-0.0003895838395,-3.763011641,0.2864351273,0.1015720144,1.496464014
