accelerometer.z,accelerometer.y,accelerometer.x,gyro.z,gyro.y,gyro.x
0.1231494098,-0.0741945325,0.01379595871,-0.9462741017,-0.3558585346,0.06484983116
0.02580430334,-0.1172179739,0.00182487734,-0.9535309076,-0.3860744834,0.09157438576
0.004286883539,-0.1037470825,-0.06980064492,-0.962601006,-0.3621606529,0.1139579639
0.07649521066,-0.0482417606,-0.2215670409,-0.9766709805,-0.3151510656,0.1106207594
0.1171633211,0.09250584974,-0.3249685978,-0.9881272316,-0.2707941532,0.0750811249
0.1313105044,0.1891749566,-0.3315359205,-0.9868798256,-0.2494063079,0.00233847904
0.07397767488,0.1886477179,-0.2392790405,-0.9794828296,-0.2226153165,-0.09922428429
0.04271569065,0.1445890882,-0.1013741428,-0.9622625709,-0.181486249,-0.2072791159
0.0440922397,0.1128989417,0.05339892417,-0.9338625669,-0.169596374,-0.3023793399
-0.1152355679,0.1642906908,0.1999830221,-0.8913396597,-0.1871093214,-0.3659463227
-0.4594844742,0.3002554507,0.3638591772,-0.814068079,-0.2003543377,-0.3679476976
-0.6478378853,0.442369381,0.409732857,-0.7197903395,-0.19301413,-0.3101754785
-0.6896539968,0.5640811592,0.3849311183,-0.6161459088,-0.1821142286,-0.2130419016
-0.7330190912,0.6718041596,0.4172004529,-0.5217099786,-0.1755444854,-0.09304919094
-0.7138847672,0.7110816925,0.4818269101,-0.4549522996,-0.184298411,0.02306944132
-0.6676192751,0.6801949713,0.5872571233,-0.4081121087,-0.1952991188,0.1090605184
-0.5726327145,0.6032584466,0.6995750137,-0.3793599308,-0.178948611,0.1686056256
-0.3512818736,0.4303054337,0.7566234003,-0.3621103764,-0.1306489855,0.1873851717
-0.1351934833,0.243744459,0.790825968,-0.3515385389,-0.07717239112,0.1747387648
-0.004240121788,0.103160807,0.8193689026,-0.3442942202,-0.04776975885,0.1289859265
0.04754033433,0.01150660566,0.851274007,-0.3352099359,-0.03200936317,0.051982712
0.09286299261,-0.04471212517,0.8642514159,-0.3081935048,-0.03778416291,-0.02050160617
0.1389513746,-0.104790454,0.9018179071,-0.2770087421,-0.05725792795,-0.06990411133
0.1833411359,-0.1477612885,0.9545416354,-0.2482450157,-0.1015148684,-0.1066669226
0.1529752237,-0.1500862243,0.9610248599,-0.2262843996,-0.1401070207,-0.1148499474
0.07067454168,-0.1530310456,0.9536351881,-0.2292727381,-0.1553416401,-0.1100783646
0.08358487666,-0.1494052563,0.9828994957,-0.2490264326,-0.1426315904,-0.1029066965
0.007598784566,-0.1157145836,0.9630280895,-0.2831162214,-0.0693789646,-0.1147756055
0.01702829169,-0.05660743788,0.8952776916,-0.3075984716,0.05526317284,-0.1459959149
-0.005001169288,-0.0484101029,0.7529436158,-0.3031411171,0.1830549538,-0.1823928058
-0.06217325532,-0.05290741432,0.6360514398,-0.2776961625,0.291028738,-0.2305677533
-0.1152881749,-0.04296791185,0.6768423729,-0.2325342745,0.3438898325,-0.2679249644
-0.1884668084,-0.06726999394,0.8464177991,-0.1689882874,0.4125512838,-0.2635108829
-0.1731850681,-0.03999561804,1.032884301,-0.09503284842,0.4492725432,-0.2196805775
-0.1391197169,0.03897825769,1.077456798,-0.03653026745,0.4824126065,-0.1537656188
-0.2793026791,0.1133195052,1.013840285,0.02229895815,0.4988392591,-0.0428247191
-0.293119023,0.1094599072,0.7965825588,0.03824390471,0.5788453817,0.1763348579
0.02752513579,0.2345888003,0.8268063591,-0.05093630403,0.4348254204,0.501658082
1.282128891,0.8627733061,1.806428514,-0.1124695316,0.0822930634,0.6376351714
-0.5185907431,0.3248179373,1.827956601,-0.1422668397,-0.1957262903,0.5707967281
-0.3458919973,0.05860591823,1.344671418,-0.1131670401,-0.265542239,0.4194688201
0.009345920494,-0.3296683,0.9439824666,-0.02008157596,-0.2033915073,0.2458269894
0.5536860219,-0.7415539876,0.7521604296,0.09883264452,-0.1450794339,0.03939814866
0.4437374545,-1.075142091,0.5521856273,0.1802305579,-0.08692398667,-0.193305403
0.2738327232,-1.148708555,0.3399371074,0.1904302239,0.02799150907,-0.3822734356
0.4904992056,-0.9928279653,0.3277208192,0.140597418,0.1979696304,-0.4673593044
0.930747649,-0.7393865804,0.3318263548,0.06413216144,0.227629602,-0.454929471
0.6843880391,-0.5205421695,0.3310272403,-0.01794246957,0.06194901466,-0.4040055573
-0.03375438556,-0.3848331378,0.5146265157,-0.0874497816,-0.174190253,-0.3165043294
-0.6189508135,-0.3918842254,0.837819336,-0.108608596,-0.3025125563,-0.2063608021
-0.6902753435,-0.5131535205,1.021353803,-0.06960745901,-0.3176871538,-0.07735479623
-0.5947013384,-0.5671063522,0.8227668744,-0.009285256267,-0.2669853568,0.03939791769
-0.606988573,-0.4621358655,0.5681804112,0.05202585459,-0.1660704315,0.1299534589
-0.5847106903,-0.2698696648,0.3922328196,0.09741543978,-0.02092389576,0.1754743457
-0.4562105671,-0.1626198349,0.1865736516,0.1364546865,0.1528735459,0.16554524
-0.2655962253,-0.2323947974,0.06089885147,0.1717783213,0.3104945719,0.1161111146
-0.09462649516,-0.4401379687,0.1405915795,0.2081046849,0.4066476822,0.04283003882
-0.05105506445,-0.7034238712,0.3894758856,0.247931987,0.4571875632,-0.03246790916
0.01651741956,-0.9671373515,0.6550219516,0.2817001641,0.474761337,-0.1005447432
0.114784317,-1.175957797,0.9119959675,0.2811012268,0.4531095624,-0.1602261811
0.1785457183,-1.290176881,1.123860822,0.2553018034,0.4043178856,-0.2196654528
0.1937958944,-1.323563018,1.289037063,0.2118723094,0.3355526626,-0.2613913417
0.2053781957,-1.318121411,1.387557205,0.1680633873,0.252274394,-0.286795944
0.1489478679,-1.280562373,1.429258312,0.1401958019,0.1862634271,-0.2688997686
0.09914777197,-1.21811936,1.430746943,0.1306237131,0.1492349505,-0.2063313574
0.06292787308,-1.104450603,1.40526778,0.1229732484,0.1422790438,-0.1160342246
0.06533376518,-0.8949310702,1.353922208,0.1240433231,0.1687893271,-0.02744228579
0.1176379529,-0.6446592553,1.24760849,0.1393168122,0.2199403942,0.04754780605
