x,y,z,x,y,z
-0.3722584645,-0.3567433539,0.01557166314,0.003633571789,-0.2247713804,0.2930863202
-0.3728179981,-0.658598641,0.03524024021,-0.1679889411,-0.2930208445,0.293266505
-0.08753529479,0.03429594509,0.04614508058,-0.3809047639,-0.5429412127,0.3035410941
-0.0743275843,-0.7685635751,-0.3921183264,-0.4183498919,-0.6815781593,0.3617812097
0.01298566524,-1.089563415,-0.6944196037,-0.4333607852,-0.7671746016,0.2722610831
-0.2866664858,-0.1811015403,-0.4399029909,-0.4008581936,-0.577483058,0.1901340038
-0.2373367839,0.2803045496,-0.3530868772,-0.2946423292,-0.3454888165,0.127750352
-0.03942102389,0.2990779314,-0.6201748023,-0.1466919184,-0.191479519,0.08859395236
-0.06597723244,0.2377314823,-0.6408499261,-0.005102072842,-0.1433941573,0.07680717111
-0.1106484593,0.1470677533,-0.8459744393,0.1843537688,-0.1074425951,0.07945782691
-0.2231182706,0.2187386125,-0.5715098479,0.3097435236,-0.0474007763,0.03649702668
-0.2493092535,0.2853735234,-0.1571943027,0.3478019238,0.01782210544,-0.05079778284
-0.2384907579,0.3290560133,0.4169377103,0.2999376357,0.1348988116,-0.05199670792
-0.1076381716,0.1698740438,0.571444966,0.1761139035,0.1125768796,-0.00883276388
-0.009755743404,0.1400847625,0.698979459,0.03613100946,0.124768272,0.008680323139
-0.1645061601,0.02702303148,0.8214046462,-0.1160557568,0.1661341786,-0.03282333165
-0.1831446635,-0.1387938459,0.6720733319,-0.2366804779,0.1484499723,-0.1002507657
-0.1319855541,-0.1032405942,0.4022100968,-0.233687371,0.1941723526,-0.1432004124
-0.09381810138,-0.01251928983,0.3089572281,-0.1524467766,0.3083498478,-0.1653580517
0.005805023884,0.002289572242,0.2337041265,-0.1030861363,0.3755500019,-0.1732320338
0.1158606228,-0.004817921676,0.4317798902,-0.1261590868,0.3979839385,-0.1479311436
0.2175689111,0.01766395925,0.6673731914,-0.1628186405,0.3818013072,-0.1122776419
0.2451946943,-0.0421413979,0.801159146,-0.2447326779,0.2251618356,-0.1581343859
0.4039323175,-0.1236532677,0.8157230934,-0.2335633785,0.1173818856,-0.1940354705
0.6509975914,0.1254509647,0.7862982615,-0.1718782187,-0.03928327933,-0.1916196644
0.8313391802,0.07465659706,0.2346872923,0.01965869963,-0.2293401212,-0.1601185203
0.8118824193,0.2840498736,-0.1409843417,0.366376698,-0.3419731557,-0.1258429736
0.8029378461,0.4914335639,-0.0924754546,0.4372387528,-0.3772764206,0.2753196657
0.7372386817,0.2780243297,0.007557868034,0.303639859,-0.2103476077,0.5289767981
0.1829012101,0.2809939932,0.2451549103,0.1641960442,-0.01584364846,0.3514996469
0.3647713237,-0.1329091718,0.02266542079,-0.05903499201,0.01126184128,0.2026085407
0.4492058029,-0.01511047537,0.1943541128,-0.2650529146,0.05695674196,0.1934673488
0.4579710739,0.1248813482,-0.07636252419,-0.3748570979,0.1464411616,0.2247602046
0.693049046,0.0995262499,-0.4507359351,-0.3772805035,0.1488549262,0.3031411469
0.8736694517,0.08328121754,-0.8302011161,-0.2588372529,0.1171026826,0.3957536519
0.746837481,0.1371715054,-0.7023042195,-0.2262112796,0.0331957452,0.461782217
0.6199146901,-0.02266542079,-0.6777262431,-0.2830978036,0.06216340885,0.4606568515
0.6006065439,0.03071954791,-0.7541442969,-0.317799449,0.1584659815,0.4539941251
0.6885423092,0.1505631942,-0.9297346725,-0.2564607561,0.2307939678,0.5020036101
0.7290910311,0.2416533319,-1.068545177,-0.1227739826,0.2172813416,0.4095873535
0.7811829643,0.1248012687,-1.176069148,0.06453480572,0.1592907012,0.4648082852
1.044086005,-0.4842351768,-0.9811819512,0.1307291687,-0.01191175729,0.57065624
0.7378510414,0.1176949438,-0.5871621751,0.07713594288,-0.01953200065,0.5065845251
0.7564229093,-0.2322588961,-0.3987725236,-0.04592490196,0.03509544954,0.4675665796
0.6266001592,-0.1755105884,-0.4808300445,-0.1158540025,0.07439267635,0.3775845468
0.5196124874,-0.1546472486,-0.8071148395,-0.09933559597,0.1227923408,0.2530064583
0.2903177018,0.3158791363,-0.9671779757,-0.01893913187,0.1449692994,0.1916527003
0.588393032,-0.1183121989,-1.185516191,-0.01487600897,0.05437684432,0.2248707861
0.50682819,0.03478548218,-1.232320027,-0.0395667851,-0.02942677587,0.2187984139
0.3403341439,0.05179156204,-1.34244629,-0.08768558502,-0.07604114711,0.1813692749
0.3960517934,-0.0757780023,-1.406708626,-0.1239656806,-0.08809971809,0.2289823443
0.2302957793,0.1612578989,-1.121461944,-0.1298776269,-0.04014151171,0.2017688453
0.1292865974,0.3796674256,-0.8919657906,-0.04516485333,0.02683544159,0.1618542969
0.1908488812,0.5533236183,-0.9479553889,0.1478800178,-0.07501621544,0.1786698401
0.4821481414,0.848136878,-0.8712433206,0.3841095567,-0.2274973094,0.1793835163
0.5161594974,0.4506055867,-0.5028817174,0.5519925952,-0.2810034454,0.1845499426
0.204441061,0.130737673,-0.3024281186,0.6117240787,-0.2455300391,0.1726145297
0.05640694688,0.2933142533,0.02816343369,0.5354127884,-0.1961832494,0.1379546672
-0.005174023371,0.1312216571,0.3575467792,0.3827118576,-0.3360329866,0.1075265855
0.1083310493,-0.111458972,0.5093377616,0.2559861839,-0.4583882987,0.02193675563
0.1273704616,0.4935770057,0.7242062547,0.1645190716,-0.4500279427,0.01966368966
0.1969918409,0.5449281304,0.7879495358,0.1179674044,-0.4517878294,0.0360327065
0.1138499588,0.4222708881,0.6453267793,0.115643777,-0.4624232352,0.06272758543
-0.00701236298,0.6528484069,0.9145978937,0.05839421973,-0.345056355,0.1089413911
-0.01866487992,0.4603960361,1.095862808,-0.04371830449,-0.3138114214,0.09058906138
0.1298978612,0.5651683699,1.220526129,-0.05402361974,-0.2979846299,0.1693687439
0.2459650576,0.6847223856,1.228510698,-0.00850019604,-0.2871357799,0.2719331086
0.1207655834,0.6048074296,1.256904434,-0.03089506365,-0.2697497606,0.3776257932
-0.06010207507,0.03137187434,1.324346569,-0.1310080439,-0.1938356012,0.3681512177
-0.4397488963,0.3295087255,1.291554891,-0.2153757513,-0.0783405602,0.2951504588
-0.5417250966,0.1443754454,1.282951898,-0.1955178529,0.05472865701,0.3533275425
-0.5050844881,0.2056868232,1.013761448,-0.04632572457,-0.02875138819,0.3622438312
-0.5201629609,0.05900017824,1.109018057,0.2456344664,-0.003621175652,0.3194200099
-0.7521341261,0.05684942995,1.851426324,0.4423147142,0.1302915961,0.1407331079
-1.046680552,-0.1151323998,1.928435329,0.348931849,-0.04879568517,0.04578839615
-1.220651436,-0.4378682702,1.573330682,0.09151737392,0.01987639815,0.04690822214
-1.071607195,-0.3595715631,1.895416272,-0.257104069,0.4198741615,0.07311236858
-0.8554409174,0.07836889558,1.240513855,-0.4056272507,0.3383232951,0.09255283326
-0.8717024625,-0.1187570201,1.112873564,-0.3583168983,0.03232701868,0.02027977072
-0.9092469611,0.08981734131,1.153756194,-0.4792839587,-0.2296568751,-0.09267438203
-0.82305424,0.06389613359,1.370282976,-0.8482249975,-0.1070559472,-0.1307845563
-0.7513728594,-0.0436462495,1.236947687,-1.169148207,0.2146506757,-0.1437970251
-0.7463082695,-0.02427636312,0.1537315951,-1.206689239,0.3748294711,-0.1406981796
-0.723600617,0.02764452438,-0.6633674629,-1.071528673,0.3605496585,-0.1290585995
-0.4615520012,-0.07737666967,-0.7670464485,-0.9695934653,0.1140460297,-0.08533729613
0.08955503711,-0.1701937773,-0.5871773726,-0.8456616402,0.01652168483,0.075530909
0.06743300248,0.001446253286,-0.4082832792,-0.8361594081,0.006823348813,0.1051446721
-0.4424550865,-0.1753876927,-0.01145779808,-0.9467744827,0.2192525119,-0.145729214
-0.9241102568,-0.7251699852,-0.7109399459,-0.8226249814,0.2974717319,-0.423538208
-0.1498520502,-0.9160241271,-1.816982202,-0.4796170294,0.23792395,-0.4352805018
0.9492707823,-0.07704546495,-1.818174043,-0.2686289251,-0.006992962677,-0.2692413926
1.166363966,-0.5692585618,-1.068845037,-0.2598568499,-0.3278924823,0.0115696704
1.254733665,-0.9873238149,-0.7243325114,-0.435059607,-0.5928099751,0.2434159815
0.5619447317,-1.126713289,-0.386847108,-0.6965045333,-0.4854772091,0.2861374021
0.4098401533,-1.770045387,-0.5934691663,-0.8622236252,-0.143780157,0.4101530015
0.422546344,-2.374655979,-1.618752709,-0.7913564444,-0.0664903447,0.435513854
-0.192181445,-0.5241636479,-2.441211249,-0.5662283301,0.08511788398,0.2068683803
-0.6200414583,-0.03010141601,-2.975201221,-0.2316915393,0.2420457155,0.1676215082
-0.1890629476,-0.2489607323,-2.67345407,0.02595925517,0.1897108108,0.09408713132
-0.05271686019,-0.2830225398,-2.051098417,0.08841131628,0.2696412802,0.07117384672
-0.06780220112,-0.3530617428,-1.282950729,0.04508730769,0.3345293403,0.02968039177
0.04849427406,-0.2317948953,-0.9982610963,0.03702475503,0.3590829372,0.003882477991
-0.03527662669,-0.1976435828,-0.7583037546,0.05347083509,0.3587952256,-0.03322862461
0.04483019859,-0.03259787247,-0.6875748524,0.124089703,0.3007950187,-0.03064735048
0.05468523765,0.01856317311,-0.4007961384,0.1358253211,0.2263801396,-0.03491104767
0.07440620249,0.05887691719,-0.2077542772,0.08296760172,0.1802145094,-0.05893982202
0.02980502688,0.07418518015,-0.107961193,-0.02331311814,0.2125878036,-0.05568780005
0.05366795037,0.1728688417,-0.2818780825,-0.07267141342,0.209909454,-0.01626661606
0.1395047707,0.2212738301,-0.4433060773,-0.03555015102,0.1814513505,0.06356354803
0.2046483836,0.2378977422,-0.5051484932,0.09475816041,0.1263783276,0.1252509803
0.1288691392,0.2413514629,-0.329168826,0.203261286,0.08674826473,0.157294035
0.06608805414,0.1924330086,-0.00988601872,0.2149641812,0.07049971074,0.1623497009
-0.08073767053,0.1009491588,0.4138865061,0.11996454,0.01259360835,0.1543935984
-0.1008598001,0.05262187538,0.2669195828,0.08296889067,-0.04812736437,0.143746078
-0.4171331233,0.1730775891,0.02183598423,0.1209702343,-0.07282204926,0.09795607626
-0.5684305866,0.1211720453,-0.2076315276,0.1262499094,-0.04502961785,0.0238215588
-0.4571633378,0.09605039048,-0.08712181861,0.06583359838,0.02158316784,-0.03198749572
-0.3138234824,0.100567941,-0.06342179407,0.02656496689,0.09708558768,-0.06138966233
-0.1066267661,0.1737750699,-0.0650005877,0.06914176792,0.06488349289,-0.05898233503
0.1282117347,0.1779555704,-0.0069534724,0.1350931972,-0.02419764549,-0.03634935245
0.2153759677,0.1850240475,0.2073644011,0.1458667815,-0.09342354536,-0.02138944156
0.1372710203,0.1566392992,0.4954337394,0.07726640254,-0.1038044319,-0.02632821351
0.126469348,0.07676964369,0.6278571735,-0.001724565402,-0.1246815622,-0.04872082174
0.1886973657,0.05698306626,0.6286848565,-0.0589514114,-0.1279354692,-0.04317542166
