x,y,z,x,y,z
-4.593353042,24.27349897,-8.063926627,6.583595276,0.004900268279,-3.375674248
-3.200232212,30.37769145,-2.824206357,4.783446789,1.264877915,-2.767368078
0.9169476717,36.05689912,0.4427870219,2.820711851,3.032448292,-1.712841392
7.049127069,39.56377093,2.578056006,1.696181059,3.245104313,-0.2956968248
13.52038995,40.26230265,5.862177046,1.273167014,2.470725536,1.720217466
17.8728323,38.19458919,12.61572425,0.1706115454,1.254687071,4.096090317
16.82702444,35.81196808,16.80129729,-2.096332312,0.3688078225,6.197318554
9.179410082,34.83694348,13.91838974,-4.039765835,-0.4122945666,7.476724625
0.008535773155,32.39324217,5.212567475,-4.030615807,-0.7525377274,8.074254036
-7.075491344,30.20956659,5.654892724,-4.760874271,-0.7501444221,9.342625618
-29.80559416,24.85994978,1.555240899,-6.275294304,-0.9372055531,9.932638168
-60.98143857,11.060225,-10.88732576,-5.803387165,-0.7937406301,8.192019463
-68.66596548,-1.236346214,-16.89766508,-4.182751179,0.3974494636,5.128525734
-58.70674591,-10.83733394,-11.35403025,-4.295931816,1.180988669,2.581323147
-30.74800945,-13.86039348,-6.028402212,-5.949357986,2.473253965,1.771550298
-18.17682343,-13.25205232,-11.13247424,-5.555899143,1.713468075,0.7395087481
-7.658566542,-14.11094995,-13.28452017,-4.088708878,0.3378693759,-0.5877806544
3.735650755,-15.4197611,-8.119480172,-3.744434595,-0.3099383712,-1.657616496
11.90440086,-13.91357094,-3.328092868,-4.301482201,-0.4203827977,-2.473362446
18.20631139,-11.23228369,-2.604713712,-4.63624382,-0.1901148409,-2.719456673
21.37444575,-9.331190543,-3.454077209,-4.434672356,-0.0566101186,-2.457759857
19.68924108,-9.872518603,-5.918006485,-3.570639849,0.5222346783,-2.184369564
16.28425612,-10.41675524,-7.482900179,-2.51039052,1.455424666,-2.120830059
11.81724047,-9.74577263,-10.68017588,-1.054597735,1.142414212,-2.533956051
7.645596001,-8.669434607,-15.10692382,1.443630338,0.4945432246,-2.900050879
1.728928656,-7.663110031,-16.02359442,3.85581255,1.242936134,-2.807657957
-8.998886926,-7.58034933,-13.32313953,5.222382069,2.738478184,-2.977169514
-14.43888661,-7.872908966,-11.76049508,5.257665634,2.82844305,-2.870831728
-21.20788039,-10.41089833,-15.85802977,5.137080193,1.777053833,-2.918114901
-35.14830894,-11.51577447,-21.85713691,5.608573914,2.372242928,-3.776739836
-41.77660714,-5.78558422,-21.0191336,5.953865528,4.200122356,-4.747127533
-32.0163635,2.732080447,-12.84772801,4.573945522,5.799050331,-4.603345394
-17.87212386,11.02479946,-7.988169083,2.800119638,5.374356747,-4.247684479
-4.200758915,17.60204435,-4.787730828,2.343111277,5.004978657,-3.501508951
2.268850356,23.98841127,-4.151465599,3.353009701,4.021616459,-2.233080387
2.117631913,29.51105124,-5.294981554,5.605421543,1.815918207,-1.263557553
0.6958402842,35.27966972,-0.1053822824,6.918554783,0.6389145255,-1.53029418
8.734801689,38.39674258,13.21225105,4.905577183,1.349819899,-1.374905467
23.52985151,37.04645493,25.18777303,0.3391658366,2.402675152,0.7364818454
31.33964147,37.764505,24.62399933,-3.43776989,1.98175776,4.208203316
23.23619005,39.34796545,13.42601188,-4.193058014,-0.6732655168,7.142690659
3.750031163,37.34874627,4.303467594,-2.513137341,-3.154509306,7.578482151
-9.287700945,29.76341506,1.908644587,-0.9645952582,-3.981406927,6.905436516
-15.52599094,21.40842518,6.792317377,-2.35266757,-2.529185295,7.517041206
-29.6027674,14.7004812,5.90938771,-5.482583523,0.1256738603,9.115745544
-65.94135931,6.400269777,-8.321425471,-5.510104179,0.3832872808,6.411290646
-67.56931824,-5.562412594,-14.95670637,-4.127295971,0.9313724637,2.40012455
-38.80392053,-10.12203229,-8.936174157,-4.582733631,2.221302986,1.253445148
-16.79091034,-11.93183364,-6.37677492,-4.95033884,2.289472342,1.021541238
-9.009400721,-12.34649464,-5.151178063,-4.732863426,0.6578723192,0.2158319503
-2.093549904,-11.90596037,-3.495921377,-4.590660572,-0.5458416939,-0.5015931726
4.069928303,-11.99616495,-2.804869496,-4.407816887,-0.5870560408,-0.9879770279
8.992958705,-10.96199376,-1.095385692,-4.046728134,-0.3921517432,-1.630018115
13.26049165,-8.086293358,1.086567741,-3.740390539,-0.8413891196,-1.985069752
14.62080735,-6.374054555,1.900011345,-3.658623695,-1.028315425,-2.09954524
13.66148535,-6.18678134,1.001856344,-3.750349998,-0.5387067199,-2.1487782
11.56333702,-7.561099855,-1.88386159,-3.417274714,0.2034929097,-2.203427792
8.034861277,-9.022748278,-6.95020726,-2.433867216,-0.2153008282,-2.665701628
4.639326273,-9.772793323,-13.58027305,-0.3986730278,-0.7828266621,-3.015970469
0.5308335541,-9.687343237,-16.49706534,2.213114262,-0.01292548329,-2.965423584
-5.635528099,-9.522131632,-13.88152277,3.809405804,0.7245217562,-3.069158792
-14.85179521,-9.438543833,-13.62104111,3.84869504,-1.265930891,-3.289982796
-25.68781047,-9.412358421,-19.81819363,4.025326252,-1.79653132,-3.386256933
-36.28136955,-5.449996759,-20.71510973,3.69871974,1.284232259,-4.307853699
-31.8938407,2.881356232,-15.30108562,3.242948771,4.086635113,-4.780180454
-17.35781474,9.6644896,-9.901424379,2.95901227,4.042822361,-4.091567993
-10.18774424,13.07903501,-8.526184658,3.337636471,2.677944422,-3.958809137
-5.989964637,16.86151123,-7.194404139,3.618012905,2.36452508,-3.583432436
-2.451383683,21.00853972,-3.717541683,3.150859594,2.925174475,-2.893482208
0.2892196775,24.40012979,-1.866521017,2.783935547,3.105559111,-2.116875648
1.243411915,27.33611543,-1.524860958,3.366937876,2.777194738,-1.745293617
4.388867703,30.00872019,0.8674165288,4.126549721,2.31119585,-1.246265173
10.45593925,31.46966719,6.311968978,4.208257198,1.395288348,-0.1130415201
16.50755751,31.17444623,11.9438935,3.647063017,0.1746583581,1.663531065
19.70220812,29.72604775,17.13041117,1.784168124,-0.6342806816,3.64702487
16.99703964,28.82948469,17.70155803,-0.9376063943,-0.2805159688,5.514594078
10.1671153,27.918837,11.66281329,-2.642296076,0.648927927,6.625564098
3.411625722,26.25308522,6.089712713,-2.816720009,1.609411359,6.936914921
-3.859840614,26.39430103,2.320858192,-2.169647455,-1.328812242,8.820707321
-30.18561756,17.11923628,-7.595459805,0.225299716,-3.878307104,10.00908947
-65.98023703,7.784287848,-3.928937239,1.59402287,-0.3387596607,7.706252098
-67.13482676,-3.975320805,8.773642,0.03298106417,1.116698623,3.549587488
-40.24584719,-13.5591648,14.8971167,-3.589739561,2.097156525,1.762680531
-19.57174517,-13.92649939,8.735292688,-5.913444042,3.972633362,0.9050981402
-5.865042372,-12.43218555,1.993919901,-6.420469761,3.727861643,0.3651068211
2.534500942,-12.48441141,-2.748444722,-5.542227268,1.589765549,-0.2685175836
7.479621011,-14.57942554,-4.937065942,-4.146189213,0.06574063748,-1.078256488
10.49639635,-13.17879302,-1.942782419,-3.724498272,0.281731993,-2.130875111
15.72562855,-11.27162201,0.5090530629,-4.162728786,1.86423254,-2.566242933
19.16338883,-9.376555871,0.9744413178,-4.717952728,2.940335989,-2.455772877
17.19908431,-6.386448173,-3.224167214,-4.270867348,1.730181932,-2.417141914
12.77544603,-10.39107135,-12.76696228,-2.186994553,-0.4056016803,-1.755058289
0.3211591225,-7.282022802,-15.62338515,1.107362628,0.9344973564,-1.784559488
-7.42906922,-8.557383514,-13.66412389,3.11524415,2.3966465,-2.422196865
-12.52149465,-8.787529071,-12.89790804,3.760634184,0.4690978825,-2.727787256
-19.26765233,-9.186493318,-19.58802995,4.607245445,-1.663696766,-2.089974403
-35.02915766,-6.526364593,-21.02095964,5.335102558,0.4438235462,-2.908394337
-36.69489307,0.7704343374,-13.18852648,4.800252438,3.25108099,-3.979248285
-23.05290269,5.673998407,-6.151274558,2.86805892,4.091907501,-4.49893856
-9.344020214,11.65182194,-7.861587946,2.753684759,3.422357321,-4.165076256
-0.9618781158,16.36041464,-9.524878885,4.392764568,2.875710487,-3.364138365
4.57059059,19.04714846,-5.246547486,5.461892605,2.227094412,-2.161428928
6.218009422,20.09531078,-1.716469572,5.577972889,1.028956175,-1.232064486
4.280157446,22.78261977,-0.393656788,5.372095585,0.502984643,-1.122319937
3.599156711,26.67041982,3.277515942,4.364833355,1.289435148,-1.773831844
13.0518337,29.25178305,8.692848215,2.114346266,2.516504049,-1.438157439
26.79257321,31.50350166,12.14782617,-0.1753543615,2.334990025,1.004188061
29.92109101,31.6694521,10.54121866,-1.364266992,0.7472621202,4.24744606
18.7390727,32.10414466,8.389724516,-1.926560521,-0.1606977135,6.190480709
9.817907892,31.95533006,7.107866843,-2.269342184,-0.3339213431,7.09249115
2.361172666,30.75338705,7.203754151,-2.738813877,-1.001843095,7.305157185
-8.415425359,27.8056455,5.830127711,-2.865285873,-2.352023363,7.436942577
-25.04890466,26.3591853,0.1597263785,-3.12706852,-3.42450881,10.29380798
-63.36397785,19.72646811,-4.529425052,-3.855822086,0.3319935799,10.35639763
-68.45706203,5.64186607,-12.00526596,-2.395258904,2.938124895,3.685479164
-58.69486843,-9.730744572,-4.58928477,-2.700495005,2.768128872,-0.1380892098
-17.81828471,-12.08632746,1.973435916,-4.109830856,3.051631689,-0.07048759609
-7.270774847,-11.96652268,0.33057219,-4.424463749,1.62723279,-0.2830275893
-1.440359551,-12.43042146,0.1382224758,-4.414000034,-0.0391940847,-1.052504539
5.84195025,-10.61946627,1.592390772,-5.199056625,0.659786284,-1.319532871
9.144423524,-8.810271649,0.3826379659,-5.644663334,1.273911119,-1.804804087
12.38443713,-8.101331352,-1.502224179,-5.462275505,1.250186801,-2.455417871
15.35247211,-7.961136115,-4.644592231,-4.47931242,0.6433951855,-2.958317041
17.06656618,-8.048290082,-7.243251465,-3.013272285,0.2832936943,-3.290292263
18.92822164,-7.17589993,-8.065221928,-1.798743963,0.8147454262,-3.094033241
19.11887865,-6.030839668,-8.023826672,-1.018008113,1.97188735,-2.612146616
18.09985125,-4.631289097,-9.980035559,0.3318170309,2.348773241,-2.05886054
16.0121226,-4.232356414,-11.47368188,2.063590288,2.056233406,-1.389565825
11.35555468,-4.403152542,-11.79121171,3.082234859,2.442608595,-0.4726729989
0.3470838374,-6.681836894,-14.81155555,3.423787594,3.282686234,-0.06598173082
-13.4778391,-8.964557371,-23.90362754,4.371109486,0.7358856201,0.159567222
-32.29769856,-8.150714684,-34.42815226,6.734791756,-0.5369966626,-0.248840645
-50.23870716,-0.2215063237,-27.35164501,7.01932621,2.011666298,-2.315711975
-39.48248965,5.644400556,-9.848776493,4.314720154,5.621786594,-3.847345591
-19.07472387,12.11801205,-2.032105547,1.866432667,6.904793739,-3.824966908
-3.546573706,15.82677187,-5.965151098,2.775468349,4.861627102,-2.627900362
4.236970046,19.40080642,-4.797323709,4.928222656,2.494392633,-1.088476539
6.684242786,23.14472407,2.43664321,5.878693581,0.7433920503,0.0118023511
5.148670464,27.60919705,8.226407931,6.086696625,-0.3637220562,-0.09917914867
8.636685599,31.13336603,14.60347277,5.6450634,-1.068614006,-0.4281589091
21.43234147,32.62539089,24.1265712,3.005700111,-1.59043014,0.8126382828
30.4190265,32.80571121,26.34275088,-0.9121010303,-1.831942439,3.814473152
23.37639114,34.06935168,15.11684081,-2.684447289,-1.344360232,6.528695107
12.86569855,34.54963227,7.942121033,-2.67603898,-1.300927758,8.03921032
1.419167126,31.54366065,6.43760436,-2.243435621,-2.021739244,7.959941864
-3.947417775,29.00069349,7.924981683,-2.544374704,-3.822990417,8.52528286
-18.82559363,30.1988675,1.387128896,-2.662916422,-3.71556139,10.83113098
-56.13403594,27.32488326,-5.345449174,-1.994116545,-0.8195425272,10.06074047
-68.75667392,14.37686533,-6.724740801,-1.274656892,1.424530387,4.705102921
-62.08436123,-0.005235562566,1.027297075,-3.376188993,2.460019588,0.9112750888
-27.60125924,-3.542860239,-0.364255337,-5.134097576,4.026244164,0.4212120771
-10.69152963,-5.582999455,-4.187950871,-5.5079422,3.438792467,0.4678731263
-2.81603591,-7.34071406,-6.23680297,-5.176647663,1.346149087,0.2342016101
2.935049828,-8.23060246,-6.395241136,-5.047798157,-0.02259006537,0.275433749
5.209383,-9.243875832,-7.231150692,-5.059164047,-0.1708131731,0.104097113
6.314709217,-10.13757122,-8.143705098,-5.125834465,0.4636713862,-0.3585049808
9.020902358,-13.67301096,-10.7254167,-4.90155077,1.449881554,-0.9636207223
13.29984984,-20.09798555,-14.73724879,-4.0369277,1.853025794,-1.650224686
14.3479198,-24.30506549,-20.65806741,-2.289727926,1.000216126,-1.884603977
4.480127645,-22.29084748,-25.71434776,0.2709872723,1.279981613,-2.501893997
-8.012629571,-15.16488384,-25.53846746,3.316141129,3.248498201,-3.926248312
-9.305267581,-5.957625963,-19.07754126,5.969931126,4.552554131,-4.314504623
-6.798992032,-1.671827005,-11.88997019,7.442018032,3.779227018,-3.819129467
-10.12327382,-0.2893941572,-8.003349701,7.424655914,1.176663995,-3.938123465
-20.15643774,-0.4171516454,-11.32169917,7.365053654,-0.5623697639,-4.495351791
-31.20735715,5.106774273,-13.13788935,6.629079819,0.1965472996,-5.004103661
-31.49172705,9.605947395,-9.872324541,4.7140975,1.456556201,-4.052096844
-33.04963454,12.46703708,-6.402867977,2.142344236,2.608455658,-5.109899521
-17.19666322,18.83191815,-4.498526056,0.5647086501,4.521054745,-5.380362988
-0.0007324059278,21.7230359,-4.763755201,1.189284444,4.27547884,-4.147866249
8.295488481,23.10045472,-3.235686387,2.837953091,1.597356915,-2.700711727
8.56113556,26.374778,1.033407813,3.631549835,-0.1147073135,-2.019151211
9.730916421,29.22191866,6.329973421,3.121790886,0.3207443357,-2.00710535
18.3222665,30.70586776,12.65882924,0.9444128871,0.8480168581,-0.8199139237
26.40918997,30.74962507,12.91309041,-1.090796232,0.5473953485,2.288840532
23.46097613,30.32026101,6.937476374,-1.423126817,0.3095721006,5.833621025
12.8429396,30.21862201,3.092089232,-0.5607874393,1.059420705,8.049668312
4.247516574,29.21437131,4.651447503,0.2563000917,1.207360029,8.819373131
-4.861267481,27.70605466,9.287522081,0.1398996413,-0.1042679772,8.164198875
-17.27245817,25.61671624,14.00899998,-1.568690419,-4.031413078,7.465085983
-29.70009498,20.70895823,4.342808255,-2.276465654,-4.04784584,8.245668411
-51.26281289,20.29241857,-3.588266484,-2.062864065,0.7564673424,9.070815086
-69.02751331,8.169249289,-3.58351549,-1.683309436,2.074002504,4.561019421
-51.76974768,-5.761072295,3.700560737,-3.368618488,0.3195308447,0.885615468
-22.49656879,-7.670190344,3.756923845,-5.212521076,1.264636517,0.8043652773
-10.41169562,-10.26781088,-1.704477521,-5.906148911,1.328734756,0.8392729163
-5.61808655,-13.30119191,-7.572517321,-5.400236607,-0.1336012483,0.05599612743
-0.2995703911,-16.36098747,-11.21914247,-4.381713867,-0.8554465175,-0.9308880568
8.727501596,-21.35361806,-12.37278176,-3.457515001,-0.1996912956,-1.515640616
14.32677882,-25.204806,-13.79793614,-2.818740845,0.4815554023,-2.206916809
12.06840017,-23.2152291,-16.4022968,-2.111643553,0.7560831904,-3.663592339
7.560859032,-16.45408544,-19.13870563,-0.8915127516,1.201036215,-5.400405884
8.078432123,-9.458011334,-17.97274346,0.4038990438,2.946249723,-5.314321518
7.73617819,-5.628969763,-15.60224883,1.752856851,4.654929161,-3.719696045
-2.440831894,-4.961835057,-15.60238795,3.900606155,3.803933144,-3.259437323
-15.60109966,-5.478662297,-15.92048242,6.068906784,1.848919749,-4.10997963
-26.03486216,-6.318489904,-12.86926998,6.540117264,1.596740484,-4.548019409
-32.45370979,-5.66118218,-9.33092517,5.851586342,2.24294591,-3.86008358
-43.7880171,-3.560080838,-9.231271202,5.733080387,1.390265703,-5.726440907
-34.61953641,4.741602406,-3.103995943,4.422328949,1.460102558,-7.269243717
-20.58854438,10.46267295,0.2711521058,2.44782114,2.598045826,-6.715499878
-12.95861064,13.95423028,-0.9250637581,1.273795128,3.001621008,-5.799483776
-7.114615732,17.76634878,-1.380637196,0.404712528,2.82568574,-4.917909622
-2.996417612,22.90169389,-2.716243995,0.103428036,2.627001524,-4.168327808
-0.2026103384,29.52859625,-4.201495997,1.106605053,2.57260704,-3.119372368
3.916886736,32.16915518,-2.156657809,2.144729376,2.823340654,-1.706786275
7.958563634,32.01359988,4.878769235,1.294771194,2.983390808,-0.2311388552
10.39336151,31.21611562,8.959827419,-0.5204280615,3.197897673,1.270768285
12.36295595,30.73865476,9.931224474,-2.292951107,2.494748116,3.171980381
9.271915347,29.45198414,6.723502784,-2.891513586,0.7670580745,4.834869385
2.601611362,27.20423561,3.406424062,-2.359008551,-0.5999964476,5.769364834
-3.620068274,24.71248192,4.440810364,-2.359145164,-0.2267790288,6.102258205
-9.418929616,21.06089885,5.632070652,-3.118813753,0.8555779457,5.938051701
-10.29430258,16.1519227,3.090762368,-3.452543259,0.2785421908,7.744041443
-37.69650406,10.83604799,-9.311527811,-2.198328495,-1.668551445,8.269470215
-68.33745015,-4.322356419,-24.2977426,1.320359111,-2.842660189,5.361616611
-61.02698919,-17.59743247,-4.913889649,-0.09172552079,-2.435045958,2.632642984
-37.95462659,-16.81212381,6.304898601,-3.516127825,-0.7504925728,1.063699961
-16.9182005,-11.60944995,2.021840174,-4.281272888,-1.563124895,0.5420436263
-2.269550614,-6.664944212,-4.333762779,-2.969945192,-3.636367559,1.368670583
4.266364483,-4.993604406,-5.35538137,-2.319174767,-2.691244125,2.618569136
3.576526946,-8.049459711,-3.510901504,-3.360591888,0.1192082986,2.744531393
5.43878446,-7.783978052,-11.46314295,-3.204318047,1.722692609,2.270619869
16.11660588,-8.024040607,-17.51615938,-1.422165871,2.56269908,2.594333172
31.69614604,-13.02558165,-18.82628219,1.3836869,2.406983852,4.525515556
33.47459598,-17.93651128,-12.34247898,3.332808971,1.795444727,6.691431522
19.90261495,-18.4254089,-4.527261152,3.815920353,1.338237047,7.013074398
5.144612713,-11.64233398,-5.431722851,4.888065815,1.904522419,5.387833118
-5.649955852,-6.640863663,-6.787716605,6.990990639,2.645898581,3.553487062
-14.4931922,13.42196231,45.58278923,-7.841185093,-0.1600667238,1.842716455
-9.741159583,-6.291433555,-1.292329967,-6.701807499,2.390974283,2.170888662
-16.92176608,-5.394904987,-19.92821,4.330263615,-4.751450539,1.125115633
-20.06854903,10.58367599,-13.43001118,5.991179943,-6.642112255,-2.406091213
-8.158933646,19.47790369,-8.485822837,1.974410653,2.000350475,0.9852381349
-4.790310031,13.10676707,-9.424039507,1.69879961,1.619407058,1.773616195
-3.616443946,4.182569763,3.014785043,3.081571341,-3.087075949,1.722894311
-0.6875742679,5.653427913,-0.1611900944,3.664179087,-1.842265487,1.705780387
0.3546989886,4.266738869,0.6786956726,2.730421066,-0.5244274735,1.77876544
9.750635267,-2.097425284,2.616018365,1.517053246,-1.040294766,1.358259201
14.23614285,-8.476130295,2.734987859,0.9246176481,-1.978921175,1.508415461
10.99934938,-12.68388185,3.131774177,0.9150909781,-2.577041388,0.8933338523
9.59349591,-11.53225565,7.050467962,-0.8896722794,-2.336435556,0.6249560118
15.3788434,-16.90103777,7.602968574,-3.322118521,-1.343920231,1.694248676
9.332024071,3.228427794,2.156400035,-5.374483109,0.7701737881,1.568210363
4.609225734,14.05713653,-3.159900201,-3.946017981,-1.02756989,1.126871943
6.277930515,7.279999771,-0.3157389972,-3.303587198,-2.648762226,1.764600635
0.3427975384,3.182982386,-0.5801027946,-2.691519737,-0.9627920389,1.75707376
-0.949814753,5.460054043,-3.422051254,-2.411941528,-1.287152052,4.240768433
-12.08840368,6.738489925,-6.664870562,-1.148765326,-1.843057752,5.713546753
-13.44350194,9.477496372,-8.03777921,1.268824458,-1.135147691,6.151359558
-3.443529511,7.495028423,-3.427522964,3.515760422,-0.1961142123,7.320524216
1.689146681,-1.181585866,-0.827446849,4.810674191,-0.3142718375,7.676862717
-0.4086208406,-1.940028736,3.163590872,4.80284977,-1.922003031,7.468592167
-5.58783462,27.29322088,11.21426639,3.16133976,-7.054393768,7.830452919
-1.310741092,31.7549092,3.793076232,2.802085876,-8.342310905,4.582879066
-0.1168622924,-1.2184955,5.295810406,0.3895114958,-4.821404457,-0.9780674577
3.16310455,-13.09793143,5.551972448,-4.170286655,-0.6352216601,-1.091668725
1.428768336,-11.39658344,1.844491556,-5.393920898,1.729634285,-0.5821069479
-0.8733877122,-10.35862805,-2.736246334,-4.007241249,0.8904292583,-0.7198805809
-2.343543778,-11.39066107,-3.305588775,-1.961200953,-0.144641906,-0.8937513232
