accelerometer x,accelerometer y,accelerometer z,gyroscope x,gyroscope y,gyroscope z
1.989441294,-1.378454592,-1.981193106,1.295882821,-5.174328327,-4.263379574
1.498629369,-2.403025018,-1.944873838,0.9675243497,-4.967286587,-4.191084385
0.8510296769,-3.26098391,-2.10687145,0.5823202729,-4.904502392,-3.983465433
0.1050134491,-3.530949436,-2.390830138,0.2286601961,-4.786662102,-3.651023149
-0.2802203784,-3.83418361,-2.059354789,-0.05291826278,-4.620661259,-3.189276218
-0.5469780487,-3.773348326,-1.653611257,-0.231852591,-4.488507271,-2.670050383
-0.7426707167,-3.253337194,-1.090596266,-0.261098057,-4.33453989,-2.160582066
-0.7847089465,-2.733844534,-0.3138087598,-0.2096175402,-4.328879356,-1.83588779
-0.8222717844,-2.354243159,0.2118909386,-0.2638650537,-4.438173294,-1.747142792
-0.5736196797,-1.855325085,0.114582657,-0.4095977545,-4.369020939,-1.735959411
-0.2305558916,-1.085519693,0.335004108,-0.5594990849,-4.2192173,-1.788900018
-0.2399827683,-0.6926806511,0.8730664444,-0.6352242231,-3.925727844,-1.919223189
-0.02212152318,-0.5499550187,2.050496944,-0.6087334752,-3.510935545,-2.029842138
0.02789338458,0.07170388473,2.596835526,-0.4423639774,-3.119477749,-2.183633327
-0.05306435845,0.7360141814,2.799274161,-0.1970647275,-2.79421854,-2.381881952
-0.06419657784,0.7433487621,2.995146277,0.05697607622,-2.46437645,-2.48516202
-0.2460600424,0.3405634957,3.064054978,0.2516920567,-2.204328299,-2.454700232
-0.646975131,-0.2726017201,2.728353535,0.3379710019,-2.156978369,-2.306559086
-1.16552145,-0.868344092,1.95379072,0.2677879035,-2.368418694,-2.067938566
-1.441506383,-1.37156074,0.8183516883,0.1080893055,-2.597223759,-1.670726657
-1.492802855,-2.070042771,0.3040174336,-0.08204262704,-2.857270479,-1.105516672
-1.527749373,-2.743030295,0.1300017599,-0.2226367593,-3.048993826,-0.4423955381
-1.231688159,-3.101552057,0.2817436425,-0.2303208262,-3.155963182,0.2622104883
-1.125680292,-3.134850516,0.7250619948,-0.09089236706,-3.190134525,0.8755686879
-0.8368272562,-2.97850377,1.324342478,0.168418631,-3.00461483,1.102767587
-0.06044862348,-1.884908907,1.93016493,0.4071124494,-2.546875954,0.4054112136
3.899809052,1.866949472,2.883965537,0.3950350881,-2.295941591,-0.3190214634
4.984768188,3.567816401,2.120324513,0.1850557476,-2.7083354,-1.160957932
4.992740483,3.88457232,1.031964628,-0.0713718161,-3.427434683,-1.95017159
5.560500038,4.341430537,-0.2215565925,-0.2872769535,-4.055636406,-2.62426877
5.765322353,4.600539739,-0.3048883712,-0.5250887871,-4.590676785,-2.788656473
3.86234003,3.582850304,-0.3601467326,-0.7496406436,-4.890208721,-2.449058533
1.704731496,1.815886224,0.02715864056,-0.7987461686,-5.006556988,-2.087568045
0.8823473368,0.9365753322,1.196794541,-0.8599370718,-4.619812012,-1.728538394
0.840361714,-0.4453384599,2.113804172,-0.9652968049,-3.139801979,-1.289689779
0.5655240515,-2.466028587,1.86505036,-0.6927361488,-0.7171868086,-0.6700404286
-0.5599168061,-3.414382327,4.919191262,-0.6961707473,0.2628580034,-0.09765641391
-1.865916768,-3.846336989,3.220841284,-0.8472087383,0.9837577939,0.179293707
-1.366239984,-3.80930782,1.357564948,-0.5567221045,1.844688177,-0.007327787578
1.414630651,-2.675149768,3.41159708,-0.3229146898,2.246291399,-0.04918016121
2.070737476,-1.22343208,2.592372701,-0.2186222523,2.348760843,0.0723926276
0.1923351742,-0.7956506117,-0.09252689253,-0.1069702953,2.181794882,0.04867238924
1.421099701,-0.008016717717,-0.8617933552,0.004762841389,1.825416565,0.07461671531
1.721084957,0.5185869437,-3.430575337,0.1812435985,1.462090254,0.04928792641
0.3758065124,1.055186806,-2.986804565,0.2352500558,1.254783511,-0.02205131948
-0.1032866984,1.190955751,-2.700897373,0.188292399,1.149782062,-0.01490632538
-0.05991955811,0.715929717,-2.624007026,0.241250515,1.151263118,0.04314112663
0.3338252004,0.3398883729,-1.319874977,0.4028545916,1.226945877,0.08048263192
-0.06749371969,-0.236708569,-0.467997451,0.6380340457,1.201139688,0.1993685514
-1.227033027,-0.131106214,0.1960182467,0.8554936647,1.036575794,0.3482126296
-2.157892758,0.7526447059,0.5157400299,0.8796453476,0.6713166237,0.4468120039
-3.080181352,1.681370786,0.2350298221,0.6183032393,0.2303176671,0.4064467251
-3.014472324,2.177864264,-0.04611176283,-0.00621180702,-0.2571649551,0.2077242136
-1.485253317,1.89695941,-0.3523655772,-0.8925821185,-1.092878222,-0.01100626681
0.08697159649,1.964620157,-0.2969067248,-1.914914846,-1.69894743,-0.1033626869
1.350979725,2.159687094,1.412151109,-2.83741188,-1.579625845,0.01884817891
1.626248326,0.7805562107,3.117927438,-3.286672115,-1.192502975,0.2737396359
0.9721429047,-0.8999985827,2.429903088,-2.636144876,-1.049952507,0.5260509849
1.230055005,-1.00286596,-0.7179179682,-1.665360332,-1.727924109,0.5380786657
1.069844131,0.1455526725,-2.343528873,-0.8215649128,-2.303312302,0.6896050572
0.5537818104,-0.1423360486,-0.4728635957,-0.1384575069,-2.525455236,0.9539912939
0.8512037182,-0.9551046761,0.914767405,0.332303375,-2.465615273,1.204637885
1.184632174,-1.469722424,1.478349967,0.4851427674,-2.459645033,1.314184546
1.468334769,-1.266168813,1.024436571,0.3353663385,-2.432440519,1.3377496
1.628645889,-0.988733974,0.8941028026,0.07568015903,-2.105420113,1.350823998
1.782350596,-1.199297171,0.6973837142,-0.2457173169,-0.6857185364,1.362345576
1.481069747,-1.945678433,0.1874544165,-0.5494463444,0.287810415,1.164475441
1.065641492,-2.031785814,-1.966148682,-0.665535152,0.6307054162,0.7806676626
0.596135682,-1.551905325,-2.575096572,-0.6120849848,0.677003026,0.4082396924
0.1098860236,-1.560819284,-2.205481754,-0.4317306578,0.5028983355,0.1474158019
-0.1792255173,-1.51285371,-1.239820028,-0.1714198738,0.2791732252,0.009845815599
-0.4648161906,-1.292572836,-0.2203589072,0.05864530057,-0.01221442223,-0.06642152369
-0.4396770732,-1.124327855,0.4511638051,0.2144119889,-0.2926673889,-0.07240271568
-0.2118895503,-0.9351984909,0.7696452328,0.3231786788,-0.5039948225,-0.01457004528
-0.1245915714,-0.5932505551,0.6941261737,0.3960914612,-0.5262351632,0.06803204864
-0.2354569615,-0.1506058643,0.4020528604,0.4363177121,-0.4828181863,0.1282162964
-0.3983475031,0.2649816005,0.1612128907,0.4300900102,-0.4839158058,0.1500826329
-0.2780800054,0.3922863764,0.06305471433,0.3563518822,-0.5378823876,0.1256228238
-0.04315283996,-0.01677840858,0.2510743635,0.2564770877,-0.4891649783,0.1088771373
-0.2350551027,-0.2721928471,0.5118476986,0.164479807,-0.3792946637,0.1284447163
-0.6016777533,-0.07885317196,0.4819803836,0.1097683907,-0.2986670136,0.1516929865
-0.695001203,0.02858808884,0.3631277942,0.1272810698,-0.2564716339,0.1934345812
-0.5867321131,0.1765448999,0.3778273507,0.1974934638,-0.2783688009,0.2480999231
-0.5202160063,0.3487637533,0.4907552262,0.2906191647,-0.3697911501,0.3184710145
-0.4041216295,0.4228203386,0.7586971379,0.3872781992,-0.4818773568,0.3830532134
