accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
-3.49,1.07,-0.34,-0.127,0.752,0.143
-2.77,1.62,-0.42,-0.118,0.788,0.155
-2.39,1.48,-0.55,-0.072,0.81,0.174
-2.22,1.41,-0.65,-0.045,0.859,0.185
-1.9,0.95,-0.77,-0.057,0.861,0.165
-1.9,0.95,-0.77,-0.026,0.848,0.136
-1.51,1.19,-0.46,0.02,0.855,0.107
-1.61,1.28,-0.17,0.041,0.862,0.068
-1.51,1.25,0.19,0.065,0.87,0.033
-1.31,1.23,0.58,0.097,0.885,0.005
-1.21,1.1,0.9,0.115,0.863,-0.003
-1.09,1.17,1.07,0.132,0.88,-0.009
-0.87,1.25,1.11,0.145,0.904,-0.006
-0.7,0.94,1.13,0.145,0.937,-0.001
-0.44,0.72,1.06,0.105,1.043,0.011
0.04,0.11,0.96,0.117,1.249,0.049
0.65,-1.59,0.72,0.162,1.42,0.125
0.37,-3.61,0.1,0.045,1.451,0.16
0.87,-4.73,-0.55,-0.048,1.433,0.17
2.47,-4.63,-0.71,-0.012,1.48,0.222
2.28,-5.45,-1.67,0.043,1.533,0.273
2.28,-5.45,-1.67,0.094,1.485,0.248
1.81,-5.43,-1.82,0.161,1.405,0.217
1.28,-4.74,-1.47,0.231,1.309,0.216
0.56,-3.89,-1.34,0.263,1.227,0.219
0.03,-2.93,-1.37,0.249,1.188,0.239
-0.02,-2.38,-1.43,0.217,1.091,0.252
0.24,-1.86,-1.66,0.211,0.98,0.213
0.49,-0.66,-1.49,0.232,0.918,0.148
0.39,0.14,-0.92,0.247,0.856,0.083
0.24,0.69,-0.24,0.254,0.789,0.033
0.26,1.31,0.29,0.259,0.728,0.012
0.4,1.9,0.61,0.286,0.681,0.019
0.52,2.38,0.56,0.311,0.681,0.025
0.52,2.53,0.39,0.314,0.721,0.028
0.76,2.16,0.23,0.326,0.755,0.043
1.12,1.58,0.02,0.365,0.781,0.064
1.24,1.11,-0.34,0.411,0.801,0.071
1.2,0.65,-0.61,0.454,0.8,0.074
1.15,0.31,-0.79,0.513,0.809,0.082
1.1,0.09,-0.99,0.625,0.883,0.063
0.52,-0.58,-1.08,0.657,0.998,0.021
-0.07,-1.71,-0.83,0.703,1.102,-0.013
-0.16,-2.96,-0.52,0.782,1.155,-0.044
-0.9,-3.74,-0.26,0.84,1.071,-0.098
-2.25,-2.02,0.68,0.861,0.905,-0.14
-2.32,-0.65,1.0,0.83,0.813,-0.16
-2.32,-0.65,1.0,0.762,0.762,-0.172
-1.84,0.05,1.18,0.683,0.738,-0.182
-1.13,0.44,1.32,0.61,0.752,-0.196
-0.33,0.51,1.49,0.564,0.799,-0.205
0.26,0.14,1.68,0.553,0.813,-0.206
0.56,-0.2,1.79,0.592,0.807,-0.199
0.44,-0.17,1.81,0.65,0.807,-0.185
-0.16,-0.14,1.74,0.662,0.799,-0.166
-0.52,-0.13,1.61,0.656,0.78,-0.145
-0.51,0.04,1.43,0.649,0.767,-0.127
-0.43,0.21,1.24,0.66,0.764,-0.109
-0.45,0.29,1.06,0.669,0.757,-0.097
-0.6,0.33,0.9,0.663,0.749,-0.089
-0.61,0.43,0.79,0.652,0.75,-0.072
-0.53,0.47,0.63,0.641,0.759,-0.055
-0.32,0.28,0.21,0.63,0.778,-0.036
-0.32,0.28,0.21,0.631,0.802,-0.014
-0.27,0.07,-0.04,0.634,0.816,0.035
-0.32,-0.14,-0.43,0.623,0.814,0.095
-0.3,-0.18,-1.12,0.605,0.808,0.121
-0.14,-0.13,-1.62,0.604,0.805,0.112
-0.03,-0.08,-1.73,0.619,0.79,0.074
-0.13,-0.01,-1.48,0.631,0.766,0.026
-0.27,0.2,-0.99,0.633,0.747,-0.015
-0.34,0.43,-0.49,0.638,0.737,-0.045
-0.42,0.61,0.2,0.645,0.74,-0.066
-0.42,0.61,0.2,0.652,0.757,-0.079
-0.49,0.51,0.39,0.652,0.775,-0.084
-0.53,0.32,0.5,0.65,0.791,-0.083
-0.5,0.16,0.52,0.646,0.801,-0.077
-0.48,0.01,0.49,0.641,0.8,-0.073
-0.42,-0.03,0.44,0.63,0.792,-0.072
-0.35,0.01,0.42,0.621,0.784,-0.073
-0.24,0.11,0.44,0.613,0.786,-0.074
-0.16,0.14,0.47,0.609,0.792,-0.075
-0.08,0.08,0.49,0.606,0.791,-0.076
-0.06,0.05,0.52,0.593,0.791,-0.075
0.03,0.06,0.53,0.584,0.792,-0.072
0.16,0.05,0.52,0.576,0.793,-0.07
0.24,0.03,0.49,0.571,0.795,-0.065
0.31,0.01,0.45,0.569,0.803,-0.057
0.35,-0.04,0.37,0.566,0.812,-0.046
0.37,-0.13,0.25,0.562,0.823,-0.03
0.41,-0.24,0.1,0.553,0.829,-0.013
0.47,-0.32,-0.1,0.541,0.834,0.003
0.58,-0.37,-0.3,0.531,0.839,0.017
0.7,-0.42,-0.47,0.527,0.841,0.028
0.76,-0.46,-0.62,0.524,0.837,0.03
0.79,-0.46,-0.69,0.526,0.822,0.023
0.79,-0.36,-0.67,0.533,0.812,0.011
0.74,-0.21,-0.57,0.547,0.813,-0.001
0.64,-0.17,-0.44,0.557,0.815,-0.011
0.5,-0.19,-0.33,0.56,0.817,-0.023
0.44,-0.2,-0.22,0.56,0.813,-0.031
0.42,-0.2,-0.11,0.558,0.808,-0.038
0.44,-0.14,-0.03,0.557,0.806,-0.045
0.44,-0.1,0.05,0.557,0.806,-0.05
0.44,-0.1,0.11,0.56,0.801,-0.052
0.42,-0.07,0.15,0.56,0.796,-0.053
0.4,-0.01,0.17,0.557,0.795,-0.054
0.41,0.03,0.18,0.556,0.8,-0.053
0.43,0.02,0.18,0.561,0.813,-0.049
0.41,-0.07,0.16,0.57,0.832,-0.043
0.34,-0.23,0.1,0.579,0.853,-0.041
0.24,-0.42,0.06,0.59,0.874,-0.038
0.14,-0.63,0.03,0.6,0.887,-0.034
0.02,-0.8,-0.01,0.611,0.887,-0.031
-0.09,-0.86,-0.04,0.614,0.874,-0.027
-0.17,-0.79,-0.09,0.611,0.851,-0.022
-0.17,-0.61,-0.13,0.611,0.823,-0.016
-0.15,-0.35,-0.2,0.614,0.795,-0.014
-0.18,-0.06,-0.23,0.621,0.775,-0.012
-0.23,0.18,-0.25,0.631,0.762,-0.011
-0.32,0.35,-0.25,0.64,0.756,-0.014
-0.42,0.44,-0.23,0.644,0.757,-0.019
-0.49,0.47,-0.17,0.642,0.764,-0.021
-0.51,0.43,-0.13,0.634,0.772,-0.021
-0.45,0.35,-0.12,0.621,0.779,-0.022
-0.35,0.27,-0.11,0.605,0.787,-0.021
-0.2,0.21,-0.1,0.587,0.797,-0.02
-0.03,0.11,-0.11,0.574,0.808,-0.02
0.13,0.01,-0.11,0.568,0.817,-0.021
0.23,-0.09,-0.1,0.568,0.826,-0.023
0.26,-0.18,-0.09,0.573,0.829,-0.026
0.23,-0.25,-0.06,0.58,0.826,-0.029
0.18,-0.25,-0.02,0.588,0.819,-0.029
0.09,-0.19,0.0,0.597,0.812,-0.027
0.01,-0.13,-0.01,0.601,0.806,-0.025
-0.06,-0.05,-0.03,0.601,0.801,-0.024
-0.08,0.0,-0.05,0.604,0.799,-0.021
-0.1,0.04,-0.07,0.605,0.798,-0.02
-0.11,0.05,-0.09,0.602,0.801,-0.017
-0.11,0.05,-0.11,0.601,0.803,-0.015
-0.09,0.02,-0.14,0.598,0.805,-0.014
-0.07,0.0,-0.15,0.593,0.807,-0.013
-0.03,-0.02,-0.17,0.588,0.81,-0.012
0.02,-0.04,-0.18,0.584,0.815,-0.011
0.07,-0.09,-0.2,0.578,0.814,-0.011
0.12,-0.11,-0.21,0.575,0.811,-0.013
0.16,-0.09,-0.2,0.57,0.81,-0.017
0.2,-0.07,-0.17,0.562,0.804,-0.02
0.27,-0.04,-0.14,0.571,0.806,-0.024
0.28,0.01,-0.1,0.58,0.824,-0.024
0.17,-0.12,-0.08,0.577,0.83,-0.022
0.14,-0.26,-0.1,0.572,0.824,-0.024
0.19,-0.25,-0.1,0.567,0.821,-0.026
0.25,-0.19,-0.09,0.564,0.822,-0.027
0.29,-0.19,-0.08,0.558,0.822,-0.026
0.33,-0.19,-0.08,0.552,0.822,-0.023
0.45,-0.2,-0.15,0.547,0.823,-0.02
0.45,-0.2,-0.15,0.545,0.825,-0.017
0.49,-0.22,-0.19,0.545,0.83,-0.013
0.5,-0.26,-0.24,0.546,0.833,-0.009
0.49,-0.3,-0.29,0.548,0.837,-0.006
0.47,-0.32,-0.33,0.549,0.84,-0.001
0.46,-0.37,-0.39,0.549,0.84,0.004
0.45,-0.38,-0.45,0.546,0.84,0.012
0.46,-0.38,-0.52,0.545,0.833,0.019
0.49,-0.35,-0.6,0.544,0.828,0.026
0.5,-0.28,-0.68,0.551,0.824,0.032
0.47,-0.23,-0.75,0.563,0.82,0.034
0.37,-0.19,-0.78,0.573,0.816,0.035
0.17,-0.12,-0.79,0.58,0.813,0.038
0.17,-0.12,-0.79,0.582,0.811,0.043
0.13,-0.08,-0.86,0.581,0.808,0.052
0.13,-0.08,-0.86,0.576,0.802,0.059
0.23,0.02,-0.93,0.571,0.796,0.063
0.23,0.02,-0.93,0.574,0.794,0.063
0.24,0.08,-0.91,0.581,0.798,0.056
0.19,0.05,-0.81,0.588,0.804,0.049
0.12,-0.01,-0.68,0.589,0.807,0.048
0.09,-0.05,-0.58,0.583,0.806,0.052
0.12,-0.07,-0.55,0.569,0.803,0.062
0.23,-0.06,-0.55,0.555,0.801,0.075
0.39,-0.03,-0.61,0.549,0.803,0.09
0.5,-0.04,-0.68,0.554,0.811,0.108
0.51,-0.09,-0.77,0.564,0.826,0.126
0.44,-0.22,-0.86,0.574,0.839,0.145
0.34,-0.37,-0.95,0.584,0.85,0.164
0.25,-0.5,-1.03,0.59,0.854,0.184
0.16,-0.58,-1.09,0.588,0.851,0.212
0.15,-0.6,-1.2,0.588,0.846,0.251
0.17,-0.58,-1.4,0.592,0.838,0.294
0.15,-0.53,-1.64,0.604,0.83,0.328
0.08,-0.46,-1.87,0.637,0.843,0.334
-0.15,-0.5,-1.84,0.664,0.856,0.359
-0.68,-0.8,-1.88,0.681,0.853,0.388
-0.68,-0.8,-1.88,0.687,0.839,0.383
-0.83,-0.61,-1.38,0.69,0.808,0.34
-0.83,-0.61,-1.38,0.69,0.77,0.28
-0.85,-0.29,-0.65,0.691,0.749,0.223
-0.86,-0.04,0.12,0.697,0.751,0.19
-0.91,0.01,0.74,0.703,0.769,0.202
-0.98,-0.14,1.0,0.711,0.793,0.257
-1.05,-0.41,0.76,0.706,0.816,0.319
-1.11,-0.68,0.26,0.675,0.828,0.366
-0.93,-0.93,-0.2,0.633,0.821,0.373
-0.57,-0.98,-0.35,0.596,0.805,0.344
0.12,-0.76,0.35,0.567,0.782,0.313
0.12,-0.76,0.35,0.542,0.761,0.299
0.38,-0.57,0.68,0.524,0.742,0.297
0.58,-0.42,0.83,0.522,0.725,0.299
0.68,-0.28,0.92,0.526,0.712,0.304
0.66,-0.19,0.96,0.535,0.699,0.301
0.6,-0.09,1.02,0.554,0.687,0.302
0.45,-0.02,1.13,0.566,0.673,0.315
0.29,0.06,1.14,0.583,0.671,0.336
0.16,0.11,1.01,0.597,0.666,0.352
0.01,0.08,0.9,0.604,0.651,0.367
-0.09,0.13,0.8,0.618,0.628,0.38
-0.17,0.29,0.72,0.626,0.603,0.39
-0.33,0.71,0.6,0.632,0.576,0.401
-0.33,0.71,0.6,0.642,0.545,0.41
-0.43,0.95,0.53,0.65,0.519,0.425
-0.48,1.23,0.45,0.653,0.499,0.442
-0.52,1.54,0.18,0.653,0.482,0.462
-0.52,1.54,0.18,0.653,0.471,0.484
-0.52,1.64,-0.01,0.652,0.465,0.504
-0.48,1.69,-0.18,0.651,0.467,0.523
-0.47,1.67,-0.36,0.634,0.468,0.534
-0.35,1.63,-0.5,0.624,0.478,0.536
-0.2,1.54,-0.54,0.612,0.492,0.531
-0.09,1.4,-0.5,0.597,0.505,0.523
0.06,1.22,-0.42,0.576,0.51,0.517
0.27,1.12,-0.34,0.558,0.51,0.508
0.48,1.07,-0.27,0.546,0.508,0.497
0.64,1.07,-0.17,0.536,0.505,0.486
0.76,1.1,-0.07,0.525,0.504,0.481
0.89,1.1,0.0,0.515,0.505,0.479
1.02,1.1,0.01,0.512,0.508,0.479
1.1,1.08,0.0,0.515,0.514,0.483
1.1,1.04,-0.05,0.521,0.522,0.496
1.07,0.98,-0.14,0.535,0.527,0.519
0.97,0.93,-0.35,0.549,0.534,0.552
0.84,0.89,-0.64,0.563,0.544,0.602
0.69,0.84,-1.08,0.581,0.553,0.666
0.53,0.75,-1.65,0.606,0.565,0.743
0.33,0.68,-2.37,0.641,0.587,0.809
0.03,0.53,-3.13,0.68,0.617,0.83
-0.34,0.26,-3.61,0.702,0.632,0.789
-0.65,0.0,-3.52,0.708,0.604,0.718
-0.77,0.04,-2.93,0.69,0.537,0.662
-0.71,0.57,-2.29,0.661,0.483,0.638
-0.43,1.2,-1.93,0.63,0.45,0.632
-0.12,1.66,-1.86,0.608,0.438,0.616
0.17,1.88,-1.83,0.588,0.436,0.562
0.37,1.96,-1.56,0.576,0.45,0.476
0.58,1.96,-0.92,0.614,0.51,0.374
0.51,1.68,-0.09,0.712,0.618,0.278
-0.14,0.89,0.83,0.843,0.755,0.263
-1.31,-0.26,1.27,0.926,0.916,0.324
-2.44,-1.64,0.8,0.924,1.064,0.392
-2.79,-3.15,-0.12,0.899,1.138,0.39
-2.56,-4.22,-0.64,0.933,1.127,0.343
-2.57,-4.38,-0.45,1.037,1.11,0.417
-3.31,-4.06,-0.32,1.14,1.103,0.803
-4.54,-4.0,-2.76,0.961,0.893,0.919
-4.66,-3.27,-6.08,0.574,0.527,0.635
-1.21,0.09,-4.71,0.436,0.337,0.251
1.47,2.99,-1.25,0.477,0.313,-0.071
1.74,3.98,2.43,0.525,0.346,-0.204
1.11,3.85,4.53,0.527,0.404,-0.241
0.95,3.47,5.09,0.535,0.48,-0.232
0.93,2.81,5.09,0.572,0.546,-0.211
0.74,2.17,4.76,0.645,0.622,-0.197
0.15,1.56,4.47,0.721,0.708,-0.171
-0.64,0.81,4.15,0.769,0.791,-0.139
-1.28,0.02,3.67,0.781,0.855,-0.11
-1.58,-0.66,3.2,0.766,0.901,-0.084
-1.57,-1.13,2.74,0.678,0.96,0.209
-1.29,-1.49,2.17,0.373,1.083,1.281
0.89,-2.52,-6.91,0.415,1.033,0.643
2.45,-2.9,-8.91,0.514,0.984,0.166
1.24,-2.15,-1.58,0.519,0.97,0.015
0.73,-1.92,0.81,0.446,0.947,-0.044
1.15,-1.75,1.73,0.431,0.911,-0.034
1.72,-1.42,1.82,0.437,0.865,0.021
1.57,-0.98,1.39,0.411,0.821,0.118
1.7,-0.51,0.53,0.397,0.781,0.209
1.92,-0.05,-0.58,0.418,0.768,0.219
1.88,0.26,-1.2,0.461,0.786,0.158
1.52,0.23,-0.91,0.51,0.806,0.083
1.03,0.01,-0.22,0.521,0.824,0.029
0.66,-0.13,0.4,0.498,0.844,-0.011
0.77,-0.31,0.78,0.487,0.858,-0.039
0.96,-0.47,1.06,0.487,0.867,-0.047
0.99,-0.57,1.15,0.481,0.866,-0.043
1.0,-0.62,1.06,0.471,0.853,-0.033
1.08,-0.51,0.89,0.467,0.836,-0.011
1.14,-0.35,0.65,0.473,0.804,0.029
1.12,-0.1,0.27,0.494,0.768,0.083
0.97,0.27,-0.3,0.522,0.742,0.139
0.7,0.6,-0.92,0.557,0.734,0.169
0.36,0.78,-1.44,0.581,0.733,0.159
0.06,0.83,-1.57,0.599,0.742,0.126
-0.16,0.79,-1.38,0.61,0.746,0.092
-0.33,0.73,-1.09,0.607,0.747,0.063
-0.38,0.72,-0.83,0.6,0.744,0.044
-0.33,0.73,-0.66,0.594,0.738,0.043
-0.28,0.79,-0.65,0.591,0.733,0.043
-0.25,0.85,-0.75,0.589,0.73,0.045
-0.24,0.9,-0.86,0.588,0.732,0.052
-0.24,0.91,-1.01,0.584,0.736,0.06
-0.25,0.88,-1.19,0.579,0.735,0.083
-0.2,0.85,-1.45,0.577,0.729,0.121
-0.18,0.89,-1.89,0.58,0.724,0.176
-0.21,0.95,-2.49,0.581,0.717,0.241
-0.26,0.99,-3.23,0.577,0.709,0.291
-0.26,1.07,-3.93,0.569,0.716,0.312
-0.2,1.08,-4.38,0.564,0.747,0.299
-0.13,0.89,-4.49,0.558,0.8,0.266
-0.08,0.45,-4.3,0.537,0.861,0.235
0.07,-0.17,-4.03,0.499,0.922,0.216
0.42,-0.79,-3.86,0.468,0.992,0.194
0.82,-1.49,-3.73,0.453,1.058,0.136
1.1,-2.18,-3.41,0.476,1.122,0.041
1.11,-2.85,-2.62,0.532,1.165,-0.036
0.1,-3.67,-1.24,0.59,1.172,-0.053
0.1,-3.67,-1.24,0.652,1.127,0.009
-0.54,-3.47,-1.51,0.69,1.066,0.142
-1.11,-2.87,-2.53,0.708,1.004,0.337
-1.38,-2.24,-4.19,0.727,0.98,0.452
-1.59,-1.69,-5.9,0.74,1.025,0.365
-1.77,-1.79,-5.88,0.738,1.081,0.204
-1.83,-2.33,-4.22,0.736,1.1,0.14
-1.8,-2.69,-2.8,0.723,1.067,0.162
-1.75,-2.61,-2.5,0.681,0.989,0.166
-1.44,-2.01,-2.46,0.648,0.921,0.113
-1.0,-1.24,-1.93,0.613,0.884,0.023
-0.64,-0.72,-0.85,0.584,0.889,-0.064
-0.26,-0.58,0.37,0.61,0.938,-0.124
-0.18,-0.86,1.49,0.698,1.023,-0.13
-0.8,-1.56,2.12,0.813,1.107,-0.133
-1.85,-2.47,2.44,0.92,1.154,-0.142
-3.06,-3.16,2.84,0.977,1.139,-0.152
-3.93,-3.4,3.24,0.966,1.061,-0.158
-3.75,-2.08,3.83,0.89,0.962,-0.131
-3.75,-2.08,3.83,0.81,0.888,-0.041
-2.96,-1.24,3.54,0.722,0.861,0.104
-2.17,-0.85,2.59,0.631,0.848,0.211
-1.26,-0.8,1.51,0.564,0.837,0.254
-0.51,-0.79,1.13,0.514,0.829,0.268
0.06,-0.85,1.19,0.495,0.818,0.283
0.42,-0.92,1.36,0.494,0.797,0.316
0.53,-0.96,1.39,0.484,0.786,0.351
0.63,-0.97,1.24,0.469,0.79,0.352
0.87,-1.17,1.28,0.492,0.805,0.341
0.9,-1.48,1.58,0.473,0.798,0.308
0.64,-1.8,1.97,0.411,0.766,0.258
1.3,-1.54,2.79,0.442,0.76,0.256
1.15,-1.67,3.17,0.424,0.698,0.274
1.05,-1.3,3.2,0.466,0.613,0.122
1.04,-0.75,3.59,0.487,0.522,0.185
0.45,0.28,4.94,0.461,0.502,0.259
0.55,0.68,3.73,0.426,0.507,0.25
0.92,0.59,3.49,0.432,0.481,0.171
1.0,0.84,4.71,0.424,0.469,0.15
1.0,0.84,4.71,0.409,0.458,0.142
1.16,0.88,4.82,0.4,0.429,0.145
1.25,1.07,4.87,0.389,0.384,0.144
1.39,1.44,4.8,0.39,0.339,0.135
1.43,1.95,4.85,0.395,0.32,0.13
1.43,2.29,4.87,0.393,0.321,0.125
1.41,2.43,4.85,0.372,0.333,0.125
1.59,2.39,4.79,0.343,0.337,0.142
1.9,2.38,4.6,0.314,0.347,0.183
2.28,2.42,4.16,0.284,0.389,0.262
2.66,2.28,3.42,0.267,0.48,0.382
3.01,1.76,2.2,0.293,0.618,0.517
3.09,0.72,0.7,0.392,0.765,0.649
1.05,-1.74,-2.29,0.625,0.852,0.771
1.05,-1.74,-2.29,0.901,0.86,0.911
-1.66,-2.07,-3.73,1.081,0.818,1.065
-3.95,-1.81,-5.31,1.136,0.737,1.182
-5.15,-1.15,-6.8,1.025,0.625,1.191
-4.91,-0.19,-7.44,0.865,0.549,1.115
-3.31,0.87,-7.0,0.782,0.593,1.0
-2.11,0.98,-5.98,0.725,0.667,0.909
-1.46,0.25,-4.87,0.67,0.723,0.869
-0.93,-0.39,-4.23,0.602,0.784,0.947
-0.31,-0.89,-4.37,0.545,0.857,1.066
0.28,-1.53,-5.59,0.498,0.937,1.065
0.78,-2.2,-6.4,0.529,1.047,0.808
1.0,-3.05,-5.37,0.711,1.164,0.308
0.05,-4.18,-1.62,0.986,1.198,-0.079
-2.25,-5.03,2.9,1.117,1.086,-0.203
-4.49,-4.44,5.09,1.094,1.0,-0.169
-4.74,-3.24,5.16,1.024,0.964,0.112
-4.41,-2.56,4.15,0.829,0.803,0.634
-3.24,-2.05,-1.24,0.642,0.498,0.253
-1.2,0.93,-1.85,0.592,0.401,-0.193
-0.17,2.98,3.54,0.569,0.37,-0.246
-0.03,3.44,5.83,0.519,0.338,-0.194
0.33,3.82,5.44,0.482,0.346,-0.17
0.82,4.02,5.01,0.519,0.436,-0.155
0.92,3.59,4.76,0.617,0.581,-0.14
0.22,2.33,4.52,0.71,0.718,-0.117
-0.7,0.91,4.21,0.771,0.834,-0.089
-1.4,-0.33,3.79,0.811,0.913,-0.056
-1.83,-1.28,3.33,0.817,0.942,-0.019
-2.09,-1.77,2.77,0.764,0.917,-0.004
-1.85,-1.73,2.33,0.701,0.85,0.005
-1.25,-1.18,2.05,0.618,0.774,0.005
-0.58,-0.38,1.84,0.54,0.71,-0.002
0.24,0.39,1.72,0.486,0.675,-0.012
0.85,0.94,1.67,0.444,0.674,-0.02
1.29,1.16,1.61,0.425,0.698,-0.02
1.59,1.08,1.5,0.376,0.763,0.185
1.73,0.75,1.06,0.221,0.885,1.108
2.98,-0.28,-5.21,0.236,0.958,1.093
3.81,-1.28,-11.68,0.304,1.004,0.542
3.13,-1.8,-6.91,0.343,1.053,0.225
2.68,-2.27,-2.68,0.397,1.079,0.021
2.24,-2.71,-0.25,0.422,1.053,-0.119
1.76,-2.7,1.46,0.406,0.993,-0.185
1.78,-2.25,2.42,0.397,0.91,-0.207
1.94,-1.51,2.74,0.403,0.84,-0.202
1.92,-0.7,2.7,0.41,0.806,-0.174
1.84,-0.18,2.41,0.416,0.786,-0.136
1.77,0.06,1.93,0.431,0.766,-0.094
1.68,0.27,1.4,0.457,0.744,-0.047
1.45,0.49,0.83,0.495,0.723,0.014
1.13,0.73,0.19,0.55,0.715,0.092
0.64,0.9,-0.64,0.609,0.718,0.161
0.04,0.92,-1.52,0.661,0.726,0.19
-0.53,0.89,-2.17,0.702,0.739,0.174
-1.03,0.78,-2.33,0.719,0.755,0.147
-1.35,0.67,-2.22,0.714,0.771,0.132
-1.45,0.49,-2.13,0.688,0.748,0.145
-1.34,0.52,-2.24,0.654,0.7,0.184
-1.07,0.93,-2.62,0.63,0.649,0.25
-0.82,1.45,-3.24,0.621,0.615,0.329
-0.71,1.91,-4.09,0.626,0.622,0.374
-0.72,2.08,-4.83,0.634,0.675,0.345
-0.83,1.76,-5.0,0.629,0.741,0.257
-0.84,1.14,-4.44,0.618,0.805,0.174
-0.74,0.44,-3.59,0.595,0.844,0.122
-0.58,-0.08,-3.02,0.552,0.878,0.073
-0.21,-0.45,-2.61,0.509,0.93,0.008
0.3,-0.88,-2.11,0.485,1.013,-0.066
0.69,-1.61,-1.42,0.486,1.097,-0.124
0.83,-2.47,-0.76,0.518,1.158,-0.159
0.66,-3.21,-0.35,0.574,1.19,-0.146
0.15,-3.65,-0.27,0.633,1.188,-0.029
-0.5,-3.79,-0.93,0.688,1.125,0.266
-1.12,-3.48,-2.95,0.753,1.032,0.639
-1.73,-2.56,-6.59,0.812,1.045,0.665
-2.39,-1.95,-8.87,0.851,1.183,0.39
-2.89,-2.8,-6.96,0.853,1.284,0.172
-3.1,-4.09,-4.04,0.82,1.288,0.132
-2.94,-4.6,-2.55,0.758,1.191,0.161
-2.42,-4.1,-2.48,0.71,1.045,0.135
-1.78,-2.82,-2.24,0.693,0.909,0.075
-1.52,-1.35,-1.49,0.626,0.858,-0.056
-1.1,-0.36,-0.22,0.626,0.862,-0.151
-0.55,-0.24,1.41,0.709,0.918,-0.172
-1.12,-0.48,2.23,0.817,1.009,-0.168
-3.36,-2.07,2.82,0.946,1.06,-0.148
-3.36,-2.07,2.82,1.034,1.051,-0.151
-5.14,-1.99,3.49,1.06,0.991,-0.164
-5.14,-1.99,3.49,1.024,0.908,-0.159
-5.16,-1.28,3.85,0.931,0.822,-0.136
-4.51,-0.53,4.0,0.838,0.751,-0.072
-3.54,0.24,3.92,0.76,0.747,0.093
-2.77,0.53,3.04,0.661,0.753,0.206
-1.89,0.27,1.68,0.571,0.716,0.223
-0.9,0.31,1.46,0.523,0.682,0.24
-0.16,0.56,1.62,0.516,0.666,0.261
0.18,0.48,1.83,0.523,0.66,0.268
0.18,0.48,1.83,0.563,0.662,0.267
0.06,0.27,2.08,0.606,0.685,0.267
-0.38,-0.09,2.36,0.596,0.734,0.251
-0.53,-0.69,2.7,0.544,0.742,0.24
-0.27,-1.28,3.1,0.505,0.703,0.25
0.31,-1.19,3.33,0.497,0.647,0.294
0.42,-0.84,3.17,0.491,0.595,0.327
0.47,-0.39,2.87,0.49,0.553,0.227
0.5,0.03,2.88,0.494,0.524,0.11
0.42,0.17,5.11,0.468,0.477,0.176
0.54,0.52,4.6,0.406,0.459,0.138
1.01,0.78,4.7,0.369,0.448,0.091
1.59,0.79,5.25,0.351,0.432,0.093
1.85,0.86,5.44,0.316,0.382,0.102
2.15,1.14,5.36,0.294,0.345,0.116
2.51,1.63,5.23,0.291,0.331,0.125
2.67,1.85,5.07,0.306,0.326,0.133
2.64,1.97,4.92,0.326,0.328,0.131
2.47,2.03,4.81,0.335,0.33,0.125
2.36,2.09,4.76,0.329,0.338,0.126
2.38,2.16,4.67,0.313,0.357,0.144
2.56,2.16,4.41,0.299,0.391,0.185
2.77,2.08,3.89,0.287,0.459,0.238
2.97,1.79,3.15,0.293,0.565,0.314
3.1,1.13,2.21,0.334,0.691,0.443
2.92,0.17,0.93,0.367,0.818,0.773
2.48,-0.89,-1.29,0.418,0.964,1.577
2.24,-2.07,-6.71,0.716,1.129,2.57
-3.95,-5.26,-21.27,1.287,1.232,2.209
-3.95,-5.26,-21.27,1.516,1.171,1.048
-8.49,-5.63,-10.97,1.471,1.023,0.614
-8.6,-4.52,-2.69,1.465,0.836,0.754
-8.3,-2.98,-1.78,1.419,0.552,1.047
-8.09,-0.71,-4.57,1.189,0.227,0.991
-7.07,2.43,-6.03,0.798,0.032,0.686
-3.58,5.36,-3.83,0.662,0.161,0.386
-0.34,3.86,2.18,0.684,0.364,0.002
-0.34,3.86,2.18,0.842,0.619,-0.278
-1.18,1.79,5.63,1.04,0.873,-0.324
-4.62,-2.68,6.62,1.142,1.005,-0.28
-4.62,-2.68,6.62,1.18,1.08,-0.21
-5.24,-3.54,5.9,1.136,1.042,-0.009
-5.32,-3.74,5.0,0.765,0.943,1.564
-3.85,-2.95,-4.05,0.444,0.736,0.909
0.93,-1.35,-11.69,0.532,0.616,-0.084
1.4,0.46,0.4,0.54,0.574,-0.267
0.77,1.11,5.57,0.5,0.551,-0.227
1.07,1.44,5.54,0.423,0.58,-0.226
1.7,1.44,5.17,0.395,0.662,-0.23
2.42,0.9,5.14,0.44,0.78,-0.233
2.24,-0.1,4.98,0.479,0.879,-0.249
1.84,-1.17,4.94,0.49,0.964,-0.226
1.56,-1.97,4.74,0.46,1.024,-0.177
1.71,-2.71,4.08,0.408,1.029,-0.151
2.1,-2.92,3.45,0.335,1.013,-0.144
2.73,-2.78,3.04,0.29,0.973,-0.142
3.35,-2.43,2.81,0.296,0.93,-0.1
3.48,-1.9,2.39,0.317,0.901,-0.056
3.24,-1.49,1.71,0.325,0.88,-0.029
3.04,-1.18,1.24,0.338,0.875,-0.011
2.93,-1.0,0.93,0.358,0.874,-0.008
2.71,-0.98,0.78,0.371,0.868,-0.015
