accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
2.2307088,-5.5334024,-9.303893,0.84406304,-0.06490443,-0.21487185
-0.61016977,-8.29472,-6.719046,1.1841623,0.65225136,0.07651087
0.5988039,-22.067806,-10.009775,1.0221303,2.581364,0.84742284
7.3286176,-28.142586,19.172491,-0.8188649,1.4895949,-1.7417295
-6.0711894,-7.996215,3.202195,3.7745364,3.9584067,-1.0430524
-3.2506495,0.42532423,-5.9617176,-0.24678956,0.6704246,1.2519683
2.548356,-1.3549358,5.6440706,0.46120325,0.27122417,1.1391109
2.5172493,-4.1784663,4.295715,1.0824533,0.3933972,0.66737026
4.424927,-10.545768,2.9240294,1.4842498,1.3214543,-0.26557365
7.003194,-14.0907345,-8.111669,-0.12782355,3.3712125,-2.0893118
0.86261255,-12.128021,0.6897311,-0.36682457,5.603925,-1.6717855
2.1894326,-10.596017,-2.4197419,0.8023715,4.318359,-0.100792766
5.3090754,-9.242876,-3.5216367,0.5804747,1.7061466,0.7725918
5.768497,-8.408977,-0.29012975,0.46593747,-0.4259258,0.70631295
3.8183467,-6.5694947,0.9553344,1.1316279,-2.000431,0.5001459
4.0624146,-6.8865438,2.5262225,1.4185818,-0.6094908,0.43386704
3.1334012,-8.088339,1.0307083,1.1690434,1.003957,0.4729624
2.3108685,-8.992228,-1.8729819,0.7125743,1.8336648,0.6079636
3.2189445,-8.639286,-1.5296118,0.6618725,1.4144585,0.77534074
4.462614,-8.968299,-0.14656039,0.9063713,0.47998735,0.73792523
3.566502,-9.127422,1.2005987,1.0658071,0.49541172,0.70203686
2.2097716,-8.956933,-0.49112684,1.1007792,1.0331259,0.75655663
2.7613173,-9.383454,-1.8215362,0.9966267,1.4059063,0.8741482
4.0498524,-9.294321,-2.6620152,0.65102965,1.3545936,0.82726425
4.54397,-9.408579,-0.44865423,0.049785517,1.125672,0.80741113
5.577071,-9.472587,2.4335005,-0.09636399,1.2508993,0.6082691
6.5407805,-9.468399,-0.37088752,0.044593163,2.281887,0.2770274
7.629515,-10.588839,-2.0811574,-0.14049901,1.5205963,-0.0888809
7.2993054,-11.685947,-2.4035904,-0.23915374,1.2162327,-0.1788308
10.402198,-11.127822,-1.2071791,-0.6779077,-0.1928807,-0.8043568
8.8701935,-8.12782,-1.2077773,-1.2330315,-1.2487613,-1.2556335
9.6275215,-9.405587,0.9284152,-1.6647605,-3.2664492,-1.7854064
8.337193,-13.336995,2.6919255,-1.8687896,-2.9181032,-3.013551
5.0069814,-16.348362,0.64905316,-2.021353,-1.4532484,-3.1994066
1.8795621,-18.793228,1.6582261,-2.1288655,-0.6059783,-2.718045
-1.1724831,-19.674385,0.6358926,-2.1798725,0.8764389,-1.7406605
-2.6632116,-15.105889,-3.4079776,-2.6024387,-0.11148291,-0.73364913
2.9473593,-9.862617,-2.3132613,-2.4510968,-2.5722008,-0.3436117
5.1343994,-7.4979095,0.6029913,-2.0306687,-1.5173893,-0.54351735
4.8999023,-5.5501523,0.212363,-1.6224581,-1.1071932,-0.7959574
3.5946178,-4.374678,0.35294133,-1.7660115,0.74479747,-1.0277808
2.815754,-4.9340005,0.7268199,-1.5389223,-2.0056233,-0.8749117
1.1090733,-6.2087765,1.7748762,-1.0864239,-2.1536055,-0.36025777
-1.0881361,-5.985646,0.7280163,-0.9631818,-0.728915,0.22418754
-0.4564309,-3.671188,0.5282156,-0.6282749,-1.0555751,0.51053065
1.2610176,-1.1114662,1.1820544,0.043676864,-1.440573,0.07269296
1.5230316,0.07238288,0.75553375,0.8378017,-1.2516629,-0.51251596
0.75194454,0.61435723,-1.8765712,1.3341297,-0.36926803,-0.25488353
3.109473,0.32004002,-3.7890346,1.9885191,2.0033326,0.30008754
11.311471,-3.418147,-19.5697,2.4937046,3.431383,0.762818
23.715864,-16.435102,-11.196017,0.6012441,-2.957046,-1.3929255
9.81476,-20.67937,-8.492725,0.3539964,-0.5131268,-1.6033685
6.5425754,-15.922441,-9.54497,-0.62888575,0.7147123,-0.29565877
0.029910283,-4.8179483,-7.003194,-0.25473082,0.5187773,0.27168232
-2.998805,-5.4221363,-7.8221374,0.43554693,-0.26435193,0.7501425
6.361917,-20.329422,-8.289934,0.36041048,-1.0957395,0.75533485
9.482756,-25.275984,19.316061,1.1829406,0.35613444,0.23823744
2.4765713,-11.303096,8.457432,2.1623104,5.5817814,0.94027436
-3.3290145,-1.3040884,-11.93181,0.3323107,3.1859677,1.0713049
-0.85184485,-0.21774685,3.048456,-0.66798115,0.023365596,1.3762794
0.1471586,-2.199004,3.7513478,0.17913623,-1.018465,1.5158621
3.5174494,-7.7096744,3.6454654,1.3703234,-1.3677273,0.84299403
2.8612177,-12.957733,-11.863016,1.9564487,-1.2702943,-0.33460143
0.013160525,-11.216954,-4.499703,1.1459832,2.1175644,0.32498032
4.625326,-9.202796,2.7439694,0.9767735,1.4030048,0.9966267
5.2193446,-8.022536,2.5752754,0.7622071,-0.63117653,1.0172434
5.941977,-5.877371,-1.1551352,0.54993147,0.39477167,0.6386596
6.7998037,-6.315257,-1.7455641,0.5522222,2.2101104,0.63087106
7.0785675,-7.7533436,-0.27158538,0.64766985,0.94897914,0.55741453
6.2554364,-7.7419777,0.82672024,0.9309586,-0.15592335,0.63194007
4.5272202,-7.564909,0.31585258,1.3301591,0.14721853,0.7480045
2.9300113,-8.491529,-0.62093747,1.401783,0.27137688,0.8210029
2.4993033,-9.649655,0.22911277,1.2652546,0.53221637,0.88178396
1.634896,-11.041081,-2.108675,1.0534371,1.2852604,0.98700553
1.5613167,-10.093524,-6.343373,0.15241088,1.7504344,1.1606439
7.167102,-9.276375,1.2544373,-0.6601926,1.028697,0.84956086
9.223135,-8.247461,2.8307092,-0.55924714,0.7545713,0.31337386
12.458829,-7.0115685,-1.8729819,-0.3943135,2.1757493,-0.66553766
14.011173,-8.570493,-3.3690944,-0.581391,1.219287,-1.3069462
12.192628,-10.621739,-1.3106686,-0.50854534,-1.2854131,-1.382388
10.35494,-10.113863,1.5834504,-0.18936823,-3.647171,-1.6600263
6.141179,-10.724631,0.93260264,-0.87888235,-3.578754,-2.3640485
5.5274205,-14.313267,3.8063827,-1.387275,-3.003777,-2.554333
4.738387,-18.185452,3.0963125,-1.2609786,-1.3686435,-2.7154486
1.7090735,-22.131216,-0.89312106,-1.8245018,-0.32345316,-2.357329
-2.0793629,-18.982262,-2.559722,-3.2534683,-0.8353582,-1.345278
-1.0630114,-10.738988,1.4327025,-2.7165177,-1.9423988,-0.6076582
5.0889354,-6.998408,-0.5395815,-1.2076806,-2.5219572,-0.65194595
5.948557,-4.995017,-2.0003998,-1.1965322,-1.9588921,-0.97509366
6.946364,-3.1495528,-0.44685963,-0.9682214,-2.8541152,-1.5300647
5.352744,-3.4426737,1.5714862,-0.7644979,-2.588694,-1.6867516
1.678565,-4.610969,2.1655045,-0.5187773,-1.287093,-1.218218
-0.3822534,-6.10768,2.43709,-0.1919644,-0.6204864,-0.3115413
-1.2771691,-6.2201424,1.4249259,-0.11346822,-0.49846604,0.4978552
-0.76510507,-4.8622155,0.58265233,0.0106901415,-0.850019,0.69134676
-0.45224348,-2.7768707,0.19322042,0.376293,-0.91919947,0.3287982
-1.102493,-1.3722838,-1.3196417,1.1571314,-0.43676865,0.058337633
1.1096715,-0.10468599,-2.5950162,2.0738876,0.73456544,0.33933565
5.6560345,-1.9764715,-6.806982,3.5326338,1.934763,0.7087564
11.170295,-11.35514,-14.778072,3.1227431,-0.079870634,0.8237518
20.228922,-20.114067,-9.3308115,0.24312437,-0.8022188,-0.7377725
12.683156,-17.030317,-5.8217373,0.04428773,1.2020301,-0.7286095
4.8693943,-11.228918,-4.3722854,0.15241088,1.0380127,0.1826487
2.9048867,-10.623534,-5.0823555,0.29046643,1.6310102,0.6220135
6.022136,-19.923838,-2.2025933,0.7538077,1.3732251,0.87674433
10.725827,-21.899113,4.1491547,-1.4436272,-1.4810427,0.7901542
-2.78046,-5.1678987,12.943376,0.72326446,2.3840544,0.50671273
-5.5166526,-1.7928224,8.999406,1.9489655,2.389705,1.6261233
-4.9752765,1.174876,3.7998023,2.8938215,0.2649628,3.527594
3.165106,-0.40857446,1.3304094,2.158034,-0.95004815,3.0935743
4.282554,-4.99083,1.3651053,1.4147639,-1.7809776,1.1873693
1.6283158,-16.753347,-23.894728,-0.008093964,-3.8316522,-1.5754215
-2.8019953,-16.269997,0.29850462,-0.3022256,-0.5479461,-1.1191051
2.7152555,-10.263414,2.5836504,1.0592403,0.7848091,0.72524977
5.4095736,-7.5882387,0.799801,0.94989544,0.20082195,0.58246
7.2640114,-6.463612,-3.6783667,0.25396723,0.39950588,0.23014349
6.073582,-6.8464637,-0.38584265,-0.259465,1.8710803,0.087659165
4.502694,-8.060822,3.293122,0.47784933,0.67011917,0.41905355
4.392026,-8.126624,1.4153546,1.3921618,-0.33857206,0.56245416
2.845066,-8.429914,-0.78843504,1.4101825,-0.06612616,0.6178902
1.6301104,-9.496515,0.020937199,1.2557862,0.3126103,0.6776023
1.0773684,-11.373684,0.03708875,1.1632402,0.77625704,0.9097311
1.2502499,-12.007782,-4.071388,0.5563455,1.2313516,1.1905763
4.3328037,-9.029915,-5.1942196,-0.43676865,1.566564,1.1343768
8.78465,-8.843274,1.5846468,-0.7031059,1.352761,0.6261369
10.467402,-8.17149,0.1692922,-0.5458081,0.91889405,-0.09239337
11.504691,-7.4045897,-1.5631114,-0.656222,0.9421069,-0.68737614
13.206587,-10.265209,-2.1918256,-0.61269784,-0.41691554,-1.428203
12.375679,-11.3162565,2.0500507,-0.5346598,-3.8218784,-1.5219707
9.312267,-9.595219,1.0719845,-0.6693556,-4.554611,-2.05098
3.5186458,-10.8149605,-0.9086744,-1.4724907,-3.1264083,-1.9582813
3.6604204,-14.030913,3.4893336,-2.1485658,-2.263103,-1.9300288
1.3214363,-16.858631,3.330809,-1.7808249,-0.3042109,-2.2003367
-1.0007981,-18.470797,-0.7920243,-1.8483255,-0.1591304,-1.9947804
1.4991034,-11.894123,1.0235299,-2.1308508,-2.7473664,-1.5276213
3.464209,-7.9094753,2.6554348,-2.028378,-2.0604484,-0.786489
6.526424,-6.6089764,-0.36251262,-1.0955868,-2.5847235,-0.66798115
10.882557,-5.7260246,-1.643271,-0.7771733,-2.0422752,-1.7623463
10.07498,-6.6771717,0.5916254,-0.32620203,-1.6021469,-2.5894578
4.107878,-8.127222,1.1760724,0.3923282,-2.2762365,-2.3445008
1.2813566,-8.09791,2.4412773,0.84635377,-2.0694587,-1.2212723
-1.3998013,-6.929016,1.7533408,0.6763805,-1.1856894,-0.4269948
-2.8169506,-5.3922257,-0.44865423,0.35430184,-1.5149459,0.16340645
-2.6422744,-3.9433718,-1.3160524,0.38224894,-1.5445728,0.3549127
-3.4354951,-2.7619154,-1.8029919,1.0225884,-0.6462954,0.38530326
-1.3112668,-1.6977077,-2.7242286,1.8170186,-0.16035213,0.5830709
1.5457634,-2.1834507,-3.6807594,2.5111144,0.57757306,0.58078015
3.751946,-4.7688956,-7.393822,2.802497,0.63697976,0.6750061
12.634702,-11.207383,-10.228121,2.2197316,0.14309518,0.22250767
22.294527,-17.746967,-6.9009004,-0.04138612,-0.17486018,-1.8020525
17.428123,-8.597412,-5.8193445,-0.2764165,1.6679676,-1.1398746
9.303893,-6.77109,0.6095716,0.893085,0.49037206,0.087201014
5.052445,-12.01496,-0.086141616,1.5438092,-0.11957687,0.79183406
4.3405805,-26.9372,-22.658834,0.9660834,-1.8767308,1.2027937
6.298507,-20.094326,8.228319,-0.98975444,-2.2230914,1.0193814
-3.641876,-5.051847,9.880563,1.1939361,2.4588854,0.5859725
-6.3774705,-1.1904292,4.026522,2.3793201,3.1887167,1.9969184
-5.7409797,-0.47916272,-1.6007984,0.19379699,-3.549127,3.8884628
2.2259233,-4.7168517,4.1790648,0.5476407,-3.328452,2.643672
4.17069,-9.352347,3.2153554,0.764956,-3.5274413,0.35888332
7.3950186,-13.19881,-8.812766,0.9379836,-2.9561296,-1.5932893
1.9944177,-10.8251295,-3.6251264,1.4608842,0.20173825,-1.8052595
2.42034,-9.355338,-1.0313065,1.6986635,-0.5349652,-0.45112398
5.0955157,-9.184252,-0.20997019,1.0516045,-1.3367258,0.59589905
3.132803,-8.752945,-1.4051851,1.0816896,-0.46120325,0.3840815
-0.6873383,-8.755937,-0.3290131,1.0676397,0.04841107,0.43127087
-0.33499518,-8.947362,1.5655042,1.0204504,-0.3659083,0.6096435
3.2530425,-8.710473,1.5308083,0.9127854,-0.40775254,0.59589905
3.5210385,-7.838289,1.6971095,1.0645854,-0.17256944,0.69043046
2.821138,-8.744571,1.2532408,1.4520267,0.077121735,0.78969604
0.9212367,-11.2552395,-2.2666013,1.3054191,0.34498614,0.9104946
1.2819548,-11.059028,-4.039683,0.58459806,0.635758,1.0363328
4.7455654,-10.218549,-1.4434702,-0.056199603,0.8324566,0.6721045
7.3232336,-10.758131,-1.7186449,-0.36835176,1.4619533,0.4260785
10.010373,-9.97807,-2.1218355,-0.6948592,0.97127575,0.05222898
11.69193,-8.706285,0.34337005,-0.4784602,-0.22708915,-0.44394633
13.557734,-10.694721,1.9064814,0.00870483,-1.9506454,-1.128879
14.253447,-12.307484,2.6913273,0.065515295,-3.7551415,-1.7887661
6.1190457,-10.93819,-3.8895333,-0.33353242,-3.3961053,-2.009594
0.35712877,-9.940982,0.38285163,-0.8246681,-4.1022654,-1.756543
-1.4093726,-12.842279,3.004787,-1.2496775,-3.4116824,-1.0467176
0.39601216,-13.622339,5.083552,-1.0315987,-1.3900238,-0.95203346
1.9405792,-14.785251,2.5220351,-1.1047498,-0.3567453,-1.5332718
2.396412,-13.079168,0.68135625,-2.0210476,-2.4291058,-1.9976821
0.9631111,-10.827522,2.6303103,-2.189341,-2.4500277,-1.3405437
2.667399,-10.47817,2.5136602,-1.9317086,-1.0047206,-0.536187
8.157132,-9.765707,-1.2466606,-1.2044735,-1.3440562,-1.1137601
11.344971,-8.371888,-1.6097715,-1.039998,-1.5392277,-2.302351
7.30768,-7.3716884,-0.15014961,-0.66675943,-1.7821994,-3.473227
3.2267213,-6.8578296,1.2460624,-0.008399397,-2.8232665,-2.2858577
3.1441689,-7.19103,1.3483555,0.25610524,-2.3924537,-1.5135714
0.5270192,-8.175078,0.91405827,0.2454151,-1.820073,-0.8775079
-1.7174485,-7.240083,0.30089745,0.05665775,-1.4726434,-0.16584991
-2.5274189,-5.191229,-0.15373886,0.18478674,-1.5366315,0.24220806
-3.3320055,-3.2673993,-0.7603194,0.6638578,-1.0253373,0.44532076
-3.2769706,-1.7940187,-2.5956144,1.2342533,-0.644921,0.6217081
-0.36789647,-1.5427724,-2.9706893,1.9894354,-0.33628133,0.68600166
1.3100704,-2.7738798,-5.621937,2.6406178,0.14202617,0.79473567
3.1962128,-7.5326056,-7.4237323,2.6035078,0.269697,1.1646146
15.665212,-14.870196,-11.748161,1.1607966,-0.100334615,0.3043636
18.668203,-19.540987,-4.5631127,-0.5514586,0.80848014,-2.1928535
11.945569,-8.556135,-4.104289,-0.4653266,2.059685,-1.0239629
6.4923263,-3.2327034,-0.05682954,0.36346483,1.8678732,0.86437434
6.0101724,-11.09492,-0.80937225,1.0845913,1.36788,1.1016954
7.631908,-29.653652,-25.514668,0.81336707,-0.9418015,0.8191703
5.750551,-19.786848,6.5515485,0.21135938,-2.39337,0.36468655
-4.596014,-6.83091,9.232108,1.7970128,-0.68829244,0.9242391
-4.1072803,-1.9405792,6.468996,2.3081543,-0.51266867,2.3507621
-2.3138595,0.08255238,3.566502,2.3341162,-1.4280503,2.8964176
1.7114664,-2.4681966,2.6799614,1.4402676,-1.1733195,1.4249959
2.3635106,-7.838887,2.137389,0.75640386,-1.0943651,-0.70661837
-0.3469593,-14.1930275,-12.244672,-0.30268374,-3.373656,-2.1566598
-2.3868406,-14.278571,-1.7874385,0.054825157,-1.8174769,-1.2400564
1.5014962,-8.980264,-1.7371893,1.4329371,0.3727805,0.3399465
3.7094734,-6.79442,1.7760726,0.9112582,0.022449298,0.7504479
5.078168,-7.5403824,2.7146573,0.60048056,-0.10293079,0.711658
5.2348976,-7.4123664,0.62153566,0.8900307,0.21930063,0.42271876
2.6925237,-7.678568,-1.1282159,1.2657127,0.33353242,0.60154957
1.538585,-8.806784,-0.31286156,1.459968,-0.17348573,1.1644619
1.3363914,-9.373284,-0.16689938,1.68385,0.17928895,1.1235338
3.9678981,-9.4941225,-4.7485566,1.1368202,0.030543262,0.8385653
4.395615,-11.033903,-3.5694933,0.16340645,0.49235737,0.40042216
4.2406797,-11.890533,-1.3854443,-0.30192015,0.7870999,0.3819435
7.140781,-10.077373,-1.9046868,-0.7246389,0.8935431,0.37614027
9.543773,-8.881559,-0.18604197,-0.7713701,0.6818783,-0.09285152
9.268599,-9.406784,2.524428,-0.15225816,-1.4711162,-0.6105598
12.35175,-11.115259,1.2053844,-0.050701816,-2.1128302,-1.0703887
13.874184,-12.486347,0.084346995,-0.3743077,-3.8542542,-1.8443549
8.376076,-10.421939,-0.75493556,-1.2854131,-4.0091085,-2.2672265
2.0859432,-10.700105,2.6518457,-1.4020884,-4.2056546,-2.2221751
0.6131608,-12.940983,7.071987,-0.8179486,-2.4807239,-1.6352862
-0.8847462,-16.114464,3.705884,-0.45448375,-0.07040222,-1.1435398
-0.24825534,-18.865612,-3.399603,-1.7811303,0.35277468,-0.99021256
1.5655042,-14.637494,1.4189439,-2.9407053,-2.485458,-1.5784758
1.2711871,-9.397213,0.6861419,-2.6546676,-2.9882,-1.5102116
1.9728823,-7.2119675,0.47318068,-2.0341814,-1.8975002,-0.75609845
