accelerometer.x,accelerometer.y,accelerometer.z,gyor.x,gyor.y,gyor.z
-1.983230749,0.6950503029,-2.318953819,0.3881418407,0.8313686848,-0.4522249699
-2.065793005,-0.4683317975,-1.388029352,0.5077105165,0.8320826888,-0.4757457376
-1.821357933,-1.470508021,0.2832262823,0.5612370372,0.8146023154,-0.4744521677
-1.397946935,-2.2560768,2.034037538,0.4824985564,0.9603459239,-0.4763241112
-0.7251683777,-2.697254633,3.961524042,0.2512701154,1.236528039,-0.4536009431
0.08033318139,-2.662778363,5.81171118,-0.06210136414,1.544004798,-0.4067053497
0.5203858099,-1.883860274,7.027878529,-0.3712687194,1.713686824,-0.37178123
0.8331620117,-0.7064280214,7.250669047,-0.5849183798,1.613015294,-0.3316993117
1.173822246,0.7332511464,6.185660228,-0.7029546499,1.36508131,-0.2523546219
1.357040048,1.736678832,4.482606018,-0.7896456122,1.141744375,-0.142042771
1.581085534,1.512212489,2.79264276,-0.8346146941,0.9546445012,-0.04612528533
1.672736813,0.7604945427,1.343565649,-0.8211091161,0.8489123583,0.03893172741
1.648539068,0.1730401067,0.5249282756,-0.7760714293,0.8069542646,0.1057981625
1.224670974,-0.2382540448,0.8960124357,-0.7986089587,0.7533608079,0.1482817084
0.5106798239,-0.4778466448,2.252878296,-0.8673807979,0.6582433581,0.1718250811
-0.3796440447,-0.6479284862,3.250550778,-0.9473440647,0.6309986711,0.1748650819
-1.350990831,-0.8650690159,3.17193726,-0.9901994467,0.7136647701,0.1315805018
-2.264374672,-0.9037216949,2.935720274,-0.9786700606,0.8076810241,0.06647632271
-2.728268487,-0.6459218225,2.317058215,-0.905185163,0.9095370173,0.00553918723
-2.887655332,0.07186345921,1.46204999,-0.8182201385,1.017278075,-0.04087731242
-2.626569277,0.5464069708,0.6585954262,-0.7090190649,1.144261122,-0.04504995421
-2.133156522,0.7024450893,-0.1555342606,-0.597974062,1.261602163,-0.04575276375
-1.771179652,0.649365241,-0.5158948551,-0.455255121,1.394174457,-0.02782340348
-1.306157709,0.6391413686,-0.6061462039,-0.33200109,1.452489972,-0.006975380238
-0.8274439263,0.557533345,0.03887600289,-0.24197869,1.477463841,0.02978300676
-0.4208654052,0.4371668439,0.4933353424,-0.1846381575,1.529938221,0.07050913572
-0.1202986966,0.2578518948,0.7163392477,-0.1509267539,1.59933126,0.1068189517
-0.07871230219,0.05105155732,0.8796551751,-0.1537917852,1.607547164,0.1208623275
-0.2063783126,-0.1626028838,1.04597328,-0.1494541764,1.545983791,0.1038066894
-0.2195899686,-0.2789911289,0.9700777888,-0.1547930092,1.451789141,0.08451502025
-0.2040931243,-0.4027700688,0.7793985651,-0.1569358408,1.343001008,0.04214176908
-0.0753372728,-0.5042652807,0.6730266871,-0.1716623306,1.274079919,0.01232901029
0.215092365,-0.5229565371,0.9266706088,-0.2109507471,1.162257195,-0.002335370984
0.5128419704,-0.5330097291,1.278630528,-0.2559192777,1.049651265,-0.01413397305
0.6700958943,-0.5369622661,1.580881536,-0.3265159726,0.9087772965,-0.04107729718
0.7814417614,-0.5448094725,1.665334428,-0.3975227773,0.8107606769,-0.02888854221
0.9680459907,-0.3872030818,1.549803676,-0.4676747024,0.7292291522,-0.01157705393
0.7135515897,-0.4851555065,1.305744745,-0.5193690658,0.6569123864,-0.005162830465
0.3532970128,-0.5352244826,0.838744488,-0.5341192484,0.6443856955,-0.01659842581
-0.03860211786,-0.5421773704,0.1314168874,-0.5211057067,0.6592432261,-0.03440884873
-0.3738552322,-0.4169061462,-0.3244774168,-0.4852242172,0.6537285447,-0.04381988943
-0.6383522641,-0.2488882516,-0.5047766643,-0.4460581541,0.6529229283,-0.07404863089
-0.8689610549,-0.2141051075,-0.6265174494,-0.4086130261,0.6878288388,-0.1122992411
-0.8824646796,-0.1807283231,-0.6746878252,-0.3849505782,0.7315453887,-0.1493819058
-0.7143035771,-0.05953355446,-0.62471946,-0.3603137434,0.7707300186,-0.1616105586
-0.6243076644,-0.041683425,-0.7564297774,-0.33258757,0.8089293242,-0.1741335392
-0.4998129774,-0.08697335005,-0.7958101131,-0.2983507216,0.8413126469,-0.2014943659
-0.2498790162,-0.08925181638,-0.8055609612,-0.2714272141,0.8431017399,-0.1902728826
0.4404097714,-0.007847206369,-0.7096445723,-0.243922919,0.8161302209,-0.1660365611
0.7875748573,-0.09581716624,-0.6953459979,-0.2240259051,0.7990530133,-0.1447933167
1.116678509,-0.1192845511,-0.6953202058,-0.2071857154,0.7853111625,-0.1204133034
1.29504361,-0.1551934843,-0.7286801853,-0.189454928,0.7641974092,-0.1000595614
1.292262747,-0.1833773763,-0.6845370921,-0.1865862459,0.7269752026,-0.08950673044
1.176650455,-0.2588409058,-0.5525507343,-0.1901090741,0.6688221693,-0.0957518369
1.018361635,-0.3466004378,-0.5728408773,-0.1917979717,0.6141474843,-0.1141540185
1.004711295,-0.5533885003,-0.6568086889,-0.1822545379,0.5682955384,-0.1316941231
1.20964087,-0.5687187559,-0.5951123303,-0.1778846234,0.5234451294,-0.130706504
1.094156004,-0.4830149874,-0.5628538824,-0.1760164201,0.5167641044,-0.1420353353
1.287230598,-0.3326794645,-0.6882885536,-0.1709342301,0.5295090079,-0.09406153858
1.327537182,-0.1205985563,-0.5936790096,-0.1465812325,0.5077885389,-0.04964746535
0.6820104963,-0.1066167927,-0.6297707521,-0.1370312572,0.5494169593,-0.02854322456
0.1328504273,-0.04579202936,-0.8501109546,-0.1330479681,0.6159909368,-0.002893520053
-0.3972384459,-0.004839841247,-1.147246958,-0.1139795333,0.700070858,0.007395253051
-1.070218371,-0.08601999485,-1.452549755,-0.07593733817,0.7803180218,-0.01105406135
-1.537678354,-0.2715449046,-1.544745078,-0.03061140329,0.8295968771,-0.0488531068
-1.584503088,-0.4572942707,-1.372654819,0.00630613463,0.8675429821,-0.08903594315
-1.284498981,-0.5685679492,-1.057762502,0.016778972,0.8979438543,-0.1187473387
-0.7358287418,-0.5060369665,-0.7577040352,0.01852813736,0.9003804326,-0.1244174689
-0.1643953202,-0.3366320015,-0.539855065,-0.01849811152,0.9679140449,-0.1278497726
-0.1362950148,-0.1240349605,-0.2409936989,-0.07910979539,0.9973406792,-0.1272343099
-0.1497612301,-0.05606558609,-0.3312766119,-0.1115111932,1.019954324,-0.1344001293
-0.3171563166,-0.1373492001,-0.7802360388,-0.116416201,1.062725425,-0.1648176759
-0.4431206377,-0.2809305725,-1.10582613,-0.06681670249,1.111436248,-0.221619904
-0.1557147317,-0.2874357166,-0.9286858941,-0.0216340404,1.094445229,-0.2735339403
0.6947101111,0.01856792235,-0.2203353802,-0.02351375483,1.052153468,-0.2688310444
1.850193129,0.9782938285,0.4876186818,-0.1003600657,0.9572697282,-0.1792540252
3.17395766,1.986746064,0.4439595728,-0.1709805578,0.9681270719,-0.02646053024
3.564575519,2.269081827,-0.106786304,-0.1396218389,0.9577729702,0.1105772182
3.196241388,1.950656513,-0.1747453031,-0.05495337769,0.8422774673,0.2083296031
2.771519308,1.781064501,0.2184590649,-0.005159459542,0.6574165225,0.284596175
2.828198642,1.929739982,0.4342681999,0.007046465296,0.462415278,0.3663110733
3.059492785,2.070766409,0.2171592344,0.02912406996,0.2617293298,0.4460082948
2.963933392,2.090693345,-0.3297603622,0.1001709178,0.08842620254,0.5036109686
2.427148383,2.004373491,-0.9091356827,0.2232510298,-0.05884154513,0.516934216
1.692986989,1.783324263,-1.165543662,0.3811076581,-0.2143924385,0.4643341899
0.9948534798,1.461110663,-1.238199879,0.5408200622,-0.3801465034,0.3654590249
0.7106579141,0.8204179732,-1.458763369,0.6997151375,-0.4798221886,0.269603461
0.5198337289,0.6879495309,-1.50311689,0.8368788958,-0.5075587034,0.2013149709
0.3371851053,0.7339210085,-1.307701724,0.9539550543,-0.4881033599,0.165990591
0.1957676329,0.8178302948,-1.160593931,1.058462739,-0.4555022717,0.1954081357
-0.1896826139,1.050084807,-1.124727668,1.176205277,-0.3918697238,0.2550301254
-0.9165607182,1.264374623,-1.35912796,1.31869936,-0.3213494718,0.3072259426
-1.576826416,1.315254916,-1.275497783,1.464163303,-0.271489799,0.3402442038
-1.991656632,1.298814653,-0.8107166634,1.582135558,-0.2568301558,0.3497160077
-2.020733674,1.096660096,-0.1499661051,1.682050943,-0.2680918276,0.3441464305
-1.736331918,0.7550731021,0.4221556642,1.770036101,-0.2986255288,0.3358216286
-1.35402333,0.5014671744,0.8054080356,1.846562743,-0.3081222177,0.3204194903
-1.01789051,0.3472778987,0.9750842188,1.907359838,-0.2737290859,0.3078139722
-0.7348179574,0.3883130889,1.047394253,1.943073988,-0.2542095184,0.2874995172
-0.5302557542,0.4440121798,1.453020295,1.919225335,-0.3157096505,0.2488410771
-0.3919081908,0.4309627286,1.92557994,1.862844586,-0.3974178731,0.2104711235
-0.1907259855,0.5075590615,2.256871165,1.761837482,-0.5352481604,0.1963148266
0.1524807182,0.5209159712,2.682222483,1.657027721,-0.6279340982,0.1996859312
0.1058154132,0.40799511,1.982786513,1.598447323,-0.6024090052,0.1898878962
0.1000274774,0.5153162515,1.266124682,1.543583035,-0.5808494687,0.2471881807
0.2729197,0.7901993606,1.144289423,1.48046875,-0.5849773288,0.2843866944
-0.04845744918,0.9624147068,0.9141818602,1.425939679,-0.5691203475,0.304402262
-0.1925467712,1.222031273,0.6791210584,1.383872151,-0.5531948805,0.3051530123
-0.3108013947,1.462242882,0.7997422649,1.329683423,-0.5531299114,0.2898491323
-0.4366112558,1.356743695,1.101923861,1.250061035,-0.5302075148,0.2666535079
-0.4069438473,0.9826111072,1.432494517,1.155090094,-0.5086612105,0.2557430863
-0.2090504545,0.490375287,1.732278259,1.062996387,-0.477891326,0.2653248608
-0.09897679932,-0.1084311486,1.714127977,0.9902107716,-0.4538021088,0.2652648985
-0.09006547085,-0.5325198998,1.887753775,0.8885030746,-0.4982022941,0.2756845355
-0.03276303644,-0.5264297662,2.102103505,0.7775473595,-0.6143499017,0.2781072259
0.1280792674,-0.4093699054,2.315512739,0.672195673,-0.7324872017,0.2791293263
0.2755155617,-0.4406926799,2.133845381,0.5676313639,-0.8210991025,0.2934904993
0.7593377738,-0.3899713775,2.007310713,0.449262917,-0.8588986993,0.365670681
1.455093887,-0.3480629116,1.848410191,0.3522711694,-0.8993654847,0.4347395003
1.640294679,-0.4105629146,1.659757212,0.2724532783,-0.9438573122,0.4949626029
1.512495105,-0.4626274484,1.530894978,0.19414711,-0.9862399697,0.5394687653
1.19475719,-0.5617027396,1.34696289,0.1234196797,-1.023908973,0.5801101923
0.8861033283,-0.6065145258,1.234587388,0.05876228958,-1.067416549,0.6098248959
0.3061749039,-0.7292384037,1.203277181,0.007432256825,-1.10465157,0.6025965214
-0.404738154,-0.8614186767,1.072247247,-0.02059412375,-1.108946443,0.5845133066
-0.906228417,-0.7995797679,0.8451298052,-0.03319540247,-1.123036146,0.5582292676
-1.312229431,-0.6428682802,0.9029758449,-0.03825521469,-1.139520288,0.5204573274
-1.659886684,-0.5911357549,0.8610209095,-0.03270145878,-1.125210881,0.461419791
-1.789886398,-0.4210755408,0.7611381013,-0.02095016837,-1.043699265,0.4006061256
-1.781304448,-0.300557064,0.5747931074,-0.003948016558,-0.9133790731,0.3366793394
-1.752466476,-0.2480284199,0.3032920419,0.0147661129,-0.7444015741,0.2601056099
-1.843756812,-0.4059592202,0.1441208862,0.04076149315,-0.581872046,0.1856596023
-1.739988979,-0.4771802899,0.09779869545,0.068698138,-0.46479249,0.1170293987
-1.732409776,-0.5213496865,0.06076894148,0.1104061678,-0.3953332603,0.05158914626
-1.652582791,-0.5630021318,0.08200374495,0.1550804079,-0.3883528113,-0.006859904621
-1.523504868,-0.6049000763,0.1852326488,0.2057361305,-0.4064213037,-0.07400058955
-1.389367323,-0.7759843727,0.176333303,0.2588046789,-0.4482773542,-0.1421930939
-1.256007193,-1.032030679,0.2732704132,0.3110673428,-0.5130159259,-0.2132014781
-1.126752159,-1.285796182,0.3565764729,0.3381204307,-0.5734125376,-0.2835766375
-0.9427607428,-1.531919645,0.5335422286,0.3285666108,-0.6633046269,-0.337711513
-0.6660775986,-1.599619554,0.7670414801,0.2816293538,-0.7433968186,-0.3680568635
-0.3801958334,-1.463503696,0.9283490634,0.165947482,-0.7706798315,-0.3629851341
0.0296203545,-1.185306932,0.830190887,0.007794791367,-0.7439457178,-0.3173133731
0.5395464374,-0.9475134903,0.5420733255,-0.1617449671,-0.6555577517,-0.250097841
0.9439891156,-1.062833814,0.2714543037,-0.2915173173,-0.5471520424,-0.1811255664
1.340189743,-1.376145146,0.1062061661,-0.3815523982,-0.4774586856,-0.1045663431
1.695297604,-1.741747221,0.2409323241,-0.4221265316,-0.3796057999,-0.02440464497
1.913672937,-1.970024062,-0.01006838955,-0.444681108,-0.2081173956,0.04899180681
2.148548153,-2.039866829,0.4263590342,-0.4875772297,-0.07177547365,0.1238273755
2.155294997,-1.732268614,0.8357184182,-0.5358372331,0.004175212234,0.1897882968
1.851519847,-1.161466622,0.9012795624,-0.5693065524,0.01847395487,0.2456839681
1.344273213,-0.5878109944,0.5237111549,-0.5697377324,-0.007103577256,0.293082118
0.8107876828,-0.1982312465,0.08036708366,-0.5420848727,-0.07027968019,0.3213379681
0.3202577898,0.06028992579,-0.2540402275,-0.5087381005,-0.135045886,0.330475539
-0.02948269959,0.2177922716,-0.4528621334,-0.4729632437,-0.1948912591,0.3211665452
-0.04800561376,0.4206868337,-0.6960223628,-0.4330888093,-0.2992517352,0.3161102831
0.3333212695,0.5577133777,-1.059102226,-0.3803647161,-0.4370582998,0.3258613944
0.7642801987,0.4910246908,-1.435264859,-0.3495689929,-0.5580710173,0.3472753465
0.9602303485,0.2574965055,-1.600102077,-0.3459077477,-0.6533107758,0.3727442026
0.9093754828,-0.01046937157,-1.512666078,-0.375730902,-0.714189291,0.3688080609
0.3976303678,-0.7104097845,-1.372177119,-0.4269380569,-0.6950726509,0.2990755737
-0.1187386076,-1.401985105,-1.207671324,-0.4858067036,-0.6133857965,0.2261667401
-0.5189461324,-1.781658376,-0.9851076002,-0.5737994909,-0.4959616363,0.1526305377
-0.8758081443,-1.710705017,-0.6885039499,-0.6785826683,-0.3395331502,0.06373395026
-1.172657586,-0.6179010122,-0.4332523008,-0.7660906315,-0.1680757105,-0.05515203252
-1.353007431,1.297826227,-0.2991162176,-0.8197615743,0.0008512587519,-0.1914028227
-1.385457748,3.169671654,-0.1331049866,-0.8260436654,0.1388646662,-0.2985092402
-1.073432657,4.210663054,-0.08307400453,-0.8018888235,0.2478478849,-0.325227946
-1.054298041,4.467979526,-0.1895490506,-0.7873112559,0.3558376431,-0.2930310965
-1.350118724,4.344546039,-0.2576806298,-0.8008148074,0.4388355911,-0.2653030753
-1.428817874,4.1953667,-0.1150324466,-0.8071682453,0.4307111204,-0.2723361254
-1.273306995,4.006547425,-0.6232333131,-0.7245660424,0.3352788687,-0.3171355426
-1.275405428,3.72308295,-2.505713239,-0.4749867022,0.1692498326,-0.3591781259
-0.93127518,3.438423128,-4.104242368,-0.1842600405,0.02280340903,-0.3514682651
-0.5278805495,2.577771929,-3.609859307,-0.03644539043,-0.01255428605,-0.3446191251
-0.567953909,0.7811953854,-2.047871271,-0.01799154654,0.1703276485,-0.3692424595
-0.9852177825,-1.059210363,-0.6306658012,-0.05721445009,0.3900438845,-0.386276871
-1.518446123,-2.227629873,0.6900311595,-0.08874280751,0.4912762344,-0.4306403399
-2.239967376,-2.809856929,1.807195552,-0.1203812361,0.5303237438,-0.517354548
-2.19322433,-2.915798015,2.900292695,-0.1725523025,0.6095343828,-0.5830637813
-1.269775606,-2.538153619,3.919203781,-0.2680235505,0.7215718627,-0.5867008567
-0.06829641437,-1.631072093,4.858568159,-0.4267447591,0.7743937969,-0.5285230279
1.144014552,-0.1658984182,5.43366288,-0.6163182259,0.7184374928,-0.4083558023
2.047185043,1.531218803,4.974057409,-0.7696475387,0.5879295468,-0.2728802562
2.407326807,2.746424614,3.454911906,-0.8606188297,0.4890591204,-0.1668319404
2.36544143,2.619160755,1.858165277,-0.8893857598,0.4541487992,-0.08190559596
2.317241755,1.584888434,0.7749760725,-0.8577098846,0.446103394,0.004017035011
1.864724197,0.3982119671,0.7165801437,-0.814630568,0.4054465294,0.07771921903
1.1398209,-0.4974176067,1.481928995,-0.7827152014,0.2525182664,0.1156446338
0.2078654825,-0.9697089555,2.082032484,-0.7571158409,0.1235978305,0.09500540048
-0.8395712942,-1.154859187,2.410851182,-0.7661237121,0.03421225399,0.04700811207
-1.785267798,-1.091633792,2.318409045,-0.7673966885,0.1158165634,-0.03409286588
-2.535179572,-1.054651677,1.600358975,-0.7545671463,0.2431473136,-0.1317183673
-2.479800215,-0.8399538638,1.464585061,-0.7089213729,0.2858550847,-0.1822382659
-1.901129243,-0.3062204966,1.082054063,-0.6491359472,0.3664218187,-0.1956142634
-1.255165481,0.1226636721,0.5356492838,-0.5944257975,0.4532086551,-0.183403939
-0.3543514903,0.460575192,0.2033329536,-0.5358954072,0.5697906613,-0.1386342794
0.2703578867,0.4536632207,-0.09173720345,-0.4709680676,0.6726201177,-0.08008734137
0.6023764031,0.2712830387,-0.188765426,-0.4028563201,0.693036437,-0.02886317298
0.8226743739,0.1397615219,0.1895704588,-0.3483065069,0.6708834767,0.06338712573
0.8757618209,0.1861012483,0.2692377967,-0.305989027,0.68556422,0.1171053126
0.7072045588,0.1483452259,0.5132172334,-0.3130703568,0.682969749,0.14980492
0.5254102139,0.1809691461,0.9127647599,-0.3543954492,0.6391521096,0.159387961
0.350326911,0.2026028857,0.9408592931,-0.3958566189,0.6104674935,0.1492138803
0.1309054308,0.09708148709,0.5298871401,-0.4161199033,0.5984111428,0.1225939915
-0.02859276502,-0.207134684,0.1836403746,-0.416139096,0.5868369937,0.08795078844
-0.05911679036,-0.5822416698,0.1399321658,-0.4235719144,0.5847760439,0.05546397716
-0.01295885029,-0.9003273762,0.3852110678,-0.4484162927,0.5459938049,0.04979197681
0.1394479259,-1.027989295,0.814295691,-0.4961688221,0.5319456458,0.04012864828
0.01402355692,-1.144053715,1.075542489,-0.5725418925,0.5364245772,0.009865552187
-0.008935001606,-1.039320252,1.511022987,-0.6658973694,0.5070213079,-0.02031607553
0.1091740759,-0.8132388754,1.541143985,-0.7504112124,0.4710854292,-0.02795748413
0.08763561336,-0.5709861163,1.065211649,-0.7975635529,0.4415707886,-0.04485708103
-0.02978402063,-0.5115151057,0.3756009068,-0.7935102582,0.441352129,-0.07838600874
-0.1388850313,-0.5004512753,-0.3079647099,-0.7586092949,0.4444164932,-0.1084388196
-0.08976356529,-0.4582692532,-0.6884872911,-0.7063439488,0.4086638391,-0.1361897588
-0.1569949808,-0.5176256975,-0.8437327978,-0.6637891531,0.4173154235,-0.1658561677
-0.24708997,-0.4643050262,-0.721090753,-0.6376440525,0.4030579329,-0.1922848374
-0.3026042058,-0.5050725054,-0.454898352,-0.6377065182,0.4084709585,-0.2271967679
-0.4488562588,-0.5884931314,-0.2655284573,-0.6719483733,0.4464383125,-0.2641723752
-0.5377877572,-0.4783265373,-0.1989936092,-0.7032313943,0.4521433711,-0.2978133559
-0.5546328012,-0.3473421961,-0.4190777181,-0.7146302462,0.467667222,-0.3410111666
-0.5122631476,-0.2722147666,-0.9231577053,-0.7140952349,0.5316714048,-0.3850973845
-0.1441319921,-0.1991857708,-1.302086807,-0.6758887172,0.5307853818,-0.4016793072
0.4119504235,-0.247871768,-1.487293736,-0.623682797,0.5317957997,-0.3959457278
0.9774483176,-0.3502425937,-1.484007554,-0.5555312037,0.5135217309,-0.3681761324
1.557616396,-0.4818377603,-1.354156017,-0.4857024848,0.4866047204,-0.3176668584
1.945378573,-0.5583826553,-1.101993273,-0.4292032421,0.4559160471,-0.253040731
2.119198286,-0.5535077427,-0.9641559976,-0.3908803761,0.4534029067,-0.1852392256
2.025292798,-0.3284574629,-1.039960303,-0.3477334678,0.4752725363,-0.1215305552
1.790605798,0.005913023436,-1.179247193,-0.2902826965,0.4912178218,-0.07409948856
1.483928206,0.2460731942,-1.156862197,-0.2296031266,0.5049413443,-0.04067388549
1.152503563,0.3016477819,-0.8781215358,-0.1793809235,0.504588604,-0.01655866951
0.8788421051,0.2132908685,-0.4737072069,-0.1491828114,0.5060067773,-0.005022920668
0.6205005272,0.08958499386,-0.1466109494,-0.1319607347,0.5247271061,-0.005921957083
0.3761820677,-0.1054255371,-0.003451017237,-0.1221512556,0.5621432066,-0.02349855378
0.2508320791,-0.2867185083,-0.02514262456,-0.1200636849,0.627584517,-0.03967558965
0.2283775246,-0.3517155889,-0.2216821186,-0.1063726395,0.6921515465,-0.05896140262
0.2923651359,-0.3551975857,-0.4709446103,-0.08576494455,0.7493240833,-0.09719325602
0.5026918939,-0.3124187667,-0.5840694697,-0.06713879108,0.8086752892,-0.1456966102
1.000012762,-0.1188537584,-0.3283412891,-0.05220783874,0.7514656186,-0.1694644243
1.667922399,0.1317553256,0.2794998091,-0.06627944857,0.6665241122,-0.1605129987
2.281566484,0.5132002823,0.749232121,-0.1250033081,0.5664143562,-0.1231882572
2.925058011,1.12768418,0.8835165267,-0.1729926765,0.4925390482,-0.02126508206
3.304190014,1.57785722,0.4513011677,-0.1534712613,0.4736284614,0.07007746398
3.023320816,1.649239033,0.1153682544,-0.07704199851,0.4220978916,0.1198506132
2.57917595,1.495453662,0.1321416946,-0.002539457055,0.3271383643,0.168408379
2.520378309,1.445097686,0.1945779847,0.07093796134,0.2324395776,0.2251203954
2.31577592,1.622718106,-0.283929316,0.1599564403,0.16121912,0.2917420864
1.755073589,2.115201179,-0.8487738608,0.2670277655,0.105710052,0.3474420905
1.090802602,2.702670812,-1.250726037,0.4272570908,0.0302473437,0.3860390186
0.456479301,2.948093434,-1.654083697,0.6064183712,-0.0472114943,0.3927765489
0.1753739564,2.885371312,-1.747862051,0.7990663648,-0.1638974547,0.3843788207
0.3742109138,2.540066175,-1.711449698,1.01119709,-0.2912298441,0.3725652993
0.675645199,1.981214149,-1.588530736,1.205317259,-0.3832280338,0.3687183261
0.8634133576,1.406952956,-1.370761114,1.374630451,-0.4150592089,0.3794244826
0.6835577257,0.9167097712,-0.916100188,1.515642405,-0.4459324181,0.3875738382
0.3192893832,0.6069084935,-0.3646971624,1.645153522,-0.5389600396,0.3937441111
-0.2423740474,0.5107610724,-0.2551355485,1.76618135,-0.5978605747,0.4071657658
-0.8867417724,0.6275736804,-0.5731342708,1.895656466,-0.5655378103,0.4172482193
-1.387336986,0.8303916702,-0.6019184302,2.005553722,-0.469624728,0.429258883
-1.536426308,1.002377299,-0.2162555635,2.082405567,-0.3523537517,0.4567059577
-1.547141618,1.078033137,0.2392091719,2.138845682,-0.2539712489,0.5012015104
-1.666590858,1.018733975,0.6611608927,2.180260658,-0.1908287704,0.5499770641
-1.75203919,1.055858714,0.8793097227,2.212070465,-0.1306440383,0.599098742
-1.867943743,1.128451657,1.081338681,2.199259043,-0.08748271316,0.6246251464
-2.032425281,1.135848197,1.371680421,2.139207125,-0.05120140314,0.6084802747
-2.21318283,1.226275487,1.470856396,2.048449755,-0.024886759,0.5569793582
-2.335660039,1.289425478,1.679239765,1.934945703,-0.07171823084,0.4911288321
-2.209581006,1.347253398,1.779125058,1.83686173,-0.1463312209,0.4302604198
-1.691611317,1.649146094,1.498774477,1.772525072,-0.2380912006,0.4033652246
-1.022169503,1.710779836,1.20194827,1.733778477,-0.2909038365,0.3947530985
-0.4327385061,1.464040871,1.295173666,1.66943574,-0.3781143725,0.4153006375
0.01925999627,1.077976438,1.856356912,1.577501297,-0.4417633712,0.437633127
0.1593158249,0.5990899287,1.960011348,1.471206307,-0.4401867986,0.4547511041
0.08166238416,0.175918877,1.732599746,1.353614092,-0.4182798862,0.4646990895
-0.2352563243,-0.08559095578,1.583462493,1.242141008,-0.4304546416,0.4521245062
-0.7110536354,-0.2051969939,1.546269657,1.147686124,-0.4804845154,0.4177159071
-1.180933831,-0.2067851399,1.762909544,1.057154775,-0.6526321173,0.3521932662
-1.340798522,-0.1206330431,2.522625503,0.9313089848,-0.8757171035,0.2943395376
-1.248704176,-0.2148708312,2.872290589,0.8191538453,-0.9947226048,0.2425731122
-1.080051491,-0.4181505933,2.284360645,0.7133203745,-0.9633952975,0.2352757752
-0.6835059955,-0.6193488729,1.711731437,0.6342611313,-0.9081770778,0.2417456508
-0.7158958147,-0.7877426151,1.245475862,0.5779454112,-0.8452265859,0.2483665496
-0.8987889146,-0.7964923232,1.033340593,0.518481493,-0.7794892192,0.2348606288
-1.174273204,-0.8962287088,1.091776415,0.4538140595,-0.7525904775,0.2053962052
-1.25099521,-0.964928151,1.244207741,0.3851820827,-0.7185498476,0.167642206
-1.30280986,-1.199504384,1.239128831,0.3120471537,-0.6430401802,0.121310398
-1.194424304,-1.434497381,1.272733579,0.2263674438,-0.5673519373,0.09447541833
-1.157151974,-1.765733077,1.362432847,0.1404107213,-0.4807478487,0.04437097162
-1.329390701,-2.013697784,1.360449564,0.05318284407,-0.4395510554,-0.008913797326
-1.478918415,-2.051066853,1.423136614,-0.0364660807,-0.4531126618,-0.07584942132
-1.603513932,-1.882176851,1.386829037,-0.1196824759,-0.4696091413,-0.161233604
-1.488026727,-1.699435435,1.150902266,-0.1800909638,-0.4572459459,-0.2446179688
-1.209718027,-1.489988967,0.7969315914,-0.2316000015,-0.4300163388,-0.3049865961
-0.807561122,-1.352166889,0.5599512198,-0.2629312873,-0.398396343,-0.3325543106
-0.4114265457,-1.310363637,0.2582973004,-0.2833666801,-0.3599558175,-0.3358945847
-0.1318266373,-1.328483231,0.05402326661,-0.2950379848,-0.341360569,-0.3254350126
0.0924552886,-1.290822485,-0.09971943438,-0.3039482534,-0.3242823184,-0.3056893051
0.1997077488,-1.295074298,-0.3051303633,-0.3007671237,-0.2923366427,-0.2907545567
0.2246799853,-1.369503808,-0.2943032643,-0.3229822814,-0.2718270421,-0.2769415081
0.2321437453,-1.376968152,-0.04039660006,-0.3605240583,-0.2699044943,-0.2691991627
0.1210632512,-1.322006728,0.1765259029,-0.4146553874,-0.2958343327,-0.2641140521
-0.1063473281,-1.267795246,0.2685048062,-0.4743386805,-0.3448825479,-0.2660957277
-0.2875194494,-1.215903146,0.1025321537,-0.5329722762,-0.371776253,-0.2565486133
-0.2518744278,-1.093697154,-0.4801315409,-0.5803373456,-0.3891853392,-0.2227049172
0.008787263698,-0.8431272332,-1.092056694,-0.6091788411,-0.3974217474,-0.1697643548
0.4510052535,-0.6023088908,-1.360497202,-0.6170594096,-0.4234621227,-0.1163357347
0.8331969369,-0.3145814977,-1.302432551,-0.571290195,-0.4623994529,-0.05359926075
1.058591646,0.08373509879,-1.24380296,-0.5016450882,-0.5430221558,0.01043857913
0.8268878999,0.4282195673,-1.241601943,-0.4115788639,-0.55959934,0.07072299719
0.3799564717,0.5642535932,-1.523852366,-0.3239571154,-0.5421116948,0.118023932
-0.01780219867,0.5447077657,-1.713413691,-0.2397686392,-0.4706811607,0.1656340659
-0.3584527882,0.5010375508,-2.199209542,-0.1368720829,-0.3283370733,0.206074968
-0.5875000287,0.371078461,-2.681972016,-0.03775278106,-0.1646373272,0.245219782
-0.8435415131,0.0809130271,-2.804026031,0.04049328715,-0.03649134189,0.2708944976
-1.146412407,-0.3030798605,-2.46119196,0.06079605222,0.01349144801,0.2758164406
-1.351386844,-0.794562232,-1.780169891,0.009209292009,-0.0195900742,0.2534227371
-1.333410312,-1.39200907,-1.133127247,-0.1104926392,-0.1076117083,0.2071212977
-1.045050466,-2.13259655,-0.7383852944,-0.2561976612,-0.2132641077,0.1410642415
-0.6166119953,-2.636166834,-0.4429743611,-0.4154391289,-0.3236537576,0.1101395488
-0.2236186396,-2.322634554,-0.04603168333,-0.5949106216,-0.3879547119,0.07753126323
