lsm6dso_acceleration_sensor.x,lsm6dso_acceleration_sensor.y,lsm6dso_acceleration_sensor.z,lsm6dso_gyroscope_sensor.x,lsm6dso_gyroscope_sensor.y,lsm6dso_gyroscope_sensor.z
-0.36391866,0.5602432,7.206846,0.56779927,1.5576301,0.6847036
-1.6376339,1.3982137,5.7511716,-0.09865474,0.14714217,0.7561748
0.5243302,1.8674773,8.408735,0.3118467,-1.4808137,0.383547
1.2114661,1.6759412,9.2107935,0.7309003,-0.6341545,-7.64E-05
1.0462662,1.7741034,7.237971,0.29840767,0.3658319,0.22960897
1.1324574,2.7365725,6.526893,-0.44623706,0.19540052,0.22899811
1.091756,2.3654714,8.980949,-0.7089091,-0.28473955,-0.44906232
1.1707647,1.2018893,12.340014,-0.46517387,0.064064495,-0.33360878
1.1324574,1.9895816,12.258612,-0.5152648,-0.29817858,-0.31345022
1.7788919,1.3359646,13.793295,-0.54092115,-1.670182,-0.74655366
1.9057846,-0.3854665,11.684004,0.23854288,0.2674826,-0.3244458
1.0773908,1.7956513,5.9834094,0.43035457,1.6089427,0.76778126
0.90500826,3.3207579,6.244377,-0.269697,0.08788824,-0.10881037
0.33997664,1.3814543,8.801385,-0.027794369,0.02313652,-0.80030984
-0.11492168,1.6304513,7.8868,0.08155051,0.4489096,-0.2083814
-0.021547815,2.303222,8.614637,-0.11209377,0.76472694,0.09949467
-0.545878,3.098097,9.122208,-0.16157386,0.9345475,0.19723311
-0.7445967,2.516306,12.900258,-0.067500606,-0.35254562,0.24915667
1.757344,3.6535518,14.20031,0.58246,0.21128301,0.9522626
0.92655605,2.4492683,13.743017,0.14935656,-0.8168032,-0.27924177
0.51475334,-0.1412579,9.677663,0.68936145,0.8447503,0.1428661
-0.48362875,1.0749966,5.662586,0.43951756,0.5490915,0.46906814
1.2473791,1.3575124,6.8979945,0.36865717,-0.9395871,-0.18883371
0.79966336,0.61291564,7.678504,0.40530908,-0.2401464,-0.5602398
0.21308395,0.94092125,6.1414266,-0.3643811,0.026801713,-0.49243376
0.92655605,1.3359646,8.121431,-0.78038037,-0.34643695,-0.9029352
1.3910311,0.89064306,10.697593,-0.52870387,-0.48143816,-1.1497247
1.7884687,0.9600749,11.341633,-0.3943135,0.36094502,-1.0422125
1.6304513,1.9512744,12.083836,-0.81581056,0.010308351,-1.8986455
2.882619,-1.0941502,15.275605,-0.37843102,-0.8253553,-3.1509192
1.6328455,-2.2744915,12.043134,0.23304509,-0.033673946,-1.9340757
2.7246015,1.2401965,9.2107935,0.43585235,-0.30795243,-1.7715856
2.7485435,0.48362875,7.9179244,0.30818152,-0.21693352,-2.9780445
1.3694834,0.20829555,7.6617446,0.08277224,0.14469871,-2.785011
1.400608,1.70946,8.166922,0.18784106,-0.0397826,-2.74897
-0.14844051,0.6967127,8.581119,0.3118467,0.21983513,-2.5443301
-1.1563994,1.5011644,7.1493855,0.14263703,0.5460372,-1.9200258
-1.6879122,2.1739352,8.3752165,0.16462818,-0.12835807,-1.7074447
-1.1085154,2.492364,9.897929,0.31795537,-0.29817858,-1.3922383
-1.3359646,3.5649664,12.150873,0.17440203,-0.37759107,-0.75082976
0.49799395,3.9600096,13.204322,0.35094208,-0.7202865,-0.74594283
0.93373865,0.32800564,13.869909,0.9691377,-0.5828418,-0.72822773
0.7757214,3.0334535,9.282619,1.0283916,0.40737075,-0.1399645
1.2186487,2.56419,9.878776,0.70096785,-1.4166728,-1.234635
1.6783354,1.5059528,10.276213,0.7101309,-0.7538841,-1.5980998
0.80445176,0.62967503,7.1757216,0.40408736,0.2485458,-1.3757449
1.0390835,1.5442601,4.781221,0.08582657,0.19601138,-1.0593166
0.7206547,1.9608512,4.2999864,-0.2666427,-0.49548808,-1.4130076
0.24899697,1.1540052,6.716035,-0.7113526,-1.0813079,-1.642693
0.23702596,1.4652514,9.364022,-0.88239485,-1.0080041,-1.2786173
0.39025488,0.8882488,12.66802,-1.1010846,-0.8656724,-1.4417183
0.23942018,1.9871874,13.077429,-1.2922854,-0.86811584,-1.4380531
1.6017209,1.271321,16.408062,-0.77488256,-2.4062746,-2.3512967
1.0606314,-0.2681506,11.842021,0.45478916,0.015806139,-1.5516741
1.5490485,1.3838485,6.5939307,0.12675454,0.94554305,-1.2541827
1.0534488,1.7142484,6.818986,-0.49327368,0.22777638,-2.0452533
0.62249243,1.0462662,7.84131,-0.30818152,0.16241379,-2.1289418
-0.90979666,1.292869,8.253113,-0.07849618,0.30535626,-1.3983469
-0.8475474,1.4939818,10.101437,0.2134974,0.10377073,-0.9878455
-1.1468226,1.5370775,10.934618,0.20005837,0.5228243,-0.24930938
-1.3311762,1.99437,12.356774,0.15790866,0.046960264,0.065897085
0.25857377,2.3415294,13.532328,0.6398814,0.11476631,0.60651284
-0.557849,2.018312,12.593801,0.19028452,-1.2786173,-0.08559749
0.5602432,-0.050278235,11.765407,0.7693848,0.32307136,0.2680935
-0.47405192,1.3431472,6.8141975,0.5360342,0.8484155,0.4977788
0.7541735,1.8100165,6.742371,0.2134974,-0.60422206,0.075670935
1.3599066,1.9153614,7.606678,0.48899764,-0.5248096,-0.33605224
0.6751649,1.721431,6.7591305,0.3491095,-0.08315403,-0.40569088
0.5506664,1.9991584,7.5635824,-0.026572637,-0.39897135,-0.31467196
0.45968673,2.1308396,9.421483,0.10415252,-0.48571423,-0.5590181
-0.18195933,1.520318,10.743082,0.0571159,0.14042264,-0.26152667
0.92895025,2.7461493,10.594642,-0.5897904,-0.040393464,-0.10209085
1.6783354,3.289633,11.911452,-0.52320606,-0.45517096,-0.4881577
1.2449849,2.1499932,11.49965,-0.27214047,-0.40324742,-1.238911
0.40701428,0.81402856,9.399935,0.21899518,-0.1662317,-0.54008126
0.63206923,2.3295584,7.166145,0.3998113,0.5820782,-0.08865182
-0.24899697,2.4708161,7.036858,-0.16829337,-0.15645786,-0.69829535
-1.1085154,2.0135236,7.817368,-0.27397305,0.44829872,-0.4356233
-1.271321,2.3942018,8.578724,-0.32284227,0.46173778,-0.088040955
-1.6256629,2.4013844,10.161291,-0.2874121,0.54848063,0.33773214
-1.0845734,2.834735,11.631331,-0.33200526,0.5216026,0.67431885
-0.3854665,3.1435869,12.715904,-0.010079277,0.6138432,0.5778022
-1.1372458,2.906561,11.913847,-0.38453966,-0.83696175,0.17340937
1.70946,0.4381389,13.865121,0.28985557,-0.93042415,0.16607898
-0.1412579,1.3120226,8.028057,0.4120286,1.0102948,0.7164686
0.61530983,1.9201498,7.6234374,0.32711834,-0.43745586,0.5387068
0.39504328,1.7429788,7.644985,0.7724391,-0.3103959,0.12270755
-0.074220255,2.4301147,5.8397574,0.086437434,0.43241623,0.21067216
-0.32321724,2.492364,7.240365,-0.6270532,0.18501581,-0.048945576
-0.08140286,2.1499932,8.873211,-0.5366451,0.097662084,-0.4179082
-0.24660277,1.3503298,11.013627,-0.16707164,-0.3751476,-0.5724571
0.22984336,1.6903064,11.051934,-0.2415972,0.2955824,-0.015347989
-0.23463176,1.9919758,11.626543,-0.768163,-1.0684797,-0.21998784
1.5442601,0.035913024,10.685621,9.16E-04,-1.3452016,-0.076434515
2.0566192,1.769315,10.089465,0.89644474,-1.0703123,0.5063309
2.3080103,3.5290532,6.728006,0.45478916,0.6792058,-0.051999904
0.7541735,2.9831753,6.8525047,-0.63499445,-0.12835807,-0.91209817
0.32800564,2.0590134,8.585907,-0.49754974,0.28031078,-1.0080041
-0.49559975,2.0494366,8.722376,-0.18906279,0.47823113,-0.5443573
-1.0342951,2.753332,9.732729,-0.24098633,0.7219664,-0.14546229
-2.054225,2.0638018,12.531551,-0.30573806,0.56863916,0.39271
-0.4285621,2.6551697,14.011168,0.20922135,0.2045635,0.87285006
0.110133275,1.3575124,13.996802,0.59956425,-2.00066,0.13675746
1.6663644,1.115698,10.817303,1.280679,0.05062546,0.66210157
1.3263878,2.0614076,7.740753,0.8744536,0.60223675,0.6156758
0.85473,1.4700398,6.5580177,-0.0290161,-0.30673072,0.20883955
1.2641385,1.1707647,7.2930374,0.019242255,-0.16012305,0.28764117
1.1372458,1.7501614,5.9474964,0.15363261,0.08788824,0.18379408
1.3742718,2.5139117,6.4359136,-0.12064589,-0.40385827,-0.08865182
1.4269443,2.5474305,8.289025,-0.3051272,-0.5064837,-0.39041924
2.2290018,1.8219875,11.008839,-0.5500842,0.011530082,-0.4160756
1.5801731,1.9369092,11.796531,-0.8707884,0.6138432,-0.3562108
1.7022774,1.7310078,11.571476,-0.63071835,-0.022067508,-0.3207806
1.6232687,2.2744915,11.966519,-0.46211955,-0.8461247,-0.83818346
1.661576,1.0079589,10.846033,0.0290161,-0.5962808,-0.73311466
1.8914193,2.0254946,7.723994,0.22449298,0.87407184,-0.1399645
0.3854665,2.291251,6.1294556,-0.32528573,0.5936847,-0.7013497
0.19632454,1.5298948,8.028057,-0.2507602,0.017638734,-0.8320748
-0.557849,1.3455414,8.664915,0.013133603,0.58818686,-0.50281847
-0.9720459,1.7142484,9.5052805,-0.15241088,0.54786974,-0.1277472
-1.4891934,1.6567876,11.695974,-0.027794369,0.71035993,0.22716552
-2.0446482,1.7166426,11.971308,0.18478674,0.6089563,0.60223675
-0.1388637,2.942474,12.821249,0.28191432,-0.16745344,0.94554305
-0.16759412,1.3144168,13.563452,0.23548855,-0.55413115,0.1306488
-1.0869676,0.076614454,9.074324,0.31306845,0.9565386,0.9033933
-1.0295067,1.8219875,7.5420346,0.036957346,0.23571762,1.07749
-0.4429273,1.2282255,7.975385,0.4896085,-0.33299792,0.5839108
-0.074220255,1.2976574,7.1038957,0.6404922,-0.46616653,0.42875105
0.6584055,2.3175871,6.8979945,0.30207285,-0.34277177,0.5625305
1.5873557,3.347094,6.962638,-0.1414153,0.08361218,0.14897476
1.2330139,3.4739866,9.124602,-0.5018258,-0.5052619,-0.44173193
1.448492,1.7190368,12.510003,-0.25442538,0.32612568,-0.8296314
0.30166942,1.9009962,10.482115,-0.926988,0.8801805,-0.22059871
0.81642276,1.4580688,14.863803,-0.98807454,-1.2914455,-0.7514406
0.9576807,-0.62009823,12.177209,0.5458081,0.1642464,-0.49609894
0.58657944,1.5442601,6.440702,0.6966918,0.58329993,0.059788436
0.81163436,2.6886885,4.783615,-0.12492194,-0.046502117,-0.53641605
0.320823,1.6831238,6.9099655,-0.59773165,-0.8571203,-1.1381183
-0.01436521,1.3838485,7.343316,-0.50976706,-0.337274,-0.9487501
-1.2617443,1.532289,8.087913,-0.63255095,0.09827295,-0.32750013
-2.0805612,1.5275006,11.176433,-0.1328632,0.08972083,0.41225767
-1.6472107,1.8770541,12.90744,0.58246,0.19906572,0.17524196
-0.8331822,2.9735985,13.951313,0.1994475,0.53443074,0.73235106
0.82599956,2.2625206,15.122376,-0.106595986,0.4098142,0.44219008
0.110133275,0.20590134,13.513174,0.50976706,0.6474408,0.28764117
-0.49799395,0.51954174,8.121431,0.6032294,1.0738248,0.555811
-0.48841715,0.7637503,6.742371,0.22021692,0.18012889,0.41409028
-0.05267244,0.5530606,6.8764467,0.36987892,-0.10086913,0.32979086
-0.6751649,0.47884035,6.1988873,0.42485678,-0.064828075,0.69264483
1.472434,1.5275006,5.7392006,0.46700647,0.026190847,0.8276461
0.5770026,2.743755,6.65618,0.1133155,-0.4441754,0.15630515
0.093373865,2.219425,10.072706,-0.45845437,-1.1326206,-0.6194937
0.48123455,1.5682021,12.842797,-0.6569856,-0.124692865,-0.010461068
0.7781156,3.2824504,12.66802,-0.8170323,-0.53580517,-0.3488804
0.25857377,1.8004397,13.977649,-0.49388456,-0.9322567,-1.022054
-0.2657564,0.89543146,11.818079,0.14263703,-0.08315403,-0.3299436
0.79008657,2.243367,8.609849,0.45173484,0.32856914,0.24060455
0.50517654,2.6671407,6.241983,0.26542094,0.89239776,-0.18455766
-0.91219085,1.982399,6.5292873,-0.124311075,0.35972327,-0.4863251
-1.0702082,2.2266076,8.107066,0.21838433,0.17218764,-0.36293033
-1.316811,2.2457612,9.440637,0.42180246,0.028023442,-0.3000112
-1.4891934,2.5210943,9.71597,0.09560041,0.664545,0.0066431593
-1.6998832,2.1164744,11.772589,-0.15424347,0.6682102,0.31390837
-0.45010993,3.145981,10.664074,0.043676864,0.6969209,0.33589953
-0.581791,1.0462662,15.2253275,-0.12492194,-1.5767195,-0.32200235
-0.557849,0.8403648,9.112631,0.59040123,1.0347294,0.7610617
-0.30166942,1.7860745,6.562806,-0.035124753,0.26137397,0.7244098
0.2873042,1.4820108,7.4319015,-0.118202426,-0.3122285,0.32856914
-0.09816227,0.9840169,7.791032,0.18173242,-0.155847,0.4366923
-0.16280572,2.3319526,5.7870846,0.09865474,0.08972083,0.37010798
0.050278235,2.4133554,7.9418664,-0.3998113,-0.4649448,-0.054443367
0.05746084,1.6136919,10.666468,-0.42730024,-0.23953554,-0.23281601
0.06943185,1.9273324,10.97532,-0.5549711,0.38171443,-0.15645786
0.90021986,2.066196,10.984897,-1.0442741,-0.35865426,-0.36170858
0.3854665,-0.2873042,15.115194,-0.59528816,-1.4771485,-0.8827766
0.51954174,-0.021547815,10.819696,0.13469578,0.6150649,0.28641945
1.4939818,1.9393034,8.12622,0.22388211,0.54786974,0.3010802
0.49559975,2.207454,6.368876,-0.12492194,0.6107889,-0.34826955
-0.5386954,1.1563994,7.0536175,-0.4474588,0.283976,-0.7288386
-1.7142484,0.7517793,7.829339,-0.4034765,0.08361218,-0.6329327
-1.7022774,0.9911995,10.137349,0.10720685,0.11293371,-0.022678372
-2.2936451,1.2641385,10.58746,0.15851954,0.33528867,0.27420214
-1.3000516,1.5514427,13.671191,0.16340645,-0.609109,0.7580074
1.0965444,2.6886885,15.881338,0.7333437,0.06956228,0.7757225
-1.5897499,0.009576807,13.051093,0.1432479,-0.12408201,0.40248385
0.35434186,0.2801216,10.036793,0.31490102,0.6840927,1.0102948
0.30166942,1.1204864,6.083966,0.46700647,0.3016911,0.41347942
0.40701428,0.6895301,6.088754,0.09315695,-0.48571423,-0.07582365
0.088585466,0.36870706,7.2571244,0.0070249503,-0.3311653,-0.022678372
0.8834604,1.3120226,6.950667,0.079107046,0.338343,0.006032294
0.22744916,1.5059528,7.616255,-0.07727446,-0.01779145,-0.3647629
0.16519992,0.6943185,10.582671,-0.18967366,-0.56634843,-0.51564664
0.39983168,1.1563994,10.321703,-0.5018258,0.5057201,-0.36109772
0.5315128,1.8195933,12.184392,-0.9502009,-1.0495429,-0.62071544
0.33997664,-0.2705448,15.459959,-0.24953845,-1.4966962,-0.7966446
0.40462008,0.7565677,9.7447,0.20616703,1.1318569,0.34567338
0.92416185,2.2697031,6.6992755,0.13836098,0.95898205,0.28153253
0.01436521,2.566584,6.8357453,0.049785517,0.33712125,-0.7074583
-0.7637503,1.1803415,8.236353,-0.025961773,-0.24686591,-1.0226648
-0.94570965,1.1109096,8.899547,-0.102319926,0.48311806,-0.36781722
-1.0271125,1.6376339,9.2347355,-0.05100725,0.6792058,-0.17539468
-2.1308396,1.1133038,10.762236,0.016187929,0.274813,-0.035506543
-1.2401965,0.9552865,11.245865,0.06994407,-0.44906232,0.383547
-0.18435353,1.6065093,14.281713,-0.52381694,-1.384297,-0.15829046
1.1420342,-2.2864625,13.098977,0.39003745,-0.1857794,0.596739
-1.0654198,0.50278234,7.331345,0.18295415,1.4452308,0.94554305
-0.4333505,0.93134445,6.9243307,-0.12064589,-0.063606344,0.7360163
0.22266077,0.7206547,8.636185,0.27580565,-0.3048981,0.3487277
-0.50038815,1.0510546,6.6992755,0.3173445,0.62178445,0.31940615
-0.18674773,1.2641385,7.1733274,0.019242255,-0.27435485,0.20395264
-0.08140286,1.4053963,8.727164,-0.0888809,-0.17478381,-0.14790575
0.05746084,0.7206547,10.8747635,-0.18967366,-0.15951219,0.05551238
-0.076614454,1.4221559,11.107001,-0.19822577,0.16913332,0.69447744
2.243367,3.0813377,12.351986,0.9257663,-1.9756145,-0.337274
1.9177556,-0.093373865,10.937013,-0.34605515,-0.85834205,-0.7025714
1.8339585,0.9840169,11.245865,-0.8237518,0.5808565,0.0622319
1.5753847,1.2282255,8.174104,-0.07849618,1.4067463,-0.44295365
-0.088585466,0.9648633,6.833351,0.11148291,0.35300374,-0.87178105
-0.16998832,0.830788,7.4175363,0.03268129,0.23938282,-0.8864418
-1.3862427,0.59136784,8.387188,-0.26236662,0.13736832,-0.7770969
-1.9919758,0.16998832,10.510845,-0.36743546,0.9198867,-0.06299548
-3.6631286,0.6464345,11.765407,-0.40225476,0.8807913,0.4208098
-2.2888567,1.0103531,14.418182,0.28680122,-0.36109772,1.1788936
-0.9576807,2.3558946,11.779772,0.116980694,0.12698361,0.12515102
-0.6823475,-1.42455,12.94096,-0.23487769,-1.1087968,0.26320657
-0.06703765,0.33279404,9.155726,0.6197228,1.0793226,0.96081465
-0.20350714,0.91937345,6.4359136,0.6038403,0.22594379,0.62178445
0.2801216,1.0941502,6.4933743,0.37598756,-0.24686591,0.35117117
-0.37828386,1.0055647,6.134244,0.3191771,-0.08620836,0.18990274
-0.2777274,1.4915876,6.6489973,0.24831672,-0.704404,0.05245805
0.19153613,1.472434,8.461408,0.13775012,-0.85773116,-0.29817858
-0.2705448,0.5674258,9.804555,-0.21899518,-0.84001607,-0.18883371
2.504335,1.8890251,10.7550535,-0.6337727,-0.7887034,-0.08498663
0.79008657,2.1164744,13.446136,-0.35277468,-1.1417835,-0.63965225
1.2282255,1.9680338,12.270583,-0.35155296,-0.20044015,-0.78625995
1.7166426,0.9744401,12.617743,0.06505715,-0.8943831,-0.6665303
1.5873557,1.4891934,8.595484,0.58551437,1.0591639,-0.33605224
0.095768064,2.042254,5.7846904,0.18417588,0.72929674,-0.3751476
0.39025488,2.1260512,7.427113,0.18295415,-0.2755766,-0.5932265
0.25857377,2.3822308,8.068759,0.09987647,0.37866008,-0.4667774
0.04309563,2.9759927,9.768642,0.06078109,0.15325081,-0.28107437
-0.9624691,2.3822308,10.692804,0.03573562,-0.047112983,-0.31711543
-1.2210429,1.4460979,13.019968,0.2941316,0.3151301,0.35056028
-1.0366893,2.4133554,9.929053,-0.086437434,1.4702762,0.51427215
-1.1851299,0.8355764,13.345579,-0.66920286,-0.8693376,0.039629884
-0.6895301,-0.20350714,10.017639,0.52503866,0.6303366,0.6333909
-0.14844051,1.4149733,7.142203,0.10781772,0.2167808,0.85635674
0.36152446,1.6065093,7.3504987,-0.01740966,0.053068917,0.71402514
0.4333505,1.9488802,7.2475476,0.043676864,0.11720977,0.55520016
0.31603462,2.4372973,8.2315645,0.22632557,-0.19188805,0.39881864
0.6991069,2.6240451,9.103054,0.15607607,-0.14790575,0.3169627
0.9911995,2.8491,10.61619,0.160963,-0.26030496,0.08055785
1.0079589,1.8435353,11.11179,0.17562376,0.36033413,-0.030008756
1.7118542,2.348712,11.482891,0.05100725,-0.3946953,0.08361218
1.6041151,2.0590134,11.174039,-0.21960606,-0.51320314,-0.72578424
0.81402856,1.3958195,9.850045,-0.44623706,0.08972083,-0.22059871
0.7326257,2.791639,7.3457103,-0.17562376,0.85757846,-0.155847
-0.6464345,3.098097,6.5053453,-0.5177083,-0.13507758,-0.686078
-0.78769237,2.0254946,8.624214,-0.11881329,-0.091095276,-0.7416668
-1.6136919,1.9656396,8.782231,-0.26419923,0.18379408,-0.2120466
-1.1683705,2.731784,10.326491,-0.10415252,0.42569673,0.12270755
-1.9129672,2.3439236,11.439795,0.17867808,0.29985848,0.22105686
-0.5386954,2.372654,12.430994,0.10415252,0.14164437,0.6663776
-0.5722142,2.030283,13.690345,-0.22571471,-1.2450197,-0.042836927
0.14844051,-0.533907,13.177985,0.5708536,0.21067216,0.32368222
-1.2449849,1.4149733,7.6138606,0.08399397,1.5814538,1.0945941
-1.0821792,1.7980455,7.1517797,-0.12797627,0.26870435,0.8148179
-0.37588966,1.3551182,8.004115,0.5684101,-0.5785657,0.24610233
-0.59615624,1.091756,6.9913683,0.9025534,-0.30978504,0.5625305
0.39264908,2.5115175,6.0193224,0.3051272,-0.3403283,0.48372892
0.6464345,2.597709,9.045593,-0.27580565,-0.5199227,-0.072158456
0.62249243,1.9416976,10.518027,-0.2452624,-0.18639025,-0.050167307
0.5722142,2.707842,9.275436,-0.96669424,0.6755406,-0.08559749
1.3742718,3.0262709,12.126931,-1.2983941,0.018860465,-0.48388162
-0.82360536,0.90021986,12.869133,-0.72601336,0.0622319,-1.3787992
-0.9959879,-0.20350714,11.054329,0.14019357,0.2008983,-0.13629931
0.045489833,1.934515,7.379229,0.61361414,0.7244098,0.104992464
-0.9504981,1.5801731,6.268319,0.0852157,-0.16928603,-0.41179952
-0.8714894,1.151611,7.664139,0.054061573,0.1428661,-0.26946792
-1.8411411,1.7477672,7.0177045,-0.52687126,0.27175868,-0.16745344
-2.0518308,1.1252748,11.006445,-0.92087936,0.19601138,0.039629884
-2.6527755,0.9840169,11.928212,-0.36987892,1.1953869,0.39148825
-1.9512744,1.508347,12.610559,0.18478674,0.16363552,0.69447744
-1.7764976,3.095703,11.566688,0.20189096,-0.14057536,0.33040175
-0.545878,-0.6967127,13.379098,0.42363504,-0.9432523,0.26687175
-1.0223241,0.9672575,9.38557,0.84574294,0.56741744,0.6651559
0.23223756,1.4867992,7.6713214,0.75533485,-0.5706245,0.37010798
0.36631286,1.1540052,7.427113,0.4578435,-0.34521523,-0.08620836
-0.2896984,1.0606314,5.918766,0.16890424,0.31635183,0.18929186
-0.3854665,2.0685902,5.6769514,-0.06261369,-0.1521818,0.04757113
0.011971008,2.3104045,7.43669,-0.19333886,-0.7025714,-0.18089247
-0.4429273,1.0342951,11.202769,-0.17745635,-0.68913233,-0.3635412
0.06943185,1.3072342,11.087848,-0.73823065,0.5771913,-0.12835807
0.545878,1.3718776,13.0319395,-0.69913524,-0.9872346,-0.5810092
0.39983168,0.37828386,13.7645645,-0.5335908,-1.1540008,-0.68241286
0.49081135,1.0462662,10.865187,0.01740966,0.22105686,0.36338845
1.472434,3.3375173,7.4821796,0.4297437,0.41103595,0.087277375
0.61770403,2.858677,6.658574,0.122478485,-0.007406741,-0.89927
-0.46208093,1.4867992,7.8006086,0.026572637,0.22533292,-0.9896781
-1.4053963,1.745373,8.334516,0.055283304,0.501444,-0.4649448
-1.7381904,1.8363527,10.029611,0.15790866,0.3945426,-0.24136813
-2.566584,1.5442601,11.724705,0.21899518,0.42203152,0.38843393
-1.3431472,2.0470424,12.677597,0.2098322,0.36216673,0.76655954
-1.2808979,1.2737153,13.070247,-0.42913285,-1.175992,0.49044845
0.22026655,-0.51475334,11.430218,0.12858713,-0.044058654,1.1391873
-0.50038815,2.0590134,7.0775595,-0.10781772,0.04268421,1.0402272
0.5770026,2.0087352,8.025663,0.011911872,-0.5920048,0.51854825
0.021547815,1.5346833,8.145373,0.23609942,-0.21143574,0.13675746
-0.08619126,1.496376,8.202834,0.37720928,-0.25297457,0.32856914
0.59855044,2.303222,7.7311764,0.30207285,0.007254025,0.18440494
0.25617957,2.3582888,8.341698,0.055283304,-0.11552989,-0.091095276
0.4213795,1.7621324,10.6042185,0.036957346,-0.08498663,-0.17967074
1.1755531,1.7717092,10.269031,-0.21166481,0.36155587,-0.20349449
1.7669208,2.5689783,11.205163,-0.6160576,-0.8064185,-0.5626832
1.0845734,1.0462662,13.857939,-0.48899764,-1.1949288,-1.3354278
0.05746084,0.4165911,9.474155,0.15118915,0.71341425,-0.17111863
0.78769237,2.765303,7.1134725,0.34483343,0.23388503,-0.10025826
0.6512229,2.3535004,8.145373,0.30879238,-0.3806454,-1.0183887
0.25139117,1.4101849,8.322544,0.3839288,0.13553573,-1.0312169
-0.7182605,1.7717092,7.424719,-0.07727446,0.7457901,-0.51870096
-1.2880806,2.2529438,8.111855,-0.35338554,0.8313112,-0.17172949
-2.087744,2.5833437,10.201993,-0.160963,0.29741502,0.07506007
-1.436521,2.1140802,13.003209,0.25259277,-0.075212784,0.39759693
-1.436521,2.822764,10.671256,-0.44990227,0.85452414,0.34017557
-1.0319009,-0.17477672,14.923657,-0.58001655,-1.1790463,0.27542385
-0.6799533,0.8451532,9.172486,0.61422503,1.0432814,1.181948
-0.25857377,1.8579005,6.431125,0.32467487,-0.14912748,0.9907471
0.36391866,1.8818425,7.829339,0.33261612,-0.5645158,0.6547712
-0.23463176,1.5035586,7.307403,0.5122105,-0.02695443,0.55031323
0.21068975,2.5594015,6.562806,0.1994475,-0.28351784,0.53381985
0.49559975,3.0621839,7.5994954,0.03940081,-0.328111,0.021914791
-0.25378537,2.078167,9.433454,-0.18478674,-0.48571423,-0.13507758
0.31124622,2.0087352,11.104607,-3.05E-04,0.47639853,0.19601138
-0.5722142,2.6767175,11.401487,-0.4083634,-0.22304218,-0.05933029
0.23942018,0.50996494,14.116512,-0.7840455,-0.49365547,-0.32566753
-1.4269443,-1.448492,12.186786,-0.38331795,1.0487792,0.71035993
-1.745373,-0.22744916,8.9187,0.19761491,0.37071884,1.8416823
-0.1412579,0.8619126,9.033623,0.7693848,-0.41118866,1.7757089
-0.6655881,-0.30166942,9.239524,0.68203104,0.36155587,1.8129717
-0.90261406,-0.20111294,8.08073,0.17256944,1.1929435,2.2802837
-0.94092125,-0.5674258,8.511686,0.105374254,0.7268533,2.4702628
-0.50757074,-1.6017209,9.771036,0.50976706,0.6052911,2.9070313
-0.19153613,-1.6783354,10.74787,1.0057896,0.51793736,3.297985
-0.24181437,0.16519992,9.201217,0.38331795,1.5692364,3.3205872
-0.51475334,0.6536171,12.6895685,-0.81153446,0.07261661,2.9974394
0.4165911,0.3184288,15.59164,0.27458394,0.2729804,2.9271898
-0.22266077,0.91219085,11.0974245,0.26236662,1.4977652,2.7152197
-0.79008657,0.8475474,7.5779476,-0.59406644,2.042046,2.7567585
-1.283292,1.316811,7.774272,-0.5195409,0.8453611,2.5441773
-0.89064306,1.2258313,8.686463,0.18478674,0.17096591,2.3028855
-0.06703765,2.1906946,9.45979,0.041233405,-0.43256894,1.9485837
0.1436521,2.2122424,9.71597,-0.05100725,0.49533537,1.7017943
-0.22984336,2.885013,7.8484926,-0.39064834,0.69753176,1.5454127
0.260968,3.0262709,8.581119,-0.355829,0.34994942,1.0603857
-0.3854665,1.9608512,9.378387,-0.28619036,0.20639609,0.81542873
0.33518824,1.9656396,11.786954,0.2415972,0.2570979,1.0744356
0.830788,2.5210943,9.306561,0.22082779,0.76472694,0.55336756
0.29927522,1.685518,10.637737,-0.799928,-0.8143597,-0.5828418
-0.12928689,-2.0566192,13.920188,-0.49877146,-0.65797824,-0.49793154
-0.15322891,-1.1923125,10.575488,-0.25503623,0.37377316,1.2955688
2.123657,1.0175357,8.873211,0.36377025,0.34384078,1.6859118
1.4030021,2.6910827,5.5356936,0.31795537,0.4311945,0.81542873
0.7493851,2.801216,7.034464,-0.2648101,-0.12347114,0.11476631
-0.15083471,2.4301147,10.125379,0.07238753,-0.3543782,0.12820534
-0.9744401,2.3798366,10.891522,0.6221663,0.22411118,0.4806746
-0.9840169,2.767697,11.822867,0.5036584,0.021303926,0.7360163
-0.38307226,2.4971523,11.509227,0.38087448,0.5063309,0.65660375
-0.78050977,1.9847932,11.066299,-0.1414153,0.9113346,0.66210157
-1.2497733,0.090979666,13.924976,-0.05100725,-0.14118622,0.83253294
-0.62009823,0.7182605,10.465355,0.48166725,0.8080984,1.3871986
-0.22266077,1.1683705,7.2595186,0.10720685,0.51732653,1.2167672
0.2801216,1.1851299,6.2348003,-0.31123585,0.35789067,1.0463358
0.20111294,1.2641385,6.7806783,-0.034513887,-0.5962808,0.7543422
0.6991069,1.8171991,7.9059534,-0.06383542,0.035353824,0.5387068
0.5530606,1.8986019,8.097489,-0.18234327,-0.08437576,0.24793494
0.2825158,0.4357447,10.185233,-0.441961,-0.5724571,-0.3843106
0.6799533,-0.35194764,11.770195,-0.5885687,0.12454015,-0.07948884
